Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Ishares iboxx $ high yield corp bond etf,HYG,"",1183326.0,103162000.0,0.372842,0.4846,38,-293961.0,-19.898706,reduction,No Data,Q1 2018,FINANCE,13F,06/30/2019,86.458
Ally financial inc,ALLY,"",3288056.0,101897000.0,0.368271,0.179,39,1571769.0,91.579613,addition,0.8421843,Q1 2018,FINANCE,13F,06/30/2019,28.5322
Iqvia holdings inc,IQV,"",626786.0,100850000.0,0.364487,0.3122,40,54750.0,9.571076,addition,0.3199520,Q1 2018,HEALTH CARE,13F,06/30/2019,143.3058
Paypal holdings inc,PYPL,"",877866.0,100480000.0,0.363149,0.0768,41,683028.0,350.562005,addition,0.0746053,Q1 2018,COMMUNICATIONS,13F,06/30/2019,105.8951
Cummins inc,CMI,"",585069.0,100246000.0,0.362304,0.2684,42,136889.0,30.543308,addition,0.3707897,Q1 2018,INDUSTRIALS,13F,06/30/2019,151.4693
Athene holding ltd class a,ATH,"",2311572.0,99537000.0,0.359741,0.3867,43,-186384.0,-7.46146,reduction,1.2322469,Q1 2018,FINANCE,13F,06/30/2019,46.2658
Allison transmission holdings inc,ALSN,"",2129972.0,98724000.0,0.356803,0.2956,44,395725.0,22.818261,addition,1.7674649,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,41.1207
Cisco systems  inc.,CSCO,"",1788394.0,97879000.0,0.353749,0.6721,45,-1492742.0,-45.49467,reduction,0.0417778,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,45.5008
Open text corp.,OTEX,"",2332011.0,96397000.0,0.348393,0.3093,46,209429.0,9.86671,addition,0.8633560,Q1 2018,COMMUNICATIONS,13F,06/30/2019,38.3306
Veeva systems inc,VEEV,"",592875.0,96111000.0,0.347359,0.1764,47,226331.0,61.747294,addition,0.4025769,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,116.146
Newmont goldcorp corp,NEM,"",2410978.0,92750000.0,0.335212,0.1475,48,1324073.0,121.82049,addition,0.2940612,Q1 2018,MATERIALS,13F,06/30/2019,37.3767
Zimmer biomet holdings inc,ZBH,"",764058.0,89962000.0,0.325136,0.1742,49,404504.0,112.501599,addition,0.3721303,Q1 2018,HEALTH CARE,13F,06/30/2019,118.4702
Align technology inc,ALGN,"",321363.0,87957000.0,0.317889,0.0787,50,248450.0,340.748563,addition,0.4023576,Q1 2018,HEALTH CARE,13F,06/30/2019,263.9017
Goldman sachs group inc,GS,"",424317.0,86816000.0,0.313766,0.5579,51,-341576.0,-44.598397,reduction,0.1180101,Q1 2018,FINANCE,13F,06/30/2019,220.5605
Assured guaranty ltd.,AGO,"",2038970.0,85800000.0,0.310094,0.3445,52,-4654.0,-0.227733,reduction,2.0656165,Q1 2018,FINANCE,13F,06/30/2019,36.8185
Waters corporation,WAT,"",396503.0,85344000.0,0.308446,0.3792,53,-582.0,-0.146568,reduction,0.5939230,Q1 2018,HEALTH CARE,13F,06/30/2019,193.4986
Bristol-myers squibb co,BMY,"",1855692.0,84156000.0,0.304152,0.5106,54,-965384.0,-34.220418,reduction,0.1134446,Q1 2018,HEALTH CARE,13F,06/30/2019,55.6702
Nike inc.,NKE,"",1002863.0,84148000.0,0.304123,0.1958,55,390082.0,63.657653,addition,0.0640034,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,79.3005
Aon plc,AON,"",422175.0,81471000.0,0.294448,0.3254,56,-80218.0,-15.967181,reduction,0.1790091,Q1 2018,FINANCE,13F,06/30/2019,142.8265
Devon energy corp.,DVN,"",2839648.0,80986000.0,0.292695,0.2746,57,546316.0,23.821932,addition,0.7025354,Q1 2018,ENERGY,13F,06/30/2019,25.5964
Cerner corp.,CERN,"",1103741.0,80904000.0,0.292399,0.0356,58,939552.0,572.238091,addition,0.3466632,Q1 2018,HEALTH CARE,13F,06/30/2019,71.1099
Spirit aerosystems holdings inc. class a,SPR,"",972071.0,79097000.0,0.285868,0.2953,59,121825.0,14.328206,addition,0.9392898,Q1 2018,INDUSTRIALS,13F,06/30/2019,88.4827
Intercontinental exchange inc,ICE,"",899192.0,77276000.0,0.279287,0.0874,60,596810.0,197.369552,addition,0.1604497,Q1 2018,FINANCE,13F,06/30/2019,81.9319
Norfolk southern corp.,NSC,"",382427.0,76230000.0,0.275506,0.3401,61,-97240.0,-20.272397,reduction,0.1451832,Q1 2018,TRANSPORTS,13F,06/30/2019,184.0515
Discover financial services,DFS,"",975981.0,75726000.0,0.273685,0.2271,62,134862.0,16.033641,addition,0.3066808,Q1 2018,FINANCE,13F,06/30/2019,73.8491
Companhia vale de rio doce s.a. adr,VALE,"",5543230.0,74501000.0,0.269257,0.4991,63,-4528846.0,-44.964375,reduction,0.1075645,Q1 2018,MATERIALS,13F,06/30/2019,13.0215
Progress software corp.,PRGS,"",1681780.0,73360000.0,0.265134,0.1987,64,501621.0,42.504527,addition,3.7598480,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,40.8317
Mastercard inc,MA,"",275625.0,72911000.0,0.263511,0.259,65,-14287.0,-4.928047,reduction,0.0271669,Q1 2018,FINANCE,13F,06/30/2019,187.4595
Simon property group  inc.,SPG,"",450200.0,71924000.0,0.259944,0.2647,66,67298.0,17.575777,addition,0.1461593,Q1 2018,REAL ESTATE,13F,06/30/2019,166.9061
Cdw corp.,CDW,"",645416.0,71642000.0,0.258925,0.2352,67,2136.0,0.332048,addition,0.4459757,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,79.7933
Verizon communications,VZ,"",1235848.0,70604000.0,0.255173,0.2134,68,284654.0,29.925967,addition,0.0298819,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,49.9644
Citizens financial group inc,CFG,"",1995583.0,70564000.0,0.255029,0.2474,69,-10723.0,-0.534465,reduction,0.4463493,Q1 2018,FINANCE,13F,06/30/2019,41.6179
Spdr bloomberg barclays high yield bond,JNK,"",647665.0,70556000.0,0.255,0.2576,70,-1240041.0,-65.690367,addition,No Data,Q1 2018,FINANCE,13F,06/30/2019,2608.6502
Host hotels & resorts inc.,HST,"",3854258.0,70224000.0,0.2538,0.0754,71,2802486.0,266.453756,addition,0.5280529,Q1 2018,REAL ESTATE,13F,06/30/2019,17.9103
Johnson & johnson co.,JNJ,"",502680.0,70013000.0,0.253037,0.1525,72,215112.0,74.803872,addition,0.0190469,Q1 2018,HEALTH CARE,13F,06/30/2019,133.7285
Essent group ltd,ESNT,"",1470630.0,69105000.0,0.249756,0.2507,73,-50423.0,-3.315006,reduction,1.4946946,Q1 2018,FINANCE,13F,06/30/2019,40.6327
Ishares tips bond etf,TIP,"",596433.0,68882000.0,0.24895,0.2416,74,33239.0,5.901874,addition,No Data,Q1 2018,FINANCE,13F,06/30/2019,113.1858
Hd supply holdings inc,HDS,"",1669938.0,67265000.0,0.243106,0.4692,75,-1183147.0,-41.469041,reduction,0.9774865,Q1 2018,INDUSTRIALS,13F,06/30/2019,41.0367
Lululemon athletica inc.,LULU,"",371891.0,67019000.0,0.242216,0.0802,76,242848.0,188.191533,addition,0.2854771,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,158.9754
Pultegroup inc,PHM,"",2098548.0,66357000.0,0.239824,0.0369,77,1750338.0,502.667356,addition,0.7652790,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,30.9903
Varian medical systems  inc.,VAR,"",485604.0,66105000.0,0.238913,0.2693,78,-15309.0,-3.056219,reduction,0.5332792,Q1 2018,HEALTH CARE,13F,06/30/2019,116.9008
Autozone inc.,AZO,"",59931.0,65893000.0,0.238147,0.1274,79,27146.0,82.800061,addition,0.2443172,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,1002.9196
Akamai technologies inc.,AKAM,"",813828.0,65221000.0,0.235718,0.2264,80,-18378.0,-2.208347,reduction,0.4932889,Q1 2018,COMMUNICATIONS,13F,06/30/2019,71.9036
L3harris technologies inc,LHX,"",343554.0,64976000.0,0.234833,0.0697,81,228441.0,198.44935,addition,0.2912462,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,180.5331
Factset research systems inc,FDS,"",226710.0,64966000.0,0.234797,0.0427,82,181335.0,399.636364,addition,0.5925510,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,271.1916
Logmein inc,LOGM,"",878903.0,64757000.0,0.234041,0.0619,83,675205.0,331.473554,addition,1.7641570,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,80.3263
Humana  inc.,HUM,"",237520.0,63014000.0,0.227742,0.4312,84,-189787.0,-44.414671,reduction,0.1758235,Q1 2018,HEALTH CARE,13F,06/30/2019,285.2843
Leidos holdings inc,LDOS,"",788828.0,62988000.0,0.227648,0.0308,85,662014.0,522.035422,addition,0.5485210,Q1 2018,INDUSTRIALS,13F,06/30/2019,77.3855
Masco corp.,MAS,"",1578655.0,61946000.0,0.223882,0.229,86,43030.0,2.802116,addition,0.5453793,Q1 2018,INDUSTRIALS,13F,06/30/2019,34.5827
Comcast corp.  class a,CMCSA,"",1453398.0,61449000.0,0.222086,0.1428,87,512136.0,54.409506,addition,0.0319781,Q1 2018,COMMUNICATIONS,13F,06/30/2019,37.1283
Curtiss-wright corp.,CW,"",480677.0,61108000.0,0.220853,0.1683,88,89346.0,22.831312,addition,1.1249169,Q1 2018,INDUSTRIALS,13F,06/30/2019,119.8033
Banco santander brasil sa adr,BSBR,"",5120888.0,60785000.0,0.219686,0.236,89,-418810.0,-7.560159,reduction,0.1371407,Q1 2018,FINANCE,13F,06/30/2019,11.8787
Visa inc,V,"",348899.0,60552000.0,0.218844,0.243,90,-61234.0,-14.930279,reduction,0.0175864,Q1 2018,FINANCE,13F,06/30/2019,125.2682
Equinix inc,EQIX,"",119112.0,60067000.0,0.217091,0.2841,91,-46139.0,-27.920557,reduction,0.1472882,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,423.2618
Insperity inc.,NSP,"",489214.0,59753000.0,0.215956,0.1293,92,213514.0,77.444324,addition,1.1877009,Q1 2018,INDUSTRIALS,13F,06/30/2019,94.7747
Ishares iboxx investment grade corporate bond fund,LQD,"",479506.0,59636000.0,0.215533,0.2946,93,-172708.0,-26.480266,reduction,No Data,Q3 2018,FINANCE,13F,06/30/2019,119.06
Netapp inc.,NTAP,"",956324.0,59006000.0,0.213256,0.2161,94,134685.0,16.392236,addition,0.3984351,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,64.1039
Anthem inc,ANTM,"",208707.0,58900000.0,0.212873,0.2179,95,8590.0,4.292489,addition,0.0815835,Q1 2018,HEALTH CARE,13F,06/30/2019,263.7597
Yum china holdings inc,YUMC,"",1268432.0,58602000.0,0.211796,0.1648,96,301009.0,31.114518,addition,0.3366059,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,44.6714
Procter & gamble co. (oh) (1905),PG,"",529903.0,58103000.0,0.209993,0.6039,97,-1000000.0,-65.363621,reduction,0.0211738,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,82.9073
Mgic investment corp. (1984),MTG,"",4393896.0,57736000.0,0.208666,0.2254,98,-111267.0,-2.469766,reduction,1.2406878,Q1 2018,FINANCE,13F,06/30/2019,12.6808
Emcor group  inc.,EME,"",648460.0,57130000.0,0.206476,0.1828,99,-10989.0,-1.666391,reduction,1.1550766,Q1 2018,INDUSTRIALS,13F,06/30/2019,75.0967
Mettler-toledo international  inc.,MTD,"",67843.0,56987000.0,0.205959,0.1353,100,18515.0,37.534463,addition,0.2756725,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,650.7812
Evertec  inc.,EVTC,"",1731610.0,56624000.0,0.204647,0.1758,101,65112.0,3.907115,addition,2.4073544,Q1 2018,FINANCE,13F,06/30/2019,21.8459
Red hat inc,RHT,"",301393.0,56590000.0,0.204525,0.1994,102,13717.0,4.768211,addition,N/A,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,168.0059
Unitedhealth group inc.,UNH,"",225133.0,54934000.0,0.198539,0.4422,103,-246214.0,-52.236251,reduction,0.0237562,Q1 2018,HEALTH CARE,13F,06/30/2019,238.7003
Hershey company (the),HSY,"",409784.0,54923000.0,0.1985,0.1558,104,52204.0,14.599251,addition,0.1955263,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,110.1596
Texas instruments  inc.,TXN,"",478194.0,54878000.0,0.198337,0.1832,105,23012.0,5.05556,addition,0.0512193,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,105.9328
Vici properties inc,VICI,"",2487187.0,54818000.0,0.19812,0.2482,106,-502600.0,-16.810562,reduction,0.5395083,Q2 2018,REAL ESTATE,13F,06/30/2019,20.7914
Dentsply international inc. (1983),XRAY,"",930798.0,54323000.0,0.196331,0.0672,107,573519.0,160.524128,addition,0.4152012,Q1 2018,HEALTH CARE,13F,06/30/2019,54.4877
Cornerstone ondemand inc,CSOD,"",929109.0,53824000.0,0.194528,0.1269,108,318703.0,52.211643,addition,1.5311618,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,54.4393
Mondelez international inc. (kraft foods),MDLZ,"",978836.0,52759000.0,0.190679,0.0872,109,518435.0,112.605099,addition,0.0678734,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,50.5421
Rogers communications inc. class b (nyse),RCI,"",980232.0,52554000.0,0.189938,0.6882,110,-2391486.0,-70.927818,reduction,0.1914852,Q1 2018,COMMUNICATIONS,13F,06/30/2019,49.3059
Hartford financial services group,HIG,"",936290.0,52171000.0,0.188554,0.1423,111,181897.0,24.111703,addition,0.2589441,Q1 2018,FINANCE,13F,06/30/2019,51.374
Nvr inc,NVR,"",15283.0,51507000.0,0.186154,0.0705,112,8564.0,127.459443,addition,0.4175683,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,3007.7307
Ishares 20+ year treasury bond etf,TLT,PUT,385000.0,51132000.0,0.184798,,113,385000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
Maximus  inc.,MMS,"",703156.0,51007000.0,0.184347,0.3023,114,-419493.0,-37.366354,reduction,1.1019527,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,66.1249
Caci international inc. class a,CACI,"",248033.0,50745000.0,0.1834,0.0627,115,157260.0,173.245348,addition,0.9969172,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,189.0539
Baxter international inc.,BAX,"",612829.0,50190000.0,0.181394,0.1827,116,20486.0,3.458469,addition,0.1200308,Q1 2018,HEALTH CARE,13F,06/30/2019,73.0409
Broadcom ltd. (avago technologies),AVGO,"",173832.0,50039000.0,0.180848,0.2683,117,-61360.0,-26.089323,reduction,0.0436687,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,292.0264
Worldpay inc class a,WP,"",407673.0,49960000.0,0.180563,0.1622,118,31109.0,8.261278,addition,N/A,Q1 2018,INDUSTRIALS,13F,06/30/2019,102.1744
Caterpillar inc.,CAT,"",365990.0,49880000.0,0.180274,0.0115,119,343689.0,1541.137169,addition,0.0650545,Q1 2018,INDUSTRIALS,13F,06/30/2019,136.1248
Synchrony financial,SYF,"",1431703.0,49637000.0,0.179395,0.2499,120,-633483.0,-30.67438,reduction,0.2157999,Q1 2018,FINANCE,13F,06/30/2019,31.4965
Ross stores inc. (de),ROST,"",499761.0,49536000.0,0.17903,0.119,121,162855.0,48.338409,addition,0.1370335,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,86.5974
Evergy (kansas power & light - western resources - westar energy inc.),EVRG,"",817566.0,49176000.0,0.177729,0.163,122,77550.0,10.479503,addition,0.5748197,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,57.0414
United rentals  inc.,URI,"",370468.0,49135000.0,0.177581,0.1826,123,-50804.0,-12.059667,reduction,0.4801296,Q1 2018,INDUSTRIALS,13F,06/30/2019,127.6626
Ishares jp morgan usd emerging markets b,EMB,"",433382.0,49098000.0,0.177447,0.2025,124,-51472.0,-10.615979,reduction,No Data,Q1 2019,FINANCE,13F,06/30/2019,110.06
Genomic health inc,GHDX,"",841980.0,48978000.0,0.177014,0.1517,125,270999.0,47.462,addition,2.2579244,Q1 2018,HEALTH CARE,13F,06/30/2019,57.6255
Xilinx  inc,XLNX,"",409391.0,48275000.0,0.174473,0.0218,126,364029.0,802.497685,addition,0.1620644,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,113.4284
Berry global group inc,BERY,"",915844.0,48164000.0,0.174072,0.0545,127,649285.0,243.580221,addition,0.6932960,Q1 2018,HEALTH CARE,13F,06/30/2019,51.7241
Hilton worldwide holdings inc,HLT,"",490978.0,47988000.0,0.173436,0.111,128,138800.0,39.411888,addition,0.1711560,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,85.2916
Hologic inc.,HOLX,"",992588.0,47665000.0,0.172268,0.1426,129,216079.0,27.826979,addition,0.3713247,Q1 2018,HEALTH CARE,13F,06/30/2019,44.1193
Darden restaurants inc,DRI,"",391425.0,47648000.0,0.172207,0.0978,130,179222.0,84.457807,addition,0.3180249,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,106.011
58.com inc adr,WUBA,"",758404.0,47150000.0,0.170407,0.0387,131,603045.0,388.162256,addition,0.5100915,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,64.5375
Celgene corp.,CELG,"",507211.0,46887000.0,0.169456,0.1018,132,222850.0,78.368693,addition,0.0715652,Q1 2018,HEALTH CARE,13F,06/30/2019,82.8612
Coca cola co.,KO,"",920033.0,46848000.0,0.169316,0.131,133,183251.0,24.871807,addition,0.0215161,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,45.8625
Telus corp. non-voting shares,TU,"",1265104.0,46795000.0,0.169124,0.1361,134,296062.0,30.55203,addition,0.3882831,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,36.1065
Suncor energy  inc.,SU,"",1489894.0,46555000.0,0.168257,0.0831,135,814437.0,120.575699,addition,0.0957749,Q1 2018,ENERGY,13F,06/30/2019,31.1167
Southern co.,SO,"",834227.0,46116000.0,0.16667,0.1534,136,51745.0,6.612932,addition,0.0801910,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,47.0701
Integer holdings corp,ITGR,"",548949.0,46068000.0,0.166496,0.1666,137,-33431.0,-5.74041,reduction,1.6813139,Q1 2018,HEALTH CARE,13F,06/30/2019,69.673
Nextera energy inc.,NEE,"",224077.0,45905000.0,0.165907,0.1862,138,-29853.0,-11.75639,reduction,0.0467704,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,174.5841
Maxim integrated products inc,MXIM,"",755451.0,45191000.0,0.163327,0.0933,139,293101.0,63.393749,addition,0.2786614,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,59.5088
Popular inc (puerto rico),BPOP,"",829645.0,45000000.0,0.162637,0.2077,140,-220523.0,-20.998831,reduction,0.8584014,Q1 2018,FINANCE,13F,06/30/2019,48.4222
Unum group  inc.,UNM,"",1337011.0,44856000.0,0.162116,0.1125,141,460352.0,52.512094,addition,0.6408527,Q1 2018,FINANCE,13F,06/30/2019,33.0573
Paramount group inc,PGRE,"",3201424.0,44852000.0,0.162102,0.1679,142,82100.0,2.631981,addition,1.3674871,Q2 2018,REAL ESTATE,13F,06/30/2019,15.09
Qudian inc adr,QD,"",5974376.0,44808000.0,0.161943,0.0095,143,5481320.0,1111.703336,addition,2.0153744,Q1 2019,FINANCE,13F,06/30/2019,7.2986
Pilgrims pride corp,PPC,"",1745958.0,44330000.0,0.160215,0.0076,144,1656458.0,1850.791061,addition,0.7018927,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,24.9632
Teck resources ltd,TECK,"",1893107.0,43655000.0,0.157776,0.1913,145,-282695.0,-12.99268,reduction,0.3442701,Q1 2018,MATERIALS,13F,06/30/2019,24.7082
Ingersoll-rand co. ltd.,IR,"",343139.0,43465000.0,0.157089,0.2497,146,-266583.0,-43.722057,reduction,0.1420395,Q1 2018,INDUSTRIALS,13F,06/30/2019,95.8264
Chemed corporation,CHE,"",119003.0,42941000.0,0.155195,0.1408,147,3090.0,2.665792,addition,0.7475063,Q1 2018,HEALTH CARE,13F,06/30/2019,289.0711
Cgi,GIB,"",550937.0,42400000.0,0.15324,0.15,148,-24087.0,-4.188869,reduction,0.2044824,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,61.9777
