Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Altaba inc. (yahoo),AABA,"",4530712.0,314295000.0,2.1059,3.8802,17,-3818683.0,-45.736044,reduction,0.8721126,Q1 2018,FINANCE,13F,06/30/2019,72.6676
Spdr s&p health care etf,XLV,PUT,3210000.0,297374000.0,1.9926,,18,3210000.0,,new,No Data,Q2 2019,HEALTH CARE,13F,06/30/2019,
Dish network corp  class a,DISH,PRN,309500000.0,294600000.0,1.974,2.1615,19,-100000000.0,-24.420024,reduction,N/A,Q1 2018,COMMUNICATIONS,13F,06/30/2019,
Apple inc,AAPL,PUT,1300000.0,257296000.0,1.724,0.349,20,1007000.0,343.686007,addition,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Marathon petroleum corp,MPC,"",4600000.0,257048000.0,1.7223,,21,4600000.0,,new,0.6987483,Q2 2019,ENERGY,13F,06/30/2019,55.88
Spdr s&p health care etf,XLV,"",2123971.0,196765000.0,1.3184,,22,2123971.0,,new,No Data,Q2 2019,HEALTH CARE,13F,06/30/2019,92.64
Dell technologies inc,DELL,CALL,3750000.0,190500000.0,1.2764,0.368,23,2750000.0,275.0,addition,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Acadia healthcare company inc.,ACHC,"",4350000.0,152033000.0,1.0187,0.7994,24,0.0,0.0,,4.9135886,Q4 2018,HEALTH CARE,13F,06/30/2019,26.6203
Fox corp class a,FOXA,"",4039112.0,147993000.0,0.9916,0.7985,25,569954.0,16.429174,addition,No Data,Q1 2019,COMMUNICATIONS,13F,06/30/2019,36.7001
Spdr s&p health care etf,XLV,CALL,1500000.0,138960000.0,0.9311,0.2876,26,1000000.0,200.0,addition,No Data,Q1 2019,HEALTH CARE,13F,06/30/2019,
Dxc technology company,DXC,"",2200000.0,121330000.0,0.813,,27,2200000.0,,new,0.8398229,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,55.15
Spdr s&p utilities etf,XLU,PUT,2000000.0,119260000.0,0.7991,,28,2000000.0,,new,No Data,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Opus bank,OPB,"",5419153.0,114398000.0,0.7665,0.6728,29,0.0,0.0,,15.8084977,Q2 2014,FINANCE,13F,06/30/2019,28.4552
Element solutions inc,ESI,"",10951281.0,113236000.0,0.7587,0.6935,30,0.0,0.0,,3.7981760,Q4 2016,MATERIALS,13F,06/30/2019,9.81
Boeing company,BA,PUT,300000.0,109203000.0,0.7317,,31,300000.0,,new,N/A,Q2 2019,INDUSTRIALS,13F,06/30/2019,
Sap se adr,SAP,"",750000.0,102600000.0,0.6875,0.5429,32,0.0,0.0,,0.0628351,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,115.46
Equinix inc,EQIX,PUT,200000.0,100858000.0,0.6758,0.4262,33,50000.0,33.333333,addition,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Ebay inc.,EBAY,CALL,2500000.0,98750000.0,0.6617,0.5822,34,0.0,0.0,,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Qep resources inc,QEP,"",11700000.0,84591000.0,0.5668,0.5715,35,0.0,0.0,,4.9178261,Q4 2017,ENERGY,13F,06/30/2019,9.7495
Marriott international inc/md,MAR,PUT,500000.0,70145000.0,0.47,0.5882,36,-250000.0,-33.333333,reduction,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Marathon petroleum corp,MPC,CALL,1250000.0,69850000.0,0.468,,37,1250000.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,
Nielsen n.v.,NLSN,CALL,3000000.0,67800000.0,0.4543,0.3265,38,800000.0,36.363636,addition,N/A,Q3 2018,COMMUNICATIONS,13F,06/30/2019,
Digital realty trust  inc.,DLR,PUT,500000.0,58895000.0,0.3946,0.2984,39,100000.0,25.0,addition,N/A,Q2 2018,REAL ESTATE,13F,06/30/2019,
Alcoa corp,AA,CALL,2500000.0,58525000.0,0.3921,,40,2500000.0,,new,N/A,Q2 2019,MATERIALS,13F,06/30/2019,
Ishares iboxx $ high yield corp bond etf,HYG,"",663400.0,57835000.0,0.3875,,41,663400.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,87.18
International speedway corp. class a,ISCA,"",1176227.0,52801000.0,0.3538,0.2102,42,407851.0,53.079612,addition,2.7052139,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,44.1192
Citrix systems inc.,CTXS,CALL,500000.0,49070000.0,0.3288,0.3124,43,0.0,0.0,,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
B. riley financial inc,RILY,"",2306450.0,48113000.0,0.3224,0.2414,44,0.0,0.0,,8.5677935,Q3 2015,FINANCE,13F,06/30/2019,9.6535
Vornado realty trust,VNO,"",506803.0,32486000.0,0.2177,0.1826,45,75000.0,17.369032,addition,0.2656061,Q4 2018,REAL ESTATE,13F,06/30/2019,65.6028
Roan resources inc,ROAN,"",16328020.0,28411000.0,0.1904,0.6051,46,533888.0,3.380293,addition,No Data,Q4 2018,ENERGY,13F,06/30/2019,8.1629
Vaneck vect oil services etf,OIH,PUT,1000000.0,14820000.0,0.0993,0.2128,47,-970000.0,-49.238579,reduction,No Data,Q3 2017,FINANCE,13F,06/30/2019,
Macerich company (the),MAC,"",410268.0,13740000.0,0.0921,0.1278,48,-60000.0,-12.758682,reduction,0.2904141,Q4 2018,REAL ESTATE,13F,06/30/2019,43.2909
Community health systems  inc.,CYH,"",4500000.0,12015000.0,0.0805,0.1052,49,0.0,0.0,,3.8119441,Q3 2018,HEALTH CARE,13F,06/30/2019,3.46
Speedway motorsports  inc.,TRK,"",580701.0,10772000.0,0.0722,,50,580701.0,,new,1.4218928,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,18.55
Sanofi contingent rights expires 12/31/20,GCVRZ,"",20428961.0,10623000.0,0.0712,0.0576,51,0.0,0.0,,No Data,Q1 2015,HEALTH CARE,13F,06/30/2019,0.6575
Sunstone hotel investors  inc.,SHO,"",716536.0,9824000.0,0.0658,0.1325,52,-750864.0,-51.169688,reduction,0.3186587,Q4 2018,REAL ESTATE,13F,06/30/2019,13.01
Advanced micro devices inc,AMD,PRN,2500000.0,9679000.0,0.0649,0.0512,53,0.0,0.0,,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Cormedix inc,CRMD,"",833373.0,7475000.0,0.0501,0.0494,54,0.0,0.0,,3.4971590,Q1 2011,HEALTH CARE,13F,06/30/2019,2.3082
Genesee & wyoming inc  class a,GWR,"",62500.0,6250000.0,0.0419,0.0341,55,0.0,0.0,,0.1097069,Q4 2018,TRANSPORTS,13F,06/30/2019,74.02
Commscope holding co inc,COMM,"",307500.0,4837000.0,0.0324,,56,307500.0,,new,0.1584153,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,15.73
Zions bancorp,ZIONW,"",350000.0,4648000.0,0.0311,0.0285,57,0.0,0.0,,N/A,Q1 2012,FINANCE,13F,06/30/2019,
Tesla inc,TSLA,PRN,3000000.0,2852000.0,0.0191,0.0258,58,-1000000.0,-25.0,reduction,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Pra group inc,PRAA,PRN,1500000.0,1406000.0,0.0094,0.0085,59,0.0,0.0,,N/A,Q2 2018,FINANCE,13F,06/30/2019,
Columbia property trust inc,CXP,"",46517.0,965000.0,0.0065,0.0699,60,-448967.0,-90.611806,reduction,0.0397887,Q1 2019,REAL ESTATE,13F,06/30/2019,22.51
U.s. well services  inc.,USWSW,"",1475000.0,934000.0,0.0063,0.0187,61,-1475000.0,-50.0,reduction,N/A,Q4 2018, ,13F,06/30/2019,
Us well services inc,USWS,"",174550.0,841000.0,0.0056,,62,174550.0,,new,0.2552647,Q2 2019,ENERGY,13F,06/30/2019,4.82
Pg&e corp. (pacific gas & electric),PCG,CALL,0.0,0.0,,0.7812,"",-7000000.0,-100.0,soldall,N/A,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Sempra energy  inc.,SRE,"",0.0,0.0,,8.9567,"",-11350000.0,-100.0,soldall,0.0000000,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,113.9059
Carbonite inc,CARB,"",0.0,0.0,,0.1846,"",-1186800.0,-100.0,soldall,0.0000000,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,24.81
Bristol-myers squibb co,BMY,CALL,0.0,0.0,,0.2531,"",-846000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Travelport worldwide ltd,TVPT,"",0.0,0.0,,0.6659,"",-6751409.0,-100.0,soldall,N/A,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,16.34
Hess corp,HES,CALL,0.0,0.0,,0.3021,"",-800000.0,-100.0,soldall,N/A,Q4 2017,ENERGY,13F,06/30/2019,
Vantage energy acquisition corp,VEAC,"",0.0,0.0,,0.2563,"",-4000000.0,-100.0,soldall,N/A,Q3 2017,FINANCE,13F,06/30/2019,9.8
Symantec corp.,SYMC,"",0.0,0.0,,0.1802,"",-1250000.0,-100.0,soldall,0.0000000,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,22.99
Fox corp,FOX,"",0.0,0.0,,0.1282,"",-569954.0,-100.0,soldall,No Data,Q1 2019,COMMUNICATIONS,13F,06/30/2019,35.88
Healthcare realty trust inc,HR,"",0.0,0.0,,0.1526,"",-758112.0,-100.0,soldall,0.0000000,Q4 2018,REAL ESTATE,13F,06/30/2019,29.0451
Eqt corporation (equitable gas co.),EQT,"",0.0,0.0,,0.2828,"",-2174661.0,-100.0,soldall,0.0000000,Q3 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,39.7776
Ishares russell 2000 etf,IWM,PUT,0.0,0.0,,0.4799,"",-500000.0,-100.0,soldall,No Data,Q1 2019,FINANCE,13F,06/30/2019,
Ryanair holdings adr,RYAAY,"",0.0,0.0,,0.0486,"",-103443.0,-100.0,soldall,0.0000000,Q1 2019,TRANSPORTS,13F,06/30/2019,74.94
Mitek systems inc.,MITK,"",0.0,0.0,,0.0226,"",-294855.0,-100.0,soldall,0.0000000,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,7.05
Ep energy corp,EPE,"",0.0,0.0,,0.0082,"",-5000000.0,-100.0,soldall,N/A,Q4 2018,ENERGY,13F,06/30/2019,6.5461
Bristol-myers squibb co,BMY,"",0.0,0.0,,0.9722,"",-3250000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,47.71
Kkr real estate finance trust inc,KREF,"",0.0,0.0,,0.065,"",-518000.0,-100.0,soldall,0.0000000,Q4 2018,FINANCE,13F,06/30/2019,19.15
Symantec corp.,SYMC,CALL,0.0,0.0,,0.1802,"",-1250000.0,-100.0,soldall,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Vantage energy acquisition corporation,VEACW,"",0.0,0.0,,0.0019,"",-1333333.0,-100.0,soldall,N/A,Q3 2017, ,13F,06/30/2019,
Commvault systems inc,CVLT,"",0.0,0.0,,0.3634,"",-895308.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,57.2
Devon energy corp.,DVN,CALL,0.0,0.0,,0.5936,"",-3000000.0,-100.0,soldall,N/A,Q2 2018,ENERGY,13F,06/30/2019,
Ishares u.s. real estate etf,IYR,PUT,0.0,0.0,,1.3643,"",-2500000.0,-100.0,soldall,No Data,Q1 2019,REAL ESTATE,13F,06/30/2019,
Vornado realty trust,VNO,CALL,0.0,0.0,,0.2962,"",-700600.0,-100.0,soldall,N/A,Q1 2019,REAL ESTATE,13F,06/30/2019,
