Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
At&t inc. (southwestern bell - sbc corp.),T,"",28107028.0,941856000.0,0.5528,0.5659,31,-2203113.0,-7.268567,reduction,0.3846589,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,33.6511
United technologies corp. (united aircraft corp.),UTX,"",7163743.0,932710000.0,0.5474,0.4703,32,1034631.0,16.880602,addition,0.8301746,Q4 2001,INDUSTRIALS,13F,06/30/2019,114.4083
Berkshire hathaway inc class b,BRK.B,"",4145787.0,883749000.0,0.5187,0.4902,33,47362.0,1.155615,addition,0.1691419,Q4 2001,FINANCE,13F,06/30/2019,172.0875
Booking holdings inc. (priceline),BKNG,"",447005.0,837998000.0,0.4918,0.4196,34,43108.0,10.673018,addition,0.9111394,Q3 2003,CONSUMER DISCRETIONARY,13F,06/30/2019,1696.1439
American tower corp.  class a,AMT,"",4074449.0,833014000.0,0.4889,0.4281,35,425665.0,11.665941,addition,0.9203842,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,105.8754
Vaneck vect gold miners etf,GDX,PRN,32421523.0,828692000.0,0.4864,,36,32421523.0,,new,No Data,Q2 2019,MATERIALS,13F,06/30/2019,
Adobe systems  inc.,ADBE,"",2743084.0,808241000.0,0.4744,0.3831,37,328318.0,13.596266,addition,0.5650717,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,212.3771
Unitedhealth group inc.,UNH,"",3311799.0,808104000.0,0.4743,0.5126,38,-170738.0,-4.90269,reduction,0.3494638,Q4 2001,HEALTH CARE,13F,06/30/2019,175.4564
Crown castle international corp,CCI,"",6144920.0,800982000.0,0.4701,0.4211,39,619559.0,11.213005,addition,1.4779969,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,94.9927
Gilead sciences inc.,GILD,"",11815406.0,798241000.0,0.4685,0.4855,40,-728819.0,-5.809996,reduction,0.9329474,Q4 2001,HEALTH CARE,13F,06/30/2019,68.5074
Hp inc,HPQ,"",36967054.0,768538000.0,0.4511,0.3771,41,4366043.0,13.392355,addition,2.4541791,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,17.3917
Citigroup  inc.,C,"",10855070.0,760170000.0,0.4461,0.3267,42,2034713.0,23.068375,addition,0.4805127,Q4 2001,FINANCE,13F,06/30/2019,70.4013
Philip morris international inc,PM,"",9420900.0,739815000.0,0.4342,0.4708,43,474677.0,5.305893,addition,0.6055186,Q2 2008,CONSUMER STAPLES,13F,06/30/2019,73.6381
Vanguard growth etf,VUG,"",4500481.0,735332000.0,0.4316,0.4191,44,-341.0,-0.007576,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,134.33
Mastercard inc,MA,"",2738150.0,724316000.0,0.4251,0.4688,45,-606344.0,-18.129618,reduction,0.2698855,Q2 2006,FINANCE,13F,06/30/2019,180.8503
Nike inc.,NKE,"",8609305.0,722742000.0,0.4242,0.3807,46,1015575.0,13.373862,addition,0.5494518,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,66.2969
Exxonmobil corp. (standard oil of new jersey),XOM,"",9376491.0,718510000.0,0.4217,0.5376,47,-1799857.0,-16.10416,reduction,0.2216083,Q4 2001,ENERGY,13F,06/30/2019,78.1221
Intel corp.,INTC,"",14978190.0,716994000.0,0.4208,0.4446,48,1072136.0,7.709851,addition,0.3381081,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,38.6844
Sempra energy  inc.,SRE,"",5203184.0,715120000.0,0.4197,0.3741,49,210194.0,4.209782,addition,1.8951681,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,96.785
Amgen  inc.,AMGN,"",3791664.0,698719000.0,0.4101,0.4275,50,11568.0,0.306024,addition,0.6322601,Q4 2001,HEALTH CARE,13F,06/30/2019,131.8731
Mcdonalds corp.,MCD,"",3348157.0,695269000.0,0.4081,0.3638,51,130656.0,4.060791,addition,0.4408718,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,143.4537
Netflix inc,NFLX,"",1853206.0,680712000.0,0.3995,0.3348,52,276169.0,17.511891,addition,0.4232610,Q2 2002,COMMUNICATIONS,13F,06/30/2019,289.7569
Williams cos. (the),WMB,"",23508833.0,659182000.0,0.3869,0.3051,53,5667324.0,31.764824,addition,1.9396407,Q4 2001,ENERGY,13F,06/30/2019,25.7714
Wec energy group (wisconsin electric power),WEC,"",7862626.0,655499000.0,0.3847,0.3756,54,-115808.0,-1.451513,reduction,2.4925900,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,55.5447
S&p global inc. (mcgraw-hill inc.),SPGI,"",2795532.0,636787000.0,0.3737,0.3965,55,-367748.0,-11.625528,reduction,1.1350110,Q4 2001,COMMUNICATIONS,13F,06/30/2019,99.5406
Union pacific corp.,UNP,"",3556214.0,601382000.0,0.353,0.3448,56,92532.0,2.671492,addition,0.5047640,Q4 2001,TRANSPORTS,13F,06/30/2019,110.1538
Abbvie inc,ABBV,"",8085111.0,587939000.0,0.3451,0.3575,57,633773.0,8.505493,addition,0.5468529,Q4 2012,HEALTH CARE,13F,06/30/2019,
Prologis  inc.,PLD,"",7207433.0,577308000.0,0.3388,0.3429,58,-797592.0,-9.963642,reduction,1.1419887,Q2 2013,REAL ESTATE,13F,06/30/2019,60.3873
Newmont goldcorp corp,NEM,"",14964077.0,575662000.0,0.3379,0.1907,59,6011197.0,67.142607,addition,1.8251323,Q4 2001,MATERIALS,13F,06/30/2019,36.6641
Bce inc. (bell telephone of canada),BCE,"",11774918.0,535520000.0,0.3143,0.2948,60,619590.0,5.554207,addition,1.3082079,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,40.8828
American express co,AXP,"",4216634.0,520493000.0,0.3055,0.2595,61,228305.0,5.724327,addition,0.5082303,Q4 2001,FINANCE,13F,06/30/2019,91.2322
Nvidia corp.,NVDA,"",3090591.0,507561000.0,0.2979,0.2553,62,702199.0,29.400492,addition,0.5074862,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,101.5377
International business machines corp,IBM,"",3680206.0,507492000.0,0.2979,0.3626,63,-636842.0,-14.751793,reduction,0.4154294,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,155.9572
Vanguard mid-cap etf,VO,"",3003853.0,502122000.0,0.2947,0.2875,64,96.0,0.003196,addition,No Data,Q4 2018,FINANCE,13F,06/30/2019,138.1809
3m co. (minnesota mining & manufacturing),MMM,"",2843590.0,492900000.0,0.2893,0.2697,65,663311.0,30.423216,addition,0.4942967,Q4 2001,INDUSTRIALS,13F,06/30/2019,175.9405
Tjx companies inc.,TJX,"",8917274.0,471536000.0,0.2767,0.2884,66,-185621.0,-2.039142,reduction,0.7353422,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,42.251
Comcast corp.  class a,CMCSA,"",10995869.0,464896000.0,0.2729,0.2514,67,433332.0,4.102537,addition,0.2419344,Q4 2002,COMMUNICATIONS,13F,06/30/2019,33.8848
Toronto-dominion bank (the),TD,"",7924709.0,462482000.0,0.2714,0.2677,68,-351104.0,-4.242532,reduction,0.4331886,Q4 2001,FINANCE,13F,06/30/2019,50.8966
Thermo fisher scientific  inc.,TMO,"",1504384.0,441800000.0,0.2593,0.2261,69,116995.0,8.432747,addition,0.3756452,Q4 2001,HEALTH CARE,13F,06/30/2019,144.3847
Texas instruments  inc.,TXN,"",3819171.0,438278000.0,0.2572,0.2849,70,-692818.0,-15.355046,reduction,0.4090712,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,71.3291
Automatic data processing inc,ADP,"",2552346.0,421974000.0,0.2477,0.2714,71,-301827.0,-10.574937,reduction,0.5885050,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,95.7342
Walmart inc,WMT,"",3812257.0,421208000.0,0.2472,0.1939,72,472529.0,14.148727,addition,0.1335422,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,80.4432
Costco co.,COST,"",1589623.0,420063000.0,0.2465,0.247,73,-123474.0,-7.207648,reduction,0.3619031,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,171.1851
Dominion energy inc,D,"",5250717.0,405980000.0,0.2383,0.2372,74,53805.0,1.035326,addition,0.6535701,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,64.4472
Schlumberger ltd.,SLB,"",10212559.0,405836000.0,0.2382,0.2659,75,-39489.0,-0.385182,reduction,0.7384299,Q4 2001,ENERGY,13F,06/30/2019,56.8575
Welltower inc,WELL,"",4964322.0,404734000.0,0.2375,0.1991,76,654468.0,15.185387,addition,1.2250023,Q4 2001,REAL ESTATE,13F,06/30/2019,66.8597
Biogen inc,BIIB,"",1716233.0,401366000.0,0.2356,0.2977,77,-399556.0,-18.884492,reduction,0.9304597,Q4 2001,HEALTH CARE,13F,06/30/2019,247.6128
Raytheon co.,RTN,"",2286172.0,397510000.0,0.2333,0.2482,78,-3147.0,-0.137464,reduction,0.8209171,Q4 2001,INDUSTRIALS,13F,06/30/2019,115.4211
Simon property group  inc.,SPG,"",2423843.0,387226000.0,0.2273,0.3165,79,-493505.0,-16.91622,reduction,0.7869109,Q4 2001,REAL ESTATE,13F,06/30/2019,137.9483
Colgate-palmolive co.,CL,"",5305128.0,380212000.0,0.2231,0.2202,80,-92197.0,-1.708198,reduction,0.6183061,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,60.625
Centerpoint energy inc,CNP,"",13278813.0,380164000.0,0.2231,0.213,81,1622057.0,13.915166,addition,2.6440231,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,29.5574
Ugi corp. (united gas improvement),UGI,"",7105328.0,379490000.0,0.2227,0.2372,82,-84513.0,-1.17545,reduction,4.0755581,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,35.3433
Norfolk southern corp.,NSC,"",1899084.0,378535000.0,0.2222,0.1811,83,271611.0,16.689125,addition,0.7209612,Q4 2001,TRANSPORTS,13F,06/30/2019,126.117
Becton  dickinson and co.,BDX,"",1498234.0,377560000.0,0.2216,0.2141,84,58286.0,4.047785,addition,0.5550043,Q4 2001,HEALTH CARE,13F,06/30/2019,189.1628
Goldman sachs group inc,GS,"",1826553.0,373703000.0,0.2193,0.12,85,776363.0,73.925956,addition,0.5079967,Q4 2001,FINANCE,13F,06/30/2019,208.8488
Celgene corp.,CELG,"",3931561.0,363423000.0,0.2133,0.301,86,-1428226.0,-26.647066,reduction,0.5547254,Q4 2001,HEALTH CARE,13F,06/30/2019,69.6145
Abbott laboratories,ABT,"",4211130.0,354149000.0,0.2079,0.2275,87,-568197.0,-11.88864,reduction,0.2382669,Q4 2001,HEALTH CARE,13F,06/30/2019,56.0318
Lilly (eli) & co.,LLY,"",3182474.0,352575000.0,0.2069,0.1679,88,1009612.0,46.464617,addition,0.3296432,Q4 2001,HEALTH CARE,13F,06/30/2019,89.5865
Equinix inc,EQIX,"",698256.0,352117000.0,0.2067,0.1645,89,88516.0,14.517007,addition,0.8634302,Q4 2003,INFORMATION TECHNOLOGY,13F,06/30/2019,436.842
Oracle corp,ORCL,"",6125200.0,348942000.0,0.2048,0.2036,90,-243344.0,-3.82103,reduction,0.1836190,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,40.1044
Canadian imperial bank of commerce (nyse),CM,"",4376150.0,343787000.0,0.2018,0.2216,91,-332399.0,-7.059478,reduction,0.9839130,Q4 2001,FINANCE,13F,06/30/2019,84.8109
Progressive corp.,PGR,"",4295286.0,343317000.0,0.2015,0.1877,92,-77619.0,-1.774999,reduction,0.7346765,Q4 2001,FINANCE,13F,06/30/2019,46.958
Cigna holding co,CI,"",2169372.0,341776000.0,0.2006,0.2037,93,42233.0,1.985437,addition,0.5745007,Q4 2001,FINANCE,13F,06/30/2019,156.0175
Salesforce.com inc.,CRM,"",2222239.0,337171000.0,0.1979,0.1833,94,278053.0,14.301769,addition,0.2863710,Q3 2004,INFORMATION TECHNOLOGY,13F,06/30/2019,113.409
Air products & chemicals inc,APD,"",1484585.0,336056000.0,0.1972,0.1909,95,-194457.0,-11.581426,reduction,0.6737089,Q4 2001,MATERIALS,13F,06/30/2019,156.8553
Equity residential,EQR,"",4419482.0,335520000.0,0.1969,0.2387,96,-903346.0,-16.971166,reduction,1.1917169,Q4 2001,REAL ESTATE,13F,06/30/2019,65.3897
Duke energy corp.,DUK,"",3802153.0,335495000.0,0.1969,0.2244,97,-385436.0,-9.204246,reduction,0.5218437,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,70.9972
Dupont de nemours inc,DD,"",4454817.0,334414000.0,0.1963,0.4223,98,-8852570.0,-66.523729,reduction,0.1912743,Q3 2017,MATERIALS,13F,06/30/2019,64.0998
Starbucks corp.,SBUX,"",3959324.0,331903000.0,0.1948,0.1358,99,889881.0,28.991612,addition,0.3307706,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,60.2266
Accenture plc,ACN,"",1788261.0,330411000.0,0.1939,0.136,100,490350.0,37.77994,addition,0.2661261,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,136.1496
Vertex pharmaceuticals  inc.,VRTX,"",1800521.0,330174000.0,0.1938,0.153,101,403803.0,28.910847,addition,0.7004828,Q4 2001,HEALTH CARE,13F,06/30/2019,151.3015
Canadian national railway co.,CNI,"",3559033.0,329134000.0,0.1932,0.1704,102,359881.0,11.249262,addition,0.4938300,Q4 2001,TRANSPORTS,13F,06/30/2019,74.2673
Nisource inc.,NI,"",11411094.0,328634000.0,0.1929,0.1927,103,120035.0,1.063098,addition,3.0564066,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,23.7815
Bristol-myers squibb co,BMY,"",7121540.0,322951000.0,0.1895,0.2342,104,-1122426.0,-13.615122,reduction,0.4353632,Q4 2001,HEALTH CARE,13F,06/30/2019,53.8909
Altria group  inc. (philip morris),MO,"",6760287.0,320091000.0,0.1879,0.2076,105,687307.0,11.317459,addition,0.3618804,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,42.8321
Qualcomm inc.,QCOM,"",4204089.0,319797000.0,0.1877,0.1165,106,772187.0,22.500264,addition,0.3458277,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,60.1029
Marsh & mclennan companies  inc.,MMC,"",3198446.0,319037000.0,0.1872,0.1784,107,6424.0,0.201252,addition,0.6317169,Q4 2001,FINANCE,13F,06/30/2019,75.7677
Danaher corp.,DHR,"",2224769.0,317955000.0,0.1866,0.1704,108,56391.0,2.600607,addition,0.3101285,Q4 2001,HEALTH CARE,13F,06/30/2019,81.7838
Autozone inc.,AZO,"",283780.0,312001000.0,0.1831,0.1545,109,30448.0,12.019011,addition,1.1568691,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,594.053
Moodys corp,MCO,"",1584328.0,309426000.0,0.1816,0.1904,110,-181861.0,-10.296803,reduction,0.8373827,Q4 2001,FINANCE,13F,06/30/2019,70.7358
Ubs group ag adr,UBS,"",25814520.0,305896000.0,0.1795,0.22,111,-4695486.0,-15.389987,reduction,0.7053282,Q4 2014,FINANCE,13F,06/30/2019,15.94
Cvs health corp. (melville shoe),CVS,"",5594049.0,304811000.0,0.1789,0.1854,112,-179299.0,-3.105633,reduction,0.4301460,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,70.2783
American water works co inc,AWK,"",2604558.0,302118000.0,0.1773,0.1601,113,24877.0,0.964344,addition,1.4417703,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,71.1266
Ebay inc.,EBAY,"",7591699.0,299865000.0,0.176,0.1239,114,1988737.0,35.494387,addition,0.9051098,Q4 2001,CONSUMER DISCRETIONARY,13F,06/30/2019,33.1619
Lyondellbasell industries nv,LYB,"",3459033.0,297919000.0,0.1749,0.229,115,-1116186.0,-24.39634,reduction,1.0317772,Q4 2010,MATERIALS,13F,06/30/2019,80.3993
Baidu inc adr,BIDU,"",2511148.0,294702000.0,0.173,0.1736,116,742146.0,41.952807,addition,0.7188264,Q2 2006,COMMUNICATIONS,13F,06/30/2019,163.9101
Caterpillar inc.,CAT,"",2073180.0,282547000.0,0.1658,0.1725,117,-65103.0,-3.044639,reduction,0.3685064,Q4 2001,INDUSTRIALS,13F,06/30/2019,124.1484
Intuit  inc.,INTU,"",1080038.0,282241000.0,0.1656,0.1512,118,108708.0,11.191665,addition,0.4166170,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,177.5429
Extra space storage  inc.,EXR,"",2652850.0,281458000.0,0.1652,0.1548,119,101233.0,3.967406,addition,2.0504328,Q4 2004,REAL ESTATE,13F,06/30/2019,81.6071
Paypal holdings inc,PYPL,"",2447306.0,280109000.0,0.1644,0.1489,120,39043.0,1.62121,addition,0.2079840,Q3 2015,COMMUNICATIONS,13F,06/30/2019,57.397
Suncor energy  inc.,SU,"",8962680.0,279270000.0,0.1639,0.1266,121,2406684.0,36.709662,addition,0.5761484,Q4 2001,ENERGY,13F,06/30/2019,32.3737
Conocophillips (phillips petroleum),COP,"",4518417.0,275616000.0,0.1618,0.1896,122,-254524.0,-5.332645,reduction,0.4070133,Q4 2001,ENERGY,13F,06/30/2019,56.8499
U.s. bancorp (first national bank of cincinnati),USB,"",5236064.0,274359000.0,0.161,0.1236,123,929430.0,21.581356,addition,0.3322734,Q4 2001,FINANCE,13F,06/30/2019,44.1949
Grifols s.a. adr,GRFS,"",12757103.0,269174000.0,0.158,0.1461,124,550269.0,4.507876,addition,1.8554437,Q2 2011,HEALTH CARE,13F,06/30/2019,18.8267
Zoetis  inc.,ZTS,"",2321137.0,263417000.0,0.1546,0.153,125,-231764.0,-9.078456,reduction,0.4860409,Q1 2013,HEALTH CARE,13F,06/30/2019,76.2053
Pnc financial services group  inc. (the) (provident national trust co.),PNC,"",1912553.0,262548000.0,0.1541,0.1362,126,46925.0,2.515239,addition,0.4295362,Q4 2001,FINANCE,13F,06/30/2019,110.1724
Roper technologies inc,ROP,"",714849.0,261810000.0,0.1537,0.1148,127,151144.0,26.812606,addition,0.6873548,Q4 2001,INDUSTRIALS,13F,06/30/2019,258.1681
Fiat chrysler automobiles n.v.,FCAU,"",18873043.0,260819000.0,0.1531,0.1462,128,2332148.0,14.099285,addition,No Data,Q4 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,13.497
Firstenergy corp.,FE,"",6023550.0,257861000.0,0.1513,0.1368,129,501663.0,9.084992,addition,1.1154929,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,39.0678
Diageo plc adr,DEO,"",1488111.0,256429000.0,0.1505,0.1554,130,-107003.0,-6.708173,reduction,0.2288521,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,151.2019
Verisk analytics inc,VRSK,"",1727228.0,252962000.0,0.1485,0.1045,131,407478.0,30.875393,addition,1.0563440,Q4 2009,INDUSTRIALS,13F,06/30/2019,115.9591
Hcp inc.,HCP,"",7865251.0,251525000.0,0.1476,0.1354,132,599254.0,8.247375,addition,1.6015253,Q4 2001,REAL ESTATE,13F,06/30/2019,28.0356
Cognizant technology solutions corp,CTSH,"",3962261.0,251157000.0,0.1474,0.2036,133,-757650.0,-16.052209,reduction,0.7174240,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,60.6957
Qiagen n.v.,QGEN,"",6138773.0,248921000.0,0.1461,0.2085,134,-2468374.0,-28.67819,reduction,2.7221733,Q4 2001,HEALTH CARE,13F,06/30/2019,27.0908
Mondelez international inc. (kraft foods),MDLZ,"",4615460.0,248765000.0,0.146,0.1424,135,-177593.0,-3.705217,reduction,0.3200402,Q4 2001,CONSUMER STAPLES,13F,06/30/2019,41.2152
Enterprise products partners lp,EPD,"",8454345.0,244076000.0,0.1432,0.1345,136,689910.0,8.885515,addition,0.3862177,Q1 2002,ENERGY,13F,06/30/2019,29.6293
Phillips 66,PSX,"",2605031.0,243664000.0,0.143,0.1993,137,-912218.0,-25.935554,reduction,0.5807801,Q2 2012,ENERGY,13F,06/30/2019,84.7717
Mid-america apartment communities  inc.,MAA,"",2052521.0,241698000.0,0.1419,0.1454,138,-180998.0,-8.103714,reduction,1.7998255,Q4 2001,REAL ESTATE,13F,06/30/2019,101.3976
Allstate corp (the),ALL,"",2376024.0,241611000.0,0.1418,0.0951,139,680111.0,40.102942,addition,0.7217789,Q4 2001,FINANCE,13F,06/30/2019,93.7819
Edison international (southern california edison),EIX,"",3561665.0,240086000.0,0.1409,0.1065,140,673299.0,23.310723,addition,1.0064328,Q4 2001,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,68.0577
Agilent technologies inc,A,"",3208848.0,239599000.0,0.1406,0.1322,141,445865.0,16.137088,addition,1.0154904,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,64.2275
Intercontinental exchange inc,ICE,"",2768481.0,237915000.0,0.1396,0.1248,142,15382.0,0.558716,addition,0.4940011,Q4 2005,FINANCE,13F,06/30/2019,65.588
Ishares iboxx $ high yield corp bond etf,HYG,"",2707263.0,236016000.0,0.1385,0.0815,143,1123922.0,70.984204,addition,No Data,Q4 2017,FINANCE,13F,06/30/2019,84.0816
Alexandria real estate equities  inc.,ARE,"",1649407.0,232708000.0,0.1366,0.1607,144,-244015.0,-12.887513,reduction,1.4542470,Q4 2001,REAL ESTATE,13F,06/30/2019,109.6499
Applied materials inc.,AMAT,"",5158221.0,231647000.0,0.136,0.1806,145,-2488874.0,-32.54666,reduction,0.5510272,Q4 2001,INFORMATION TECHNOLOGY,13F,06/30/2019,33.6349
