Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Bright horizons family solutions  inc.,BFAM,"",661981.0,99873000.0,0.8217,0.8429,13,-43533.0,-6.170395,reduction,1.1372290,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,117.0352
Astrazeneca plc,AZN,"",2345410.0,96819000.0,0.7966,0.2463,14,1697224.0,261.842126,addition,0.1862915,Q1 2019,HEALTH CARE,13F,06/30/2019,41.0451
Intuit  inc.,INTU,"",366164.0,95689000.0,0.7873,0.3124,15,239030.0,188.014221,addition,0.1412452,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,256.9159
Ralph lauren corp. class a,RL,"",768624.0,87308000.0,0.7183,0.8964,16,33187.0,4.512555,addition,0.9953691,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,122.584
Epam systems  inc.,EPAM,"",482974.0,83602000.0,0.6878,,17,482974.0,,new,0.8805360,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,173.1
S&p global inc. (mcgraw-hill inc.),SPGI,"",327480.0,74596000.0,0.6137,0.5923,18,28177.0,9.414206,addition,0.1329598,Q3 2014,COMMUNICATIONS,13F,06/30/2019,201.678
Lululemon athletica inc.,LULU,"",409638.0,73820000.0,0.6074,0.3446,19,185940.0,83.120993,addition,0.3144531,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,146.4512
Hilton worldwide holdings inc,HLT,"",703910.0,68801000.0,0.5661,0.3316,20,279477.0,65.847142,addition,0.2453845,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,87.5212
Idexx laboratories inc.,IDXX,"",245280.0,67533000.0,0.5556,0.5491,21,-15996.0,-6.122262,reduction,0.2849111,Q3 2017,HEALTH CARE,13F,06/30/2019,201.6734
Ollies bargain outlet holdings inc,OLLI,"",763500.0,66509000.0,0.5472,0.4576,22,192961.0,33.820826,addition,1.2027410,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,75.9169
Dollar general corp.,DG,"",491927.0,66489000.0,0.547,0.4108,23,125620.0,34.293639,addition,0.1904332,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,123.3411
Genpact ltd,G,"",1689255.0,64344000.0,0.5294,0.4183,24,424264.0,33.538895,addition,0.8867480,Q3 2018,INDUSTRIALS,13F,06/30/2019,32.4886
Texas roadhouse inc  class a,TXRH,"",1182711.0,63476000.0,0.5222,0.3611,25,564897.0,91.434801,addition,1.7000302,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,58.5048
Facebook inc,FB,"",323399.0,62417000.0,0.5135,0.0589,26,285819.0,760.561469,addition,0.0113356,Q1 2014,COMMUNICATIONS,13F,06/30/2019,189.5209
Deckers outdoor corp,DECK,"",354664.0,62410000.0,0.5135,0.2352,27,184415.0,108.320754,addition,1.2280609,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,162.0588
Us foods holding corp,USFD,"",1738425.0,62166000.0,0.5115,0.1953,28,1143259.0,192.090778,addition,0.7931857,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,35.3991
Iqvia holdings inc,IQV,"",385106.0,61964000.0,0.5098,0.1003,29,310914.0,419.066746,addition,0.1965830,Q4 2017,HEALTH CARE,13F,06/30/2019,152.2826
Ferrari n.v.,RACE,"",377188.0,61309000.0,0.5044,0.0537,30,334622.0,786.125076,addition,0.1996232,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,158.5671
Paypal holdings inc,PYPL,"",522473.0,59802000.0,0.492,0.5242,31,-14612.0,-2.720612,reduction,0.0444023,Q3 2015,COMMUNICATIONS,13F,06/30/2019,99.6154
Transunion,TRU,"",809648.0,59517000.0,0.4897,0.8216,32,-498031.0,-38.085111,reduction,0.4311225,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,66.84
Dunkin brands group inc,DNKN,"",686027.0,54649000.0,0.4496,0.4617,33,31901.0,4.876889,addition,0.8293363,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,64.8784
Red hat inc,RHT,"",285434.0,53593000.0,0.4409,0.7262,34,-137437.0,-32.500928,reduction,N/A,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,154.3863
Morgan stanley,MS,"",1221023.0,53493000.0,0.4401,0.2063,35,700905.0,134.758843,addition,0.0738774,Q1 2014,FINANCE,13F,06/30/2019,43.2011
Jack in the box  inc,JACK,"",653864.0,53218000.0,0.4379,0.2942,36,267686.0,69.31674,addition,2.5323935,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,82.3346
E*trade financial corp.,ETFC,"",1193136.0,53214000.0,0.4378,0.4681,37,120584.0,11.242718,addition,0.4876511,Q1 2014,FINANCE,13F,06/30/2019,44.235
Aspen technology inc,AZPN,"",415005.0,51577000.0,0.4244,0.6002,38,-197392.0,-32.232686,reduction,0.6069987,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,104.7873
Wendys co. (the),WEN,"",2532532.0,49587000.0,0.408,0.4646,39,-230610.0,-8.345934,reduction,1.0982359,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,15.7527
Cracker barrel old country store  inc.,CBRL,"",287954.0,49162000.0,0.4045,0.5363,40,-65081.0,-18.434716,reduction,1.1978120,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,156.4188
Insperity inc.,NSP,"",401630.0,49055000.0,0.4036,0.6911,41,-192913.0,-32.447275,reduction,0.9750668,Q1 2019,INDUSTRIALS,13F,06/30/2019,123.66
Cooper companies (the),COO,"",136553.0,46003000.0,0.3785,0.2473,42,47738.0,53.74993,addition,0.2759204,Q2 2018,HEALTH CARE,13F,06/30/2019,283.0378
Electronic arts  inc.,EA,"",449114.0,45478000.0,0.3742,0.4792,43,-52556.0,-10.476209,reduction,0.1523918,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,107.1606
Spdr gold trust,GLD,PUT,320200.0,45398000.0,0.3735,0.0198,44,302800.0,1740.229885,addition,No Data,Q2 2018,MATERIALS,13F,06/30/2019,
Keysight technologies inc,KEYS,"",502921.0,45167000.0,0.3716,0.0039,45,498158.0,10458.91245,addition,0.2672695,Q3 2018,HEALTH CARE,13F,06/30/2019,89.7853
Gilead sciences inc.,GILD,"",659537.0,44559000.0,0.3666,,46,659537.0,,new,0.0520772,Q1 2014,HEALTH CARE,13F,06/30/2019,67.56
Spdr gold trust,GLD,"",327832.0,43667000.0,0.3593,0.0297,47,301948.0,1166.543038,addition,No Data,Q2 2018,MATERIALS,13F,06/30/2019,132.2565
Nike inc.,NKE,"",518544.0,43532000.0,0.3582,0.1083,48,381714.0,278.969524,addition,0.0330938,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,81.7814
Boot barn holdings inc,BOOT,"",1164397.0,41499000.0,0.3414,0.3029,49,69834.0,6.38008,addition,4.0884726,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,20.2575
Agilent technologies inc,A,"",547696.0,40896000.0,0.3365,0.9156,50,-664194.0,-54.806459,reduction,0.1733270,Q4 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,67.4092
Salesforce.com inc.,CRM,"",269022.0,40820000.0,0.3358,0.0163,51,258076.0,2357.719715,addition,0.0346678,Q3 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,151.3668
Merck & co,MRK,"",464269.0,38928000.0,0.3203,0.1721,52,244145.0,110.912486,addition,0.0181328,Q2 2018,HEALTH CARE,13F,06/30/2019,80.097
Starbucks corp.,SBUX,"",463439.0,38850000.0,0.3196,0.8203,53,-710495.0,-60.522568,reduction,0.0387167,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,58.7545
Raymond james financial inc.,RJF,"",457705.0,38700000.0,0.3184,,54,457705.0,,new,0.3296636,Q2 2019,FINANCE,13F,06/30/2019,84.55
Crocs inc,CROX,"",1946842.0,38450000.0,0.3163,0.421,55,207378.0,11.921948,addition,2.7963832,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,24.7678
Whirlpool corp. (de),WHR,"",269711.0,38396000.0,0.3159,0.0415,56,236514.0,712.455945,addition,0.4245412,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,140.9861
Humana  inc.,HUM,"",143319.0,38022000.0,0.3128,,57,143319.0,,new,0.1060915,Q1 2018,HEALTH CARE,13F,06/30/2019,265.3
Regeneron pharmaceuticals inc.,REGN,"",121175.0,37928000.0,0.3121,,58,121175.0,,new,0.1103296,Q2 2018,HEALTH CARE,13F,06/30/2019,313.0
Citizens financial group inc,CFG,"",1069886.0,37831000.0,0.3113,0.1061,59,722663.0,208.126478,addition,0.2392999,Q3 2014,FINANCE,13F,06/30/2019,34.7035
Spdr s&p 500 etf trust,SPY,CALL,128100.0,37475000.0,0.3083,0.0727,60,100500.0,364.130435,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,
Universal health services class b,UHS,"",286659.0,37378000.0,0.3075,0.2697,61,72169.0,33.64679,addition,0.3239451,Q4 2017,HEALTH CARE,13F,06/30/2019,130.3649
Kraft heinz co. (the),KHC,"",1189095.0,36909000.0,0.3037,,62,1189095.0,,new,0.0974676,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,31.04
Takeda pharmaceutical co ltd,TAK,"",2079070.0,36799000.0,0.3028,0.5676,63,-885137.0,-29.860836,reduction,0.0666980,Q1 2019,HEALTH CARE,13F,06/30/2019,20.37
Zayo group holdings inc,ZAYO,"",1084385.0,35687000.0,0.2936,0.0539,64,882757.0,437.814688,addition,0.4589601,Q4 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,32.5471
Moodys corp,MCO,"",180086.0,35173000.0,0.2894,0.549,65,-142422.0,-44.160765,reduction,0.0951829,Q4 2014,FINANCE,13F,06/30/2019,162.2784
Monro muffler brake  inc.,MNRO,"",409252.0,34909000.0,0.2872,0.0725,66,320167.0,359.39496,addition,1.2319446,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,85.4237
Northrop grumman corp.,NOC,"",107231.0,34647000.0,0.2851,0.0077,67,104195.0,3431.982872,addition,0.0633753,Q3 2017,INDUSTRIALS,13F,06/30/2019,321.595
Garmin ltd,GRMN,"",433429.0,34587000.0,0.2846,0.0484,68,373808.0,626.973717,addition,0.2188151,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,80.701
Sysco corp.,SYY,"",487428.0,34470000.0,0.2836,0.1132,69,307094.0,170.291792,addition,0.0951989,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,69.2549
Ishares 20+ year treasury bond etf,TLT,CALL,240300.0,34238000.0,0.2817,0.0416,70,205900.0,598.546512,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,
Celgene corp.,CELG,"",368446.0,34058000.0,0.2802,0.1804,71,165055.0,81.151575,addition,0.0519861,Q1 2014,HEALTH CARE,13F,06/30/2019,93.1156
Anadarko petroleum corp.,APC,"",479558.0,33837000.0,0.2784,0.0206,72,431282.0,893.367305,addition,N/A,Q4 2017,ENERGY,13F,06/30/2019,222.5933
L3harris technologies inc,LHX,"",176648.0,33411000.0,0.2749,0.0323,73,155137.0,721.198457,addition,0.1497525,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,186.3254
Yum! brands  inc. (tricon global restaurants),YUM,"",295876.0,32745000.0,0.2694,0.3449,74,-71727.0,-19.512082,reduction,0.0972349,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,90.9203
Qiagen n.v.,QGEN,"",791799.0,32179000.0,0.2648,0.1548,75,386635.0,95.42679,addition,0.3511148,Q4 2017,HEALTH CARE,13F,06/30/2019,40.6165
Best buy co.  inc.,BBY,"",454009.0,31658000.0,0.2605,0.1899,76,169688.0,59.681838,addition,0.1700154,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,70.5629
58.com inc adr,WUBA,"",509130.0,31653000.0,0.2604,0.5376,77,-361708.0,-41.535624,reduction,0.3424334,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,66.622
Mellanox technologies ltd,MLNX,"",279257.0,30905000.0,0.2543,0.0666,78,219366.0,366.2754,addition,0.5095931,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,106.7474
Cbs corp,CBS,"",617549.0,30816000.0,0.2535,0.0045,79,607390.0,5978.8365,addition,0.1648248,Q4 2018,COMMUNICATIONS,13F,06/30/2019,49.7983
Netflix inc,NFLX,"",82985.0,30482000.0,0.2508,0.0181,80,77598.0,1440.467793,addition,0.0189533,Q4 2017,COMMUNICATIONS,13F,06/30/2019,366.5528
Varian medical systems  inc.,VAR,"",223181.0,30382000.0,0.25,0.3016,81,-3221.0,-1.422691,reduction,0.2450922,Q2 2018,HEALTH CARE,13F,06/30/2019,126.5204
Neogenomics  inc.,NEO,"",1358313.0,29801000.0,0.2452,0.0441,82,1129043.0,492.451258,addition,1.3078307,Q4 2018,HEALTH CARE,13F,06/30/2019,20.3652
Amedisys inc,AMED,"",243708.0,29588000.0,0.2434,0.2555,83,23205.0,10.523666,addition,0.7573275,Q4 2018,HEALTH CARE,13F,06/30/2019,121.654
Equifax inc.,EFX,"",215364.0,29125000.0,0.2396,,84,215364.0,,new,0.1781635,Q3 2017,INDUSTRIALS,13F,06/30/2019,135.24
Netapp inc.,NTAP,"",471698.0,29103000.0,0.2394,0.008,85,459496.0,3765.743321,addition,0.1965245,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,61.682
Adobe systems  inc.,ADBE,"",98100.0,28906000.0,0.2378,0.4636,86,-86984.0,-46.997039,reduction,0.0202085,Q4 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,260.7669
Encompass health corp,EHC,"",455123.0,28836000.0,0.2372,0.0616,87,342831.0,305.303138,addition,0.4613512,Q4 2018,HEALTH CARE,13F,06/30/2019,62.4326
Lowes companies  inc.,LOW,"",284294.0,28688000.0,0.236,0.0231,88,261841.0,1166.173785,addition,0.0363120,Q1 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,101.5861
Ptc inc.,PTC,"",318318.0,28572000.0,0.2351,0.5654,89,-334259.0,-51.221388,reduction,0.2763657,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,92.149
Vail resorts inc,MTN,"",127873.0,28539000.0,0.2348,0.3301,90,-33730.0,-20.872137,reduction,0.3180920,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,217.7404
Masimo corp,MASI,"",185758.0,27645000.0,0.2274,0.3029,91,-47294.0,-20.293325,reduction,0.3482527,Q2 2018,HEALTH CARE,13F,06/30/2019,115.5576
Quest diagnostics  inc.,DGX,"",271530.0,27644000.0,0.2274,0.2076,92,25916.0,10.551516,addition,0.2016262,Q2 2016,HEALTH CARE,13F,06/30/2019,107.9299
Dollar tree inc.,DLTR,"",252304.0,27095000.0,0.2229,0.1306,93,120015.0,90.721829,addition,0.1061975,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,103.1379
Pra health sciences inc,PRAH,"",272380.0,27006000.0,0.2222,0.0938,94,181867.0,200.929148,addition,0.4134487,Q3 2018,HEALTH CARE,13F,06/30/2019,102.8474
Nomad foods ltd,NOMD,"",1256621.0,26842000.0,0.2208,0.1937,95,248988.0,24.710187,addition,0.6462438,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,20.6083
Ipath series b s&p 500 vix short-term fu,VXX,"",1013017.0,26338000.0,0.2167,0.2407,96,137800.0,15.744667,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,28.8165
Ishares msci eafe index fund,EFA,CALL,415400.0,26181000.0,0.2154,0.1908,97,99000.0,31.289507,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,
Pentair plc,PNR,"",687975.0,25593000.0,0.2106,0.2007,98,208175.0,43.38787,addition,0.4093871,Q3 2018,INDUSTRIALS,13F,06/30/2019,42.2123
Baxter international inc.,BAX,"",307584.0,25191000.0,0.2073,0.0086,99,296353.0,2638.705369,addition,0.0602444,Q4 2017,HEALTH CARE,13F,06/30/2019,81.4531
Bruker corp,BRKR,"",503780.0,25163000.0,0.207,0.4129,100,-638946.0,-55.914191,reduction,0.3257128,Q2 2016,HEALTH CARE,13F,06/30/2019,31.2193
Artisan partners asset management inc,APAM,"",910343.0,25053000.0,0.2061,0.1834,101,135107.0,17.427854,addition,1.1699563,Q4 2018,COMMUNICATIONS,13F,06/30/2019,23.5069
Home depot  inc. (the),HD,"",118249.0,24593000.0,0.2023,,102,118249.0,,new,0.0107471,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,207.97
Warrior met coal inc,HCC,"",937770.0,24495000.0,0.2015,0.0288,103,837047.0,831.038591,addition,1.8184410,Q1 2018,MATERIALS,13F,06/30/2019,26.5797
Biomarin pharmaceutical inc,BMRN,"",282112.0,24162000.0,0.1988,0.0004,104,281636.0,59167.226891,addition,0.1572005,Q1 2014,HEALTH CARE,13F,06/30/2019,85.6534
Wellcare health plans inc,WCG,"",83954.0,23932000.0,0.1969,0.0263,105,73573.0,708.727483,addition,0.1668734,Q2 2018,HEALTH CARE,13F,06/30/2019,287.0818
United states oil fund,USO,"",1956747.0,23559000.0,0.1938,0.1872,106,363071.0,22.781983,addition,No Data,Q4 2018,FINANCE,13F,06/30/2019,10.6642
Alexion pharmaceuticals inc.,ALXN,"",178620.0,23396000.0,0.1925,0.0777,107,117490.0,192.196957,addition,0.0796593,Q1 2014,HEALTH CARE,13F,06/30/2019,127.5489
Skyline champion corp,SKY,"",854435.0,23395000.0,0.1925,0.2025,108,-279290.0,-24.634722,reduction,1.5064087,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,18.8209
Versum materials inc,VSM,"",451579.0,23292000.0,0.1916,0.0867,109,268174.0,146.219569,addition,0.4132690,Q4 2018,MATERIALS,13F,06/30/2019,41.8895
Bjs restaurants inc.,BJRI,"",525238.0,23079000.0,0.1899,0.2517,110,-41055.0,-7.249781,reduction,2.5671457,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,57.6147
Integra lifesciences holdings corp,IART,"",402316.0,22470000.0,0.1849,0.1002,111,211100.0,110.398711,addition,0.4703800,Q4 2018,HEALTH CARE,13F,06/30/2019,52.0022
First data corp,FDC,"",825687.0,22351000.0,0.1839,,112,825687.0,,new,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,12.51
Steris corp.,STE,"",149793.0,22301000.0,0.1835,,113,149793.0,,new,0.1768721,Q4 2018,HEALTH CARE,13F,06/30/2019,148.88
Mosaic company (the),MOS,"",886438.0,22188000.0,0.1826,0.0097,114,848576.0,2241.233955,addition,0.2297245,Q3 2018,MATERIALS,13F,06/30/2019,25.3482
Asgn inc. (on assignment inc.),ASGN,"",359787.0,21803000.0,0.1794,0.361,115,-245074.0,-40.517408,reduction,0.6801267,Q4 2018,INDUSTRIALS,13F,06/30/2019,55.8485
Wix.com ltd,WIX,"",151973.0,21596000.0,0.1777,0.1919,116,-16963.0,-10.041081,reduction,0.3047994,Q2 2018,COMMUNICATIONS,13F,06/30/2019,120.8073
Five below inc,FIVE,"",177664.0,21324000.0,0.1754,0.0034,117,174752.0,6001.098901,addition,0.3174839,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,119.7299
Ryanair holdings adr,RYAAY,"",329163.0,21112000.0,0.1737,0.3849,118,-217279.0,-39.7625,reduction,0.1462427,Q3 2018,TRANSPORTS,13F,06/30/2019,74.94
Alliance data systems corp,ADS,"",149635.0,20968000.0,0.1725,0.0713,119,106306.0,245.346073,addition,0.2928278,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,152.6894
Ford motor co.,F,"",2028157.0,20748000.0,0.1707,0.0482,120,1444251.0,247.343065,addition,0.0508330,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,9.8125
Ebix inc.,EBIX,"",405884.0,20384000.0,0.1677,0.2203,121,-68889.0,-14.509882,reduction,1.3312037,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,42.9906
Hyatt hotels corp,H,"",267692.0,20379000.0,0.1677,0.2441,122,-90134.0,-25.189338,reduction,0.2552851,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,72.4369
Fair isaac corp,FICO,"",64768.0,20338000.0,0.1673,0.0002,123,64692.0,85121.052632,addition,0.2241107,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,313.8949
Wabco holdings inc,WBC,"",153139.0,20306000.0,0.1671,0.0352,124,124768.0,439.773008,addition,0.2988661,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,132.4573
Carmax inc.,KMX,"",233558.0,20279000.0,0.1668,,125,233558.0,,new,0.1410460,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,86.83
National storage affiliates trust,NSA,"",688151.0,19914000.0,0.1638,0.0059,126,666059.0,3014.933007,addition,1.1604570,Q1 2018,REAL ESTATE,13F,06/30/2019,28.8334
Tractor supply company,TSCO,"",182747.0,19882000.0,0.1636,0.2523,127,-91774.0,-33.430594,reduction,0.1532213,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,94.9513
Floor & decor holdings inc,FND,"",471282.0,19746000.0,0.1625,0.2042,128,-55868.0,-10.598122,reduction,0.4731272,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,35.1578
Alder biopharmaceuticals inc,ALDR,"",1675804.0,19724000.0,0.1623,0.0027,129,1654624.0,7812.200189,addition,1.9988120,Q1 2019,HEALTH CARE,13F,06/30/2019,11.7938
Lamb weston holdings inc,LW,"",308409.0,19540000.0,0.1608,0.0351,130,258551.0,518.574752,addition,0.2117176,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,65.1247
Vmware inc,VMW,"",116036.0,19402000.0,0.1596,0.089,131,63559.0,121.117823,addition,0.0283561,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,166.169
Pennymac mortgage investment trust,PMT,"",884472.0,19308000.0,0.1589,0.1318,132,207659.0,30.681887,addition,1.1251393,Q1 2019,REAL ESTATE,13F,06/30/2019,20.973
Toll brothers  inc.,TOL,"",526827.0,19292000.0,0.1587,,133,526827.0,,new,0.3661827,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,36.62
Goldman sachs group inc,GS,"",93724.0,19176000.0,0.1578,0.2685,134,-55036.0,-36.996504,reduction,0.0260663,Q3 2017,FINANCE,13F,06/30/2019,191.5157
Norwegian cruise line holdings ltd,NCLH,"",357010.0,19146000.0,0.1575,0.1935,135,-17596.0,-4.697202,reduction,0.1655891,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,49.1411
Scorpio tankers inc,STNG,"",645385.0,19052000.0,0.1568,0.1468,136,-141687.0,-18.001784,reduction,1.2556128,Q4 2018,TRANSPORTS,13F,06/30/2019,-1.9569
Baidu inc adr,BIDU,"",161383.0,18940000.0,0.1558,0.1818,137,44047.0,37.539204,addition,0.0461965,Q3 2017,COMMUNICATIONS,13F,06/30/2019,151.7298
Cubesmart,CUBE,"",563402.0,18840000.0,0.155,0.096,138,244656.0,76.755787,addition,0.2927524,Q1 2018,REAL ESTATE,13F,06/30/2019,32.3895
Zimmer biomet holdings inc,ZBH,"",159220.0,18747000.0,0.1542,0.018,139,144213.0,960.971547,addition,0.0775472,Q3 2018,HEALTH CARE,13F,06/30/2019,118.7836
Allergan plc,AGN,"",111551.0,18677000.0,0.1537,,140,111551.0,,new,0.0340063,Q2 2019,HEALTH CARE,13F,06/30/2019,167.43
United technologies corp. (united aircraft corp.),UTX,"",143236.0,18650000.0,0.1534,0.0619,141,92166.0,180.469943,addition,0.0165990,Q4 2018,INDUSTRIALS,13F,06/30/2019,127.5879
Conocophillips (phillips petroleum),COP,"",305359.0,18628000.0,0.1533,0.1118,142,127136.0,71.33535,addition,0.0275064,Q1 2018,ENERGY,13F,06/30/2019,66.8966
Hollyfrontier corp,HFC,"",400474.0,18534000.0,0.1525,,143,400474.0,,new,0.2433309,Q2 2018,ENERGY,13F,06/30/2019,46.28
Albany international corp. (de),AIN,"",223101.0,18497000.0,0.1522,0.0144,144,201748.0,944.822742,addition,0.6907152,Q3 2018,INDUSTRIALS,13F,06/30/2019,81.8992
Supernus pharmaceuticals inc,SUPN,"",558703.0,18488000.0,0.1521,0.2084,145,-74027.0,-11.699619,reduction,1.0652107,Q3 2018,HEALTH CARE,13F,06/30/2019,33.9575
Haemonetics corp. (ma),HAE,"",152363.0,18335000.0,0.1509,0.0411,146,102384.0,204.854039,addition,0.3001044,Q1 2019,HEALTH CARE,13F,06/30/2019,109.5611
Kemper corp. (1990),KMPR,"",211664.0,18264000.0,0.1503,,147,211664.0,,new,0.3177184,Q3 2018,FINANCE,13F,06/30/2019,86.29
Alphabet inc. class a,GOOGL,"",16747.0,18134000.0,0.1492,1.3509,148,-105372.0,-86.286327,reduction,0.0024152,Q1 2014,COMMUNICATIONS,13F,06/30/2019,1125.422
Booz allen hamilton holding corp,BAH,"",272923.0,18070000.0,0.1487,,149,272923.0,,new,0.1946391,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,66.21
