Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Pivotal acquisition corp,PVT/WS,"",524200.0,707000.0,0.0771,,34,524200.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
New media investment group inc,NEWM,"",74870.0,707000.0,0.0771,0.08,35,0.0,0.0,,0.1237930,Q2 2016,COMMUNICATIONS,13F,06/30/2019,18.07
Far point acquisition corporation,FPAC/WS,"",474418.0,607000.0,0.0662,0.0648,36,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Gs acquisition holdings corp,GSAH/WS,"",444768.0,556000.0,0.0607,0.0707,37,0.0,0.0,,N/A,Q3 2018, ,13F,06/30/2019,
Gores holdings iii,GRSHW,"",296535.0,430000.0,0.0469,0.0441,38,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Gores metropoulos inc,GMHIW,"",333333.0,420000.0,0.0458,,39,333333.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Trine acquisition corp,TRNE/WS,"",537499.0,403000.0,0.044,,40,537499.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Spartan energy acquisition corp,SPAQ/WS,"",444803.0,396000.0,0.0432,0.0499,41,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Crescent acquisition corporation,CRSAW,"",600000.0,390000.0,0.0426,,42,600000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Nebula acquisition corp warrant,NEBUW,"",356043.0,356000.0,0.0388,0.0272,43,0.0,0.0,,No Data,Q2 2018,FINANCE,13F,06/30/2019,2.5
Acamar partners acquisition corporation,ACAMW,"",466666.0,350000.0,0.0382,,44,466666.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Collier creek holdings,CCH/WS,"",207570.0,270000.0,0.0295,0.0245,45,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Diamondpeak holdings corporation,DPHCW,"",333333.0,266000.0,0.029,,46,333333.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Insurance acquisition corporation,INSUW,"",249999.0,213000.0,0.0232,,47,249999.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Rmg acquisition corp,RMG/WS,"",166666.0,157000.0,0.0171,,48,166666.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Supercom ltd,SPCB,"",106705.0,115000.0,0.0125,0.0155,49,0.0,0.0,,0.5049929,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,1.79
Marathon patent group inc,MARA,"",8401.0,24000.0,0.0026,0.0071,50,-25202.0,-74.999256,addition,0.1314710,Q1 2015,INDUSTRIALS,13F,06/30/2019,313.9539
Pivotal acquisition corp units,PVT.UN,"",0.0,0.0,,0.8818,"",-850000.0,-100.0,soldall,No Data,Q1 2019,FINANCE,13F,06/30/2019,10.19
Rmg acquisition corp units,RMG.UN,"",0.0,0.0,,0.5106,"",-500000.0,-100.0,soldall,No Data,Q1 2019,FINANCE,13F,06/30/2019,10.03
Crescent acquisition corporation,CRSAU,"",0.0,0.0,,1.2217,"",-1200000.0,-100.0,soldall,N/A,Q1 2019, ,13F,06/30/2019,
Insurance acquisition corporation,INSUU,"",0.0,0.0,,0.5142,"",-500000.0,-100.0,soldall,N/A,Q1 2019, ,13F,06/30/2019,
Ishares u.s. real estate etf,IYR,PUT,0.0,0.0,,2.0471,"",-231000.0,-100.0,soldall,No Data,Q4 2018,REAL ESTATE,13F,06/30/2019,
Gores metropoulos inc units,GMHIU,"",0.0,0.0,,1.0426,"",-1000000.0,-100.0,soldall,No Data,Q1 2019,FINANCE,13F,06/30/2019,10.24
Diamondpeak holdings corp units,DPHCU,"",0.0,0.0,,1.0202,"",-1000000.0,-100.0,soldall,No Data,Q1 2019,FINANCE,13F,06/30/2019,10.02
Trine acquisition corp,TRNE/U,"",0.0,0.0,,1.0966,"",-1075000.0,-100.0,soldall,N/A,Q1 2019, ,13F,06/30/2019,
Acamar partners acquisition corporation,ACAMU,"",0.0,0.0,,1.4254,"",-1400000.0,-100.0,soldall,N/A,Q1 2019, ,13F,06/30/2019,
Vantage energy acquisition corp,VEAC,"",0.0,0.0,,0.1561,"",-150000.0,-100.0,soldall,N/A,Q1 2019,FINANCE,13F,06/30/2019,10.22
