Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Align technology inc,ALGN,"",1161145.0,317805000.0,1.42591,2.9284,22,-634845.0,-35.347914,reduction,1.4537937,Q4 2018,HEALTH CARE,13F,06/30/2019,260.9299
Alphabet inc. class a,GOOGL,"",282146.0,305508000.0,1.37074,2.5283,23,-92481.0,-24.686154,reduction,0.0406902,Q3 2014,COMMUNICATIONS,13F,06/30/2019,1026.6599
Exact sciences corp,EXAS,"",2264674.0,267322000.0,1.1994,1.597,24,-950308.0,-29.558735,reduction,1.7489181,Q3 2018,HEALTH CARE,13F,06/30/2019,68.272
Micron technology  inc.,MU,"",6431167.0,248179000.0,1.11351,0.5427,25,4141275.0,180.850232,addition,0.5826388,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,39.5656
Biomarin pharmaceutical inc,BMRN,"",2590351.0,221864000.0,0.995446,2.6127,26,-2538558.0,-49.495088,reduction,1.4434141,Q1 2018,HEALTH CARE,13F,06/30/2019,88.6246
Avantor inc,AVTR,"",11345684.0,216589000.0,0.971779,,27,11345684.0,,new,1.9941443,Q2 2019,HEALTH CARE,13F,06/30/2019,19.09
Square inc,SQ,"",2657236.0,192729000.0,0.864725,,28,2657236.0,,new,0.6221141,Q2 2019,FINANCE,13F,06/30/2019,72.53
Axa equitable holdings inc,EQH,"",8842350.0,184805000.0,0.829172,0.0787,29,8160750.0,1197.293134,addition,No Data,Q1 2019,FINANCE,13F,06/30/2019,20.8414
Slack technologies inc,WORK,"",4539615.0,170236000.0,0.763805,,30,4539615.0,,new,0.9004671,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,37.5
Aon plc,AON,"",851778.0,164376000.0,0.737512,0.6404,31,197554.0,30.196691,addition,0.3611677,Q3 2018,FINANCE,13F,06/30/2019,165.0576
Davita healthcare partners inc,DVA,"",2907034.0,163550000.0,0.733806,0.8579,32,151529.0,5.499137,addition,1.8134959,Q4 2018,HEALTH CARE,13F,06/30/2019,51.8512
Crown holdings inc. (crown cork & seal),CCK,"",2293475.0,140131000.0,0.628731,0.634,33,267576.0,13.207766,addition,1.6922268,Q1 2019,MATERIALS,13F,06/30/2019,55.3318
Lowes companies  inc.,LOW,"",1381012.0,139358000.0,0.625263,,34,1381012.0,,new,0.1763925,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,100.91
Nvidia corp.,NVDA,"",802330.0,131767000.0,0.591204,1.9413,35,-1083004.0,-57.443615,reduction,0.1317455,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,179.56
Coupa software inc,COUP,"",997832.0,126336000.0,0.566837,,36,997832.0,,new,1.6153991,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,126.61
Alphabet inc. class c,GOOG,"",114172.0,123410000.0,0.553709,0.9261,37,-23470.0,-17.051481,reduction,0.0164655,Q4 2018,COMMUNICATIONS,13F,06/30/2019,1035.61
Moderna inc,MRNA,"",8197458.0,120011000.0,0.538458,1.9451,38,-8470408.0,-50.818791,reduction,No Data,Q4 2018,HEALTH CARE,13F,06/30/2019,15.27
Smith (a.o.) corp.  class b,AOS,"",2452092.0,115641000.0,0.518851,,39,2452092.0,,new,1.4915401,Q2 2019,INDUSTRIALS,13F,06/30/2019,47.16
Wellcare health plans inc,WCG,"",371450.0,105889000.0,0.475096,2.0425,40,-948954.0,-71.868458,reduction,0.7383224,Q4 2018,HEALTH CARE,13F,06/30/2019,255.4637
Alibaba group holding ltd adr,BABA,"",587268.0,99513000.0,0.446489,6.0021,41,-5149456.0,-89.763008,reduction,0.0230808,Q1 2018,COMMUNICATIONS,13F,06/30/2019,166.6754
Grubhub inc,GRUB,"",1269186.0,98984000.0,0.444116,,42,1269186.0,,new,1.3893662,Q2 2019,COMMUNICATIONS,13F,06/30/2019,77.99
Berry global group inc,BERY,"",1804817.0,94915000.0,0.425859,2.3854,43,-5916864.0,-76.626631,reduction,1.3662506,Q3 2018,HEALTH CARE,13F,06/30/2019,49.9172
Syneos health inc class a,SYNH,"",1796775.0,91797000.0,0.411869,0.6587,44,-422299.0,-19.030415,reduction,1.7355114,Q4 2017,HEALTH CARE,13F,06/30/2019,44.2099
Catalent inc,CTLT,"",1595579.0,86496000.0,0.388085,0.2468,45,535066.0,50.453507,addition,1.0909196,Q1 2018,HEALTH CARE,13F,06/30/2019,45.3376
Covetrus inc,CVET,"",3381937.0,82722000.0,0.371152,0.7105,46,-508000.0,-13.059337,reduction,3.0201259,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,31.85
Raytheon co.,RTN,"",450432.0,78321000.0,0.351406,,47,450432.0,,new,0.1617408,Q2 2019,INDUSTRIALS,13F,06/30/2019,173.88
Visa inc,V,"",387368.0,67228000.0,0.301635,2.754,48,-2687425.0,-87.401819,reduction,0.0195255,Q3 2016,FINANCE,13F,06/30/2019,123.4065
Athene holding ltd class a,ATH,"",1554576.0,66940000.0,0.300342,,49,1554576.0,,new,0.8287094,Q2 2019,FINANCE,13F,06/30/2019,43.06
Nxp semiconductors n.v.,NXPI,"",670065.0,65405000.0,0.293455,1.3814,50,-2055324.0,-75.413968,reduction,0.2038531,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,88.39
Blueprint medicines corp,BPMC,"",551040.0,51980000.0,0.233221,0.3024,51,-107621.0,-16.339361,reduction,1.1218241,Q3 2018,HEALTH CARE,13F,06/30/2019,56.1453
Chewy inc,CHWY,"",1471890.0,51516000.0,0.231139,,52,1471890.0,,new,0.3692649,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,35.0
Anaptysbio inc,ANAB,"",799897.0,45130000.0,0.202487,0.3478,53,-30263.0,-3.645442,reduction,2.9571054,Q1 2018,HEALTH CARE,13F,06/30/2019,90.6493
Gardner denver holdings inc,GDI,"",1282486.0,44374000.0,0.199095,,54,1282486.0,,new,0.6283616,Q2 2019,INDUSTRIALS,13F,06/30/2019,34.6
Assurant inc.,AIZ,"",360430.0,38343000.0,0.172035,,55,360430.0,,new,0.5896123,Q2 2019,FINANCE,13F,06/30/2019,106.38
American international group  inc.,AIG,"",564604.0,30082000.0,0.13497,,56,564604.0,,new,0.0649037,Q2 2019,FINANCE,13F,06/30/2019,53.28
Eidos therapeutics inc,EIDX,"",882353.0,27424000.0,0.123044,0.2671,57,-1103848.0,-55.575846,reduction,2.3924973,Q2 2018,HEALTH CARE,13F,06/30/2019,20.34
Editas medicine inc,EDIT,"",931401.0,23043000.0,0.103388,0.1306,58,0.0,0.0,,1.8808582,Q1 2016,HEALTH CARE,13F,06/30/2019,34.54
Atyr pharma inc,LIFE,"",229190.79,1176000.0,0.00527641,0.0101,59,0.0,0.0,,No Data,Q3 2017,HEALTH CARE,13F,06/30/2019,2.4906
Myovant sciences ltd,MYOV,"",102019.0,965099.74,0.00433015,,60,-40663580.0,-99.749742,reduction,0.1138351,,HEALTH CARE,13D,07/10/2019,
Urovant sciences ltd,UROV,"",102019.0,943675.75,0.00423403,,61,-22601650.0,-99.55065,reduction,0.3362525,,HEALTH CARE,13D,07/10/2019,
Axovant sciences ltd,AXGT,"",102019.0,676385.97,0.00303477,,62,-105850362.0,-99.903712,reduction,0.0834307,,HEALTH CARE,13D,07/10/2019,
Arbutus biopharma corp,ABUS,"",102019.0,234643.7,0.00105279,,63,-15911521.0,-99.36292,reduction,0.1794529,,HEALTH CARE,13D,07/10/2019,
Allstate corp (the),ALL,"",0.0,0.0,0.0,0.8335,64,-1543256.0,-100.0,soldall,0.0000000,Q1 2019,FINANCE,13F,06/30/2019,94.18
Walt disney co. (the),DIS,"",0.0,0.0,0.0,1.383,65,-2172157.0,-100.0,soldall,0.0000000,Q1 2018,COMMUNICATIONS,13F,06/30/2019,109.94
Hess corp,HES,"",0.0,0.0,0.0,0.5668,66,-1641021.0,-100.0,soldall,0.0000000,Q1 2019,ENERGY,13F,06/30/2019,60.23
Progressive corp.,PGR,"",0.0,0.0,0.0,0.4572,67,-1105895.0,-100.0,soldall,0.0000000,Q3 2018,FINANCE,13F,06/30/2019,64.3109
Thermo fisher scientific  inc.,TMO,"",0.0,0.0,0.0,1.7989,68,-1146037.0,-100.0,soldall,0.0000000,Q4 2017,HEALTH CARE,13F,06/30/2019,239.1726
Zimmer biomet holdings inc,ZBH,"",0.0,0.0,0.0,0.3819,69,-521466.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,127.7
Mylan nv,MYL,"",0.0,0.0,0.0,0.5823,70,-3583269.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,32.7889
Middleby corp (the),MIDD,"",0.0,0.0,0.0,0.4642,71,-622493.0,-100.0,soldall,0.0000000,Q2 2018,INDUSTRIALS,13F,06/30/2019,104.5168
Jazz pharmaceuticals plc,JAZZ,"",0.0,0.0,0.0,0.5211,72,-635736.0,-100.0,soldall,0.0000000,Q2 2016,HEALTH CARE,13F,06/30/2019,155.9591
Booking holdings inc. (priceline),BKNG,"",0.0,0.0,0.0,0.5971,73,-59671.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,1744.91
Arthur j. gallagher & co inc,AJG,"",0.0,0.0,0.0,0.2131,74,-475830.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,68.0113
Lyondellbasell industries nv,LYB,"",0.0,0.0,0.0,0.3053,75,-633235.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,84.08
Marathon petroleum corp,MPC,"",0.0,0.0,0.0,4.7167,76,-13742884.0,-100.0,soldall,0.0000000,Q2 2018,ENERGY,13F,06/30/2019,69.4016
Diamondback energy inc,FANG,"",0.0,0.0,0.0,0.6623,77,-1137514.0,-100.0,soldall,0.0000000,Q4 2018,ENERGY,13F,06/30/2019,92.7
Burlington stores inc,BURL,"",0.0,0.0,0.0,0.3074,78,-342079.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,156.68
Zendesk inc,ZEN,"",0.0,0.0,0.0,0.421,79,-863786.0,-100.0,soldall,0.0000000,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,58.37
Nevro corp,NVRO,"",0.0,0.0,0.0,0.0403,80,-112414.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,62.51
