Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Vanguard short-term corporate bond etf,VCSH,"",254500.0,20533000.0,0.802,0.8529,11,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,06/30/2019,79.76
Apache corp.,APA,"",687044.0,19903000.0,0.7773,0.8433,12,107974.0,18.646105,addition,0.1827439,Q4 2009,ENERGY,13F,06/30/2019,37.4562
Ishares core msci emerging markets etf,IEMG,"",380880.0,19592000.0,0.7652,0.8275,13,0.0,0.0,,No Data,Q2 2017,FINANCE,13F,06/30/2019,52.7272
Gilead sciences inc.,GILD,"",281998.0,19052000.0,0.7441,0.7322,14,13945.0,5.202329,addition,0.0222666,Q4 2009,HEALTH CARE,13F,06/30/2019,69.245
Newmont goldcorp corp,NEM,"",469035.0,18040000.0,0.7046,0.458,15,164300.0,53.915697,addition,0.0572071,Q4 2009,MATERIALS,13F,06/30/2019,34.5614
Medtronic plc,MDT,"",181256.0,17652000.0,0.6894,0.7174,16,-6200.0,-3.307443,reduction,0.0135149,Q4 2017,HEALTH CARE,13F,06/30/2019,90.0565
Nutrien ltd,NTR,"",322572.0,17241000.0,0.6734,0.6421,17,32867.0,11.344989,addition,No Data,Q4 2012,MATERIALS,13F,06/30/2019,40.1357
Celgene corp.,CELG,"",178914.0,16539000.0,0.646,0.7805,18,-18000.0,-9.141046,reduction,0.0252440,Q3 2010,HEALTH CARE,13F,06/30/2019,94.1847
Esco technologies inc,ESE,"",200000.0,16524000.0,0.6454,0.6478,19,-30000.0,-13.043478,reduction,0.7698229,Q4 2012,INDUSTRIALS,13F,06/30/2019,36.1385
Pepsico inc. (loft  inc.),PEP,"",125508.0,16458000.0,0.6428,0.5221,20,24122.0,23.79224,addition,0.0090006,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,96.0887
Netease inc adr,NTES,"",63346.0,16202000.0,0.6328,0.4862,21,15416.0,32.163572,addition,0.0495045,Q4 2014,COMMUNICATIONS,13F,06/30/2019,236.166
Post holdings inc,POST,"",155093.0,16125000.0,0.6298,0.7125,22,93.0,0.06,addition,0.2122526,Q1 2012,CONSUMER STAPLES,13F,06/30/2019,47.1374
Alphabet inc. class a,GOOGL,"",14819.0,16046000.0,0.6267,0.3968,23,6796.0,84.706469,addition,0.0021372,Q4 2009,COMMUNICATIONS,13F,06/30/2019,951.8404
China mobile ltd. adr,CHL,"",351382.0,15914000.0,0.6215,0.8085,24,-26000.0,-6.889571,reduction,0.0085805,Q1 2014,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,49.5208
Lennar corp. class a,LEN,"",319749.0,15495000.0,0.6052,0.5115,25,71768.0,28.940927,addition,0.0992547,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,50.9146
New oriental education & tech group inc adr,EDU,"",158411.0,15300000.0,0.5976,0.9823,26,-101086.0,-38.954593,reduction,0.1111032,Q1 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,84.822
Deckers outdoor corp,DECK,"",84793.0,14921000.0,0.5828,0.5165,27,1167.0,1.395499,addition,0.2936046,Q4 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,95.9294
Church & dwight co.  inc.,CHD,"",199120.0,14548000.0,0.5682,0.5743,28,7239.0,3.772651,addition,0.0805828,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,33.9867
Pfizer  inc.,PFE,"",332428.0,14401000.0,0.5625,0.6993,29,-59453.0,-15.171187,reduction,0.0060102,Q4 2009,HEALTH CARE,13F,06/30/2019,26.9111
Seagate technology plc,STX,"",299633.0,14119000.0,0.5514,0.235,30,182839.0,156.548282,addition,0.1134329,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,45.6241
Facebook inc,FB,"",72272.0,13948000.0,0.5448,0.4263,31,11394.0,18.716121,addition,0.0025332,Q2 2012,COMMUNICATIONS,13F,06/30/2019,162.7019
Autozone inc.,AZO,"",12469.0,13710000.0,0.5355,0.6429,32,-2471.0,-16.539491,reduction,0.0508316,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,372.0622
Mastercard inc,MA,"",50532.0,13367000.0,0.5221,0.3025,33,19961.0,65.293906,addition,0.0049807,Q4 2009,FINANCE,13F,06/30/2019,232.7432
Nike inc.,NKE,"",155242.0,13033000.0,0.509,0.533,34,4586.0,3.044021,addition,0.0099077,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,54.1407
Northrop grumman corp.,NOC,"",40243.0,13003000.0,0.5079,0.4531,35,243.0,0.6075,addition,0.0237843,Q4 2009,INDUSTRIALS,13F,06/30/2019,120.1327
Jd.com inc adr,JD,"",425000.0,12873000.0,0.5028,0.143,36,312132.0,276.546054,addition,0.0291321,Q3 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,31.7103
Berkeley (w.r.) corp.,WRB,"",195000.0,12856000.0,0.5021,0.4805,37,60000.0,44.444444,reduction,0.1064875,Q4 2009,FINANCE,13F,06/30/2019,31.2281
Cisco systems  inc.,CSCO,"",234398.0,12828000.0,0.501,0.261,38,119348.0,103.735767,addition,0.0054757,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,44.2973
Walt disney co. (the),DIS,"",88819.0,12403000.0,0.4844,0.1875,39,48624.0,120.97027,addition,0.0049306,Q4 2009,COMMUNICATIONS,13F,06/30/2019,118.1022
Bristol-myers squibb co,BMY,"",273354.0,12397000.0,0.4842,0.5391,40,4436.0,1.649573,addition,0.0167110,Q4 2009,HEALTH CARE,13F,06/30/2019,50.7095
Becton  dickinson and co.,BDX,"",48870.0,12316000.0,0.481,0.3279,41,17622.0,56.394009,addition,0.0181034,Q4 2009,HEALTH CARE,13F,06/30/2019,229.9622
Petroleo brasileiro sa (petrobras) adr,PBR,"",778000.0,12113000.0,0.4731,,42,778000.0,,new,0.0119287,Q2 2019,ENERGY,13F,06/30/2019,15.57
Lockheed martin corp.,LMT,"",32158.0,11691000.0,0.4566,0.5124,43,-8472.0,-20.851587,reduction,0.0113874,Q4 2009,INDUSTRIALS,13F,06/30/2019,137.5585
Cerner corp.,CERN,"",159226.0,11671000.0,0.4558,0.3501,44,13590.0,9.331484,addition,0.0500097,Q3 2010,HEALTH CARE,13F,06/30/2019,58.9653
Hdfc bank ltd adr,HDB,"",179200.0,11651000.0,0.455,0.4159,45,8400.0,4.918033,addition,0.0049352,Q3 2010,FINANCE,13F,06/30/2019,83.5433
Lexinfintech holdings ltd,LX,"",1043124.0,11641000.0,0.4547,,46,1043124.0,,new,0.5939665,Q2 2019,FINANCE,13F,06/30/2019,11.16
Quanta services  inc.,PWR,"",299294.0,11430000.0,0.4464,0.4797,47,-3184.0,-1.052639,reduction,0.2105036,Q4 2009,INDUSTRIALS,13F,06/30/2019,26.9913
Intuitive surgical inc,ISRG,"",21389.0,11220000.0,0.4382,0.4879,48,1038.0,5.100486,addition,0.0185588,Q4 2010,HEALTH CARE,13F,06/30/2019,523.8463
Baidu inc adr,BIDU,"",94769.0,11122000.0,0.4344,0.5674,49,12855.0,15.693288,addition,0.0271280,Q1 2011,COMMUNICATIONS,13F,06/30/2019,194.3765
Spdr s&p 500 etf trust,SPY,"",37832.0,11085000.0,0.4329,0.3885,50,5100.0,15.581083,addition,No Data,Q4 2009,FINANCE,13F,06/30/2019,259.8569
Penske automotive group  inc.,PAG,"",233314.0,11036000.0,0.431,0.4813,51,-23264.0,-9.067028,reduction,0.2842173,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,17.6611
Amazon.com inc.,AMZN,"",5825.0,11031000.0,0.4308,0.5308,52,-1270.0,-17.89993,reduction,0.0011776,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,1245.8894
Halliburton co.,HAL,"",482961.0,10983000.0,0.429,0.3089,53,232029.0,92.466883,addition,0.0551369,Q4 2009,ENERGY,13F,06/30/2019,29.8751
Phillips 66,PSX,"",115222.0,10778000.0,0.421,0.474,54,-3301.0,-2.785113,reduction,0.0256882,Q2 2012,ENERGY,13F,06/30/2019,50.1872
Icici bank ltd. ads adr,IBN,"",851300.0,10718000.0,0.4186,0.5533,55,-297700.0,-25.909487,reduction,0.0264579,Q3 2010,FINANCE,13F,06/30/2019,8.6305
Baozun inc adr,BZUN,"",212577.0,10599000.0,0.414,0.9019,56,-304169.0,-58.862381,reduction,0.3423691,Q3 2016,COMMUNICATIONS,13F,06/30/2019,32.8587
Kemper corp. (1990),KMPR,"",121851.0,10515000.0,0.4107,0.4556,57,-20556.0,-14.434684,reduction,0.1829045,Q2 2018,FINANCE,13F,06/30/2019,80.2203
Stryker corp.,SYK,"",50046.0,10289000.0,0.4019,0.3845,58,3722.0,8.034712,addition,0.0133777,Q4 2009,HEALTH CARE,13F,06/30/2019,155.2652
Pvh corp. (phillips jones - phillips van heusen corp.),PVH,"",108391.0,10258000.0,0.4006,0.5554,59,0.0,0.0,,0.1446950,Q1 2012,CONSUMER DISCRETIONARY,13F,06/30/2019,119.4474
Ishares russell 1000 value etf,IWD,"",80500.0,10241000.0,0.4,0.4177,60,0.0,0.0,,No Data,Q4 2017,FINANCE,13F,06/30/2019,121.5995
Euronav nv,EURN,"",1089877.0,10220000.0,0.3992,0.2837,61,260465.0,31.403573,addition,0.4953536,Q4 2017,TRANSPORTS,13F,06/30/2019,7.5299
Mondelez international inc. (kraft foods),MDLZ,"",186326.0,10043000.0,0.3922,0.3314,62,28330.0,17.930834,addition,0.0129200,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,42.1355
Momo inc adr,MOMO,"",279968.0,10023000.0,0.3915,0.5945,63,-90045.0,-24.335631,reduction,0.1348399,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,32.0413
Brown-forman corp. class b,BF.B,"",180337.0,9996000.0,0.3904,0.3999,64,0.0,0.0,,0.0377851,Q4 2010,CONSUMER STAPLES,13F,06/30/2019,42.5524
Ishares msci taiwan capped etf,EWT,"",281385.0,9837000.0,0.3842,0.4088,65,0.0,0.0,,No Data,Q4 2009,FINANCE,13F,06/30/2019,29.514
Huazhu grp ltd ads adr,HTHT,"",258014.0,9353000.0,0.3653,0.9433,66,-274765.0,-51.57204,reduction,0.0879094,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,32.3
Cvs health corp. (melville shoe),CVS,"",166967.0,9098000.0,0.3553,0.2633,67,50764.0,43.685619,addition,0.0128387,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,59.948
Tiffany & co. (de),TIF,"",95311.0,8925000.0,0.3486,0.4227,68,0.0,0.0,,0.0784970,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,84.8098
Adobe systems  inc.,ADBE,"",30064.0,8858000.0,0.346,0.3815,69,-4010.0,-11.768504,reduction,0.0061931,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,161.0157
Paypal holdings inc,PYPL,"",76944.0,8807000.0,0.344,0.4147,70,-18094.0,-19.0387,reduction,0.0065391,Q3 2015,COMMUNICATIONS,13F,06/30/2019,59.3498
Reata pharmaceuticals inc,RETA,"",91050.0,8591000.0,0.3355,0.327,71,0.0,0.0,,0.3023912,Q2 2018,HEALTH CARE,13F,06/30/2019,59.2967
Exxonmobil corp. (standard oil of new jersey),XOM,"",111774.0,8565000.0,0.3345,0.3976,72,-5350.0,-4.567808,reduction,0.0026417,Q4 2009,ENERGY,13F,06/30/2019,79.771
United parcel service  inc. class b,UPS,"",82258.0,8495000.0,0.3318,0.3903,73,-873.0,-1.05015,reduction,0.0095794,Q4 2009,TRANSPORTS,13F,06/30/2019,100.5928
Huntsman corp,HUN,"",415000.0,8483000.0,0.3313,0.3921,74,0.0,0.0,,0.1808515,Q4 2009,MATERIALS,13F,06/30/2019,12.6155
Conns inc,CONN,"",475000.0,8465000.0,0.3306,0.4563,75,0.0,0.0,,1.4880952,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,5.7973
Williams cos. (the),WMB,"",300000.0,8412000.0,0.3285,0.362,76,0.0,0.0,,0.0247521,Q4 2009,ENERGY,13F,06/30/2019,29.504
Kimberly-clark corp.,KMB,"",62842.0,8376000.0,0.3271,0.3758,77,-9341.0,-12.94072,reduction,0.0182606,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,114.1451
Fedex corporation,FDX,"",51004.0,8374000.0,0.3271,0.2813,78,14103.0,38.218476,addition,0.0195560,Q4 2009,TRANSPORTS,13F,06/30/2019,178.2966
Unitedhealth group inc.,UNH,"",34153.0,8334000.0,0.3255,0.3752,79,-1962.0,-5.432646,reduction,0.0036039,Q4 2009,HEALTH CARE,13F,06/30/2019,136.4303
Ishares msci south korea capped etf,EWY,"",139000.0,8322000.0,0.325,0.356,80,0.0,0.0,,No Data,Q4 2009,FINANCE,13F,06/30/2019,55.0051
Merck & co,MRK,"",99191.0,8317000.0,0.3248,0.3405,81,1732.0,1.777158,addition,0.0038741,Q4 2009,HEALTH CARE,13F,06/30/2019,52.4668
Micron technology  inc.,MU,"",210345.0,8117000.0,0.317,0.0745,82,167475.0,390.657803,addition,0.0190564,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,37.1643
Costco co.,COST,"",30712.0,8116000.0,0.317,,83,30712.0,,new,0.0069921,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,264.26
Anadarko petroleum corp.,APC,"",109700.0,7740000.0,0.3023,,84,109700.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,226.37
First data corp,FDC,"",282840.0,7656000.0,0.299,0.3568,85,-40431.0,-12.506844,reduction,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,25.8428
Dropbox inc,DBX,"",305268.0,7647000.0,0.2987,0.3345,86,-59961.0,-16.417371,reduction,0.0738450,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,25.2962
Dxp enterprises inc.,DXPE,"",200000.0,7578000.0,0.296,0.3271,87,0.0,0.0,,1.1357183,Q2 2014,INDUSTRIALS,13F,06/30/2019,75.345
Neurocrine biosciences inc.,NBIX,"",88507.0,7473000.0,0.2919,0.2976,88,8100.0,10.07375,addition,0.0966445,Q4 2015,HEALTH CARE,13F,06/30/2019,58.865
Liberty expedia holdings inc  series a,LEXEA,"",155265.0,7420000.0,0.2898,,89,155265.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,47.79
Veeva systems inc,VEEV,"",45725.0,7413000.0,0.2895,0.2794,90,-6700.0,-12.780162,reduction,0.0310484,Q1 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,82.2847
Amgen  inc.,AMGN,"",39155.0,7215000.0,0.2818,0.3116,91,117.0,0.299708,addition,0.0065291,Q4 2009,HEALTH CARE,13F,06/30/2019,142.4985
Celgene corp.,CELG,PUT,78000.0,7210000.0,0.2816,0.4162,92,-27000.0,-25.714286,reduction,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
General electric co,GE,"",669979.0,7035000.0,0.2748,0.2981,93,-40164.0,-5.655762,reduction,0.0076770,Q4 2009,INDUSTRIALS,13F,06/30/2019,15.6028
Accenture plc,ACN,"",38041.0,7029000.0,0.2745,0.0555,94,30534.0,406.740376,addition,0.0056612,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,179.3279
Pegasystems inc.,PEGA,"",98136.0,6988000.0,0.2729,0.125,95,52377.0,114.462729,addition,0.1240187,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,54.6647
Vanguard s&p 500 etf,VOO,"",25600.0,6890000.0,0.2691,0.2813,96,-200.0,-0.775194,reduction,No Data,Q3 2014,FINANCE,13F,06/30/2019,230.8031
Colgate-palmolive co.,CL,"",93199.0,6679000.0,0.2609,0.2648,97,1259.0,1.369371,addition,0.0108622,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,64.6004
Spdr dow jones industrial average etf trust,DIA,"",25001.0,6647000.0,0.2596,0.2722,98,0.0,0.0,,No Data,Q4 2010,FINANCE,13F,06/30/2019,170.7065
Ishares msci acwi index fund,ACWI,"",90000.0,6634000.0,0.2591,0.2729,99,0.0,0.0,,No Data,Q3 2014,FINANCE,13F,06/30/2019,62.9343
Chevron corp. (standard oil of california),CVX,"",52880.0,6580000.0,0.257,0.3071,100,-6449.0,-10.869895,reduction,0.0027855,Q4 2009,ENERGY,13F,06/30/2019,102.7392
Ishares msci brazil capped etf,EWZ,"",148200.0,6479000.0,0.253,0.2553,101,0.0,0.0,,No Data,Q4 2009,FINANCE,13F,06/30/2019,35.6393
Bunge ltd. adr,BG,"",115615.0,6441000.0,0.2516,0.193,102,29049.0,33.557055,addition,0.0816721,Q3 2016,CONSUMER STAPLES,13F,06/30/2019,62.8514
Taiwan semiconductor manufacturing co ltd adr,TSM,"",162670.0,6372000.0,0.2489,0.2476,103,18774.0,13.046923,addition,0.0031367,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,34.1721
Bluebird bio inc,BLUE,"",49561.0,6304000.0,0.2462,0.3276,104,0.0,0.0,,0.0896707,Q4 2015,HEALTH CARE,13F,06/30/2019,119.6275
At&t inc. (southwestern bell - sbc corp.),T,"",184986.0,6199000.0,0.2421,0.2559,105,-9264.0,-4.769112,reduction,0.0025316,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,32.8906
Red hat inc,RHT,"",32735.0,6147000.0,0.2401,0.3343,106,-10812.0,-24.828346,reduction,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,174.9895
Worldpay inc class a,WP,"",49500.0,6066000.0,0.2369,0.2055,107,6400.0,14.849188,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,105.7049
Xilinx  inc,XLNX,"",51169.0,6034000.0,0.2357,0.0219,108,47060.0,1145.290825,addition,0.0202561,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,115.2901
Apple inc,AAPL,"",30489.0,6034000.0,0.2357,0.2398,109,439.0,1.460899,addition,0.0006747,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,102.0691
Abbvie inc,ABBV,"",82033.0,5966000.0,0.233,0.2597,110,5337.0,6.958642,addition,0.0055485,Q1 2013,HEALTH CARE,13F,06/30/2019,88.9097
Sarepta therapeutics inc,SRPT,"",39126.0,5945000.0,0.2322,0.1959,111,0.0,0.0,,0.0526312,Q4 2018,HEALTH CARE,13F,06/30/2019,115.4618
Owens corning inc,OC,"",100000.0,5820000.0,0.2273,0.198,112,0.0,0.0,,0.0919202,Q2 2011,INDUSTRIALS,13F,06/30/2019,51.024
Laboratory corp of america holdings,LH,"",33272.0,5753000.0,0.2247,0.1951,113,2920.0,9.620453,addition,0.0340553,Q4 2009,HEALTH CARE,13F,06/30/2019,146.6623
Regenxbio inc,RGNX,"",111575.0,5732000.0,0.2239,0.2687,114,0.0,0.0,,0.3031106,Q3 2017,HEALTH CARE,13F,06/30/2019,42.4997
Hff inc,HF,"",124461.0,5660000.0,0.2211,0.0458,115,101614.0,444.758612,addition,N/A,Q4 2017,REAL ESTATE,13F,06/30/2019,45.8967
Entegra financial corp,ENFC,"",184400.0,5554000.0,0.2169,,116,184400.0,,new,2.6647399,Q2 2019,FINANCE,13F,06/30/2019,30.12
International business machines corp,IBM,"",40136.0,5535000.0,0.2162,0.5121,117,-46252.0,-53.539843,reduction,0.0045306,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,149.426
Walmart inc,WMT,"",49802.0,5503000.0,0.2149,0.2252,118,-5150.0,-9.371815,reduction,0.0017445,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,77.0734
Coca cola co.,KO,"",106980.0,5447000.0,0.2127,0.1099,119,51180.0,91.72043,addition,0.0025019,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,44.5748
Thermo fisher scientific  inc.,TMO,"",18227.0,5353000.0,0.2091,0.2115,120,-164.0,-0.891741,reduction,0.0045513,Q4 2009,HEALTH CARE,13F,06/30/2019,216.6382
Tableau software inc,DATA,"",32200.0,5346000.0,0.2088,,121,32200.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,166.02
Monolithic power systems inc,MPWR,"",39048.0,5302000.0,0.2071,0.2628,122,-7108.0,-15.399948,reduction,0.0903053,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,121.0173
Docusign inc,DOCU,"",106187.0,5279000.0,0.2062,0.1416,123,41166.0,63.311853,addition,0.0610972,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,43.8884
Epam systems  inc.,EPAM,"",29801.0,5159000.0,0.2015,0.3746,124,-22918.0,-43.471993,reduction,0.0543318,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,89.5401
Servicenow inc,NOW,"",18546.0,5092000.0,0.1989,0.2405,125,-4682.0,-20.156707,reduction,0.0098912,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,246.4856
Ishares msci hong kong etf,EWH,"",193272.0,5002000.0,0.1954,0.2129,126,0.0,0.0,,No Data,Q4 2009,FINANCE,13F,06/30/2019,19.8584
Invesco qqq trust series 1,QQQ,"",26783.0,5001000.0,0.1953,0.2162,127,-1860.0,-6.493733,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,167.1449
Golar lng ltd,GLNG,"",267358.0,4941000.0,0.193,0.2359,128,1150.0,0.431993,addition,0.2639269,Q4 2017,ENERGY,13F,06/30/2019,24.8149
Oracle corp,ORCL,"",85120.0,4849000.0,0.1894,0.2143,129,-9845.0,-10.366977,reduction,0.0025517,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,36.6619
Versum materials inc,VSM,"",93353.0,4815000.0,0.1881,,130,93353.0,,new,0.0854333,Q2 2019,MATERIALS,13F,06/30/2019,51.58
Biogen inc,BIIB,"",20025.0,4683000.0,0.1829,0.2092,131,-1040.0,-4.937099,reduction,0.0108566,Q4 2009,HEALTH CARE,13F,06/30/2019,249.5099
Verizon communications,VZ,"",81219.0,4640000.0,0.1812,0.2275,132,-10350.0,-11.302952,reduction,0.0019638,Q4 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,47.8329
Ishares msci russia capped etf new,ERUS,"",116600.0,4591000.0,0.1793,0.169,133,0.0,0.0,,No Data,Q2 2016,FINANCE,13F,06/30/2019,28.5817
Ishares msci india index fund,INDA,"",127824.0,4512000.0,0.1762,0.1893,134,0.0,0.0,,No Data,Q4 2014,FINANCE,13F,06/30/2019,31.1452
Procter & gamble co. (oh) (1905),PG,"",40232.0,4412000.0,0.1723,0.1605,135,3507.0,9.549353,addition,0.0016076,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,82.8859
Pampa energia s.a.,PAM,"",124770.0,4326000.0,0.169,0.0288,136,99908.0,401.850213,addition,0.1641927,Q2 2014,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,37.6126
Blueprint medicines corp,BPMC,"",45839.0,4324000.0,0.1689,0.1643,137,-3000.0,-6.142632,reduction,0.0933204,Q1 2018,HEALTH CARE,13F,06/30/2019,75.2542
Ishares msci australia etf,EWA,"",188300.0,4244000.0,0.1658,0.1703,138,0.0,0.0,,No Data,Q4 2009,FINANCE,13F,06/30/2019,21.1878
Alexion pharmaceuticals inc.,ALXN,"",32300.0,4231000.0,0.1652,0.2338,139,-8860.0,-21.525753,reduction,0.0144049,Q4 2009,HEALTH CARE,13F,06/30/2019,129.6652
Vertex pharmaceuticals  inc.,VRTX,"",22918.0,4203000.0,0.1642,0.1764,140,96.0,0.420647,addition,0.0089161,Q4 2009,HEALTH CARE,13F,06/30/2019,176.5512
Molson coors brewing company,TAP,"",74837.0,4191000.0,0.1637,0.1849,141,1056.0,1.431263,addition,0.0345907,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,69.0945
Tribune media co,TRCO,"",90005.0,4160000.0,0.1625,0.1704,142,2096.0,2.384284,addition,0.1019540,Q2 2017,COMMUNICATIONS,13F,06/30/2019,45.0111
Booking holdings inc. (priceline),BKNG,"",2201.0,4127000.0,0.1612,0.0746,143,1184.0,116.420846,addition,0.0044863,Q3 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,1861.6722
Edwards lifesciences corp.,EW,"",22199.0,4101000.0,0.1602,0.1776,144,99.0,0.447964,addition,0.0106741,Q4 2009,HEALTH CARE,13F,06/30/2019,80.9315
Esperion therapeutics inc.,ESPR,"",88000.0,4094000.0,0.1599,0.1484,145,0.0,0.0,,0.3238866,Q2 2015,HEALTH CARE,13F,06/30/2019,35.6625
General mills co.,GIS,"",74481.0,3912000.0,0.1528,0.1673,146,-2439.0,-3.170827,reduction,0.0123417,Q4 2009,CONSUMER STAPLES,13F,06/30/2019,50.4032
Ppl corp. (pennsylvania power & light),PPL,"",125359.0,3887000.0,0.1518,0.1679,147,-552.0,-0.438405,reduction,0.0173567,Q4 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,29.068
Tcf financial corp (delisted merged with chemical financial),TCF,"",186616.0,3879000.0,0.1515,0.177,148,-16965.0,-8.333292,reduction,N/A,Q4 2017,FINANCE,13F,06/30/2019,20.8442
Fidelity southern corp,LION,"",124807.0,3865000.0,0.151,0.1016,149,36500.0,41.333077,addition,N/A,Q1 2019,FINANCE,13F,06/30/2019,28.437
Irhythm technologies inc,IRTC,"",48785.0,3858000.0,0.1507,0.124,150,9400.0,23.866954,addition,0.1963179,Q1 2019,HEALTH CARE,13F,06/30/2019,75.7539
Intel corp.,INTC,"",80550.0,3856000.0,0.1506,0.1848,151,-1353.0,-1.651954,reduction,0.0018183,Q4 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,36.7071
