Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
United rentals  inc.,URI,"",152000.0,20160000.0,0.4226,1.1056,44,-338277.0,-68.997118,reduction,0.1969933,Q3 2018,INDUSTRIALS,13F,06/30/2019,114.25
Sherwin-williams co.,SHW,"",42500.0,19477000.0,0.4082,0.3197,45,4900.0,13.031915,addition,0.0460655,Q1 2019,MATERIALS,13F,06/30/2019,433.8898
Coca cola co.,KO,"",378600.0,19278000.0,0.4041,,46,378600.0,,new,0.0088540,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,50.92
United technologies corp. (united aircraft corp.),UTX,"",132728.0,17281000.0,0.3622,1.8893,47,-609882.0,-82.126823,reduction,0.0153813,Q1 2019,INDUSTRIALS,13F,06/30/2019,128.89
Fedex corporation,FDX,"",101750.0,16706000.0,0.3502,,48,101750.0,,new,0.0390131,Q2 2019,TRANSPORTS,13F,06/30/2019,164.19
Slack technologies inc,WORK,"",435300.0,16324000.0,0.3422,,49,435300.0,,new,0.0863451,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,37.5
Valero energy corp.,VLO,"",165800.0,14194000.0,0.2975,0.7028,50,-253950.0,-60.500298,reduction,0.0400097,Q4 2018,ENERGY,13F,06/30/2019,75.3635
Apple inc,AAPL,PUT,63800.0,12627000.0,0.2647,,51,63800.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Worldpay inc class a,WP,"",87568.0,10731000.0,0.2249,0.1521,52,19668.0,28.966127,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,115.5327
Arconic inc. (alcoa),ARNC,"",399200.0,10307000.0,0.216,,53,399200.0,,new,0.0906881,Q2 2019,INDUSTRIALS,13F,06/30/2019,25.82
Trilogy metals,TMQ,"",3351579.0,9887000.0,0.2072,0.1627,54,0.0,0.0,,2.4160748,Q3 2018,MATERIALS,13F,06/30/2019,1.8713
Transdigm group inc,TDG,"",20400.0,9870000.0,0.2069,0.3074,55,-13900.0,-40.524781,reduction,0.0382166,Q3 2018,INDUSTRIALS,13F,06/30/2019,453.99
Sony corp. sponsored adr,SNE,"",185900.0,9739000.0,0.2041,,56,185900.0,,new,0.0147174,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,52.39
Visa inc,V,"",55570.0,9644000.0,0.2021,,57,55570.0,,new,0.0028010,Q4 2018,FINANCE,13F,06/30/2019,173.55
Amazon.com inc.,AMZN,CALL,4300.0,8143000.0,0.1707,1.1705,58,-29000.0,-87.087087,reduction,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Ishares silver trust,SLV,CALL,555600.0,7962000.0,0.1669,,59,555600.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
Lyondellbasell industries nv,LYB,"",87900.0,7571000.0,0.1587,0.2836,60,-83000.0,-48.566413,reduction,0.0262192,Q4 2016,MATERIALS,13F,06/30/2019,84.08
T-mobile us inc,TMUS,"",100453.0,7448000.0,0.1561,0.844,61,-518381.0,-83.767375,reduction,0.0117563,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,63.6564
Ishares msci emerging index fund,EEM,CALL,164400.0,7054000.0,0.1479,,62,164400.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
At&t inc. (southwestern bell - sbc corp.),T,CALL,200000.0,6702000.0,0.1405,,63,200000.0,,new,N/A,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Ishares china large-cap etf,FXI,CALL,139700.0,5975000.0,0.1252,0.7378,64,-704600.0,-83.453749,reduction,No Data,Q3 2018,FINANCE,13F,06/30/2019,
Maxar technologies ltd,MAXR,"",761600.0,5956000.0,0.1248,,65,761600.0,,new,1.2776380,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,7.82
Nii holdings inc,NIHD,"",3305445.0,5586000.0,0.1171,0.1279,66,0.0,0.0,,3.2511508,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,1.1126
Ball corp.,BLL,"",73000.0,5109000.0,0.1071,,67,73000.0,,new,0.0219880,Q2 2019,MATERIALS,13F,06/30/2019,69.99
Caterpillar inc.,CAT,"",36600.0,4988000.0,0.1046,,68,36600.0,,new,0.0065056,Q3 2017,INDUSTRIALS,13F,06/30/2019,136.29
Cray inc.,CRAY,"",142900.0,4976000.0,0.1043,,69,142900.0,,new,0.3456701,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,34.82
Dollar tree inc.,DLTR,"",45400.0,4876000.0,0.1022,2.4434,70,-1133106.0,-96.147665,reduction,0.0191094,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,92.1695
Dell technologies inc,DELL,"",81722.0,4151000.0,0.087,0.0493,71,39200.0,92.187573,addition,0.0106401,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,49.7958
Anaplan inc,PLAN,"",81700.0,4123000.0,0.0864,,72,81700.0,,new,0.0632549,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,50.47
Jd.com inc adr,JD,"",115300.0,3492000.0,0.0732,1.1937,73,-1890500.0,-94.25167,reduction,0.0079034,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,30.15
Iqvia holdings inc,IQV,"",20100.0,3234000.0,0.0678,0.0361,74,7400.0,58.267717,addition,0.0102603,Q1 2019,HEALTH CARE,13F,06/30/2019,150.1271
Novo-nordisk a/s ads,NVO,"",60300.0,3078000.0,0.0645,0.0998,75,-36400.0,-37.642192,reduction,0.0103966,Q1 2019,HEALTH CARE,13F,06/30/2019,52.31
Vmware inc,VMW,"",18100.0,3027000.0,0.0634,0.0396,76,7000.0,63.063063,addition,0.0044232,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,175.3664
Vaneck vectors jp morgan em local curren,EMLC,"",86900.0,3015000.0,0.0632,,77,86900.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,34.7
Tyson foods  inc.,TSN,"",37300.0,3012000.0,0.0631,,78,37300.0,,new,0.0102279,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,80.74
Bank of america corp. (north carolina national bank),BAC,"",103400.0,2999000.0,0.0629,0.1581,79,-186900.0,-64.381674,reduction,0.0011108,Q3 2016,FINANCE,13F,06/30/2019,27.59
Citizens financial group inc,CFG,"",84700.0,2995000.0,0.0628,,80,84700.0,,new,0.0189447,Q2 2019,FINANCE,13F,06/30/2019,35.36
Cbs corp,CBS,"",57600.0,2874000.0,0.0602,0.0254,81,30500.0,112.546125,addition,0.0153735,Q2 2018,COMMUNICATIONS,13F,06/30/2019,52.7377
Fox corp class a,FOXA,"",76806.0,2814000.0,0.059,0.1018,82,-63662.0,-45.321354,reduction,No Data,Q1 2019,COMMUNICATIONS,13F,06/30/2019,36.71
Qualcomm inc.,QCOM,"",36500.0,2777000.0,0.0582,,83,36500.0,,new,0.0030025,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,76.07
Alphabet inc. class a,GOOGL,"",2560.0,2772000.0,0.0581,1.3952,84,-57500.0,-95.737596,reduction,0.0003692,Q1 2015,COMMUNICATIONS,13F,06/30/2019,901.0615
Spdr s&p financial etf,XLF,PUT,100000.0,2760000.0,0.0579,,85,100000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
Vaneck vect semiconductor etf,SMH,PUT,25000.0,2755000.0,0.0577,,86,25000.0,,new,No Data,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Intel corp.,INTC,"",53700.0,2571000.0,0.0539,0.0478,87,8580.0,19.015957,addition,0.0012122,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,50.2379
Cf industries holdings inc,CF,"",53800.0,2513000.0,0.0527,,88,53800.0,,new,0.0246416,Q2 2019,MATERIALS,13F,06/30/2019,46.71
Deere & co.,DE,"",15100.0,2502000.0,0.0524,,89,15100.0,,new,0.0047634,Q4 2018,INDUSTRIALS,13F,06/30/2019,165.71
Spdr s&p biotech etf,XBI,"",22800.0,2000000.0,0.0419,,90,22800.0,,new,No Data,Q2 2019,HEALTH CARE,13F,06/30/2019,87.71
Microchip technology inc,MCHP,CALL,22700.0,1968000.0,0.0413,,91,22700.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Total system services inc,TSS,"",13200.0,1693000.0,0.0355,0.0803,92,-29600.0,-69.158879,reduction,0.0074408,Q1 2019,FINANCE,13F,06/30/2019,95.01
Global payments inc.,GPN,"",9800.0,1569000.0,0.0329,,93,9800.0,,new,0.0062548,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,160.13
Vertex pharmaceuticals  inc.,VRTX,"",8400.0,1540000.0,0.0323,0.0098,94,5700.0,211.111111,addition,0.0032680,Q1 2019,HEALTH CARE,13F,06/30/2019,183.5632
Eldorado resorts inc,ERI,"",33200.0,1530000.0,0.0321,,95,33200.0,,new,0.0426900,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,46.07
Facebook inc,FB,"",7093.0,1369000.0,0.0287,0.0375,96,-4307.0,-37.780702,reduction,0.0002486,Q1 2019,COMMUNICATIONS,13F,06/30/2019,166.69
Pg&e corp. (pacific gas & electric),PCG,CALL,50000.0,1146000.0,0.024,,97,50000.0,,new,N/A,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Newmont goldcorp corp,NEM,"",29500.0,1135000.0,0.0238,0.0208,98,0.0,0.0,,0.0035980,Q1 2019,MATERIALS,13F,06/30/2019,35.77
Barrick gold corp,GOLD,"",70997.0,1120000.0,0.0235,0.0192,99,0.0,0.0,,0.0039938,Q3 2018,MATERIALS,13F,06/30/2019,11.08
Tesla inc,TSLA,"",4400.0,983000.0,0.0206,0.0202,100,750.0,20.547945,addition,0.0024563,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,289.3564
Ishares msci brazil capped etf,EWZ,CALL,20000.0,874000.0,0.0183,,101,20000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
Jd.com inc adr,JD,CALL,27800.0,842000.0,0.0176,,102,27800.0,,new,N/A,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Tenet healthcare corp.,THC,"",36200.0,748000.0,0.0157,,103,36200.0,,new,0.0349928,Q2 2019,HEALTH CARE,13F,06/30/2019,20.66
Capital one financial corp,COF,CALL,6500.0,590000.0,0.0124,,104,6500.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Nvidia corp.,NVDA,"",3300.0,542000.0,0.0114,0.0255,105,-3900.0,-54.166667,reduction,0.0005419,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,187.0036
Analog devices inc,ADI,"",4600.0,519000.0,0.0109,0.5697,106,-269600.0,-98.322392,reduction,0.0012441,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,105.27
Costar group inc,CSGP,"",900.0,499000.0,0.0105,,107,900.0,,new,0.0024624,Q2 2019,INDUSTRIALS,13F,06/30/2019,554.06
World wrestling entertainment inc,WWE,"",6900.0,498000.0,0.0104,,108,6900.0,,new,0.0087719,Q2 2019,COMMUNICATIONS,13F,06/30/2019,72.21
Outlook therapeutics inc,OTLKW,"",100000.0,11000.0,0.0002,0.0007,109,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Linde plc,LIN,"",0.0,0.0,,0.3049,"",-87800.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,175.93
Spdr s&p utilities etf,XLU,"",0.0,0.0,,0.0272,"",-23700.0,-100.0,soldall,No Data,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,58.17
Cadence design systems  inc.,CDNS,"",0.0,0.0,,0.0401,"",-32000.0,-100.0,soldall,0.0000000,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,63.51
Bank of america corp. (north carolina national bank),BAC,CALL,0.0,0.0,,0.2826,"",-519000.0,-100.0,soldall,N/A,Q1 2019,FINANCE,13F,06/30/2019,
Clovis oncology inc,CLVS,"",0.0,0.0,,0.0949,"",-193712.0,-100.0,soldall,0.0000000,Q1 2015,HEALTH CARE,13F,06/30/2019,47.7121
Tractor supply company,TSCO,"",0.0,0.0,,0.2694,"",-139600.0,-100.0,soldall,0.0000000,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,97.76
Masco corp.,MAS,"",0.0,0.0,,0.1002,"",-129100.0,-100.0,soldall,0.0000000,Q1 2019,INDUSTRIALS,13F,06/30/2019,39.31
Cvs health corp. (melville shoe),CVS,CALL,0.0,0.0,,0.0532,"",-50000.0,-100.0,soldall,N/A,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,
Bluebird bio inc,BLUE,"",0.0,0.0,,0.0127,"",-4100.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,157.33
Spdr s&p health care etf,XLV,CALL,0.0,0.0,,0.0906,"",-50000.0,-100.0,soldall,No Data,Q1 2019,HEALTH CARE,13F,06/30/2019,
Microchip technology inc,MCHP,"",0.0,0.0,,0.0596,"",-36400.0,-100.0,soldall,0.0000000,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,82.96
Godaddy inc,GDDY,"",0.0,0.0,,0.0294,"",-19800.0,-100.0,soldall,0.0000000,Q1 2019,COMMUNICATIONS,13F,06/30/2019,75.19
Neurocrine biosciences inc.,NBIX,"",0.0,0.0,,0.0115,"",-6600.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,88.1
Davita healthcare partners inc,DVA,"",0.0,0.0,,0.0296,"",-27600.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,54.29
Amgen  inc.,AMGN,PUT,0.0,0.0,,0.1875,"",-50000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Versum materials inc,VSM,"",0.0,0.0,,0.0632,"",-63600.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,50.31
Spdr s&p consumer staples etf,XLP,"",0.0,0.0,,0.0846,"",-76400.0,-100.0,soldall,No Data,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,56.11
Stanley black & decker inc.,SWK,"",0.0,0.0,,1.3407,"",-498800.0,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,136.17
Bristol-myers squibb co,BMY,"",0.0,0.0,,2.1137,"",-2244489.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,47.71
Roku inc,ROKU,"",0.0,0.0,,0.2284,"",-179400.0,-100.0,soldall,0.0000000,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,64.51
Vaneck vect gold miners etf,GDX,"",0.0,0.0,,0.0221,"",-50000.0,-100.0,soldall,No Data,Q1 2018,MATERIALS,13F,06/30/2019,21.98
Ishares russell 2000 etf,IWM,PUT,0.0,0.0,,0.0755,"",-25000.0,-100.0,soldall,No Data,Q1 2019,FINANCE,13F,06/30/2019,
Merck & co,MRK,CALL,0.0,0.0,,0.3283,"",-200000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Carbon black inc,CBLK,"",0.0,0.0,,0.0134,"",-48800.0,-100.0,soldall,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,13.95
Ishares u.s. home construction etf,ITB,"",0.0,0.0,,0.1493,"",-214700.0,-100.0,soldall,No Data,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,35.24
Spdr energy select sector fund,XLE,"",0.0,0.0,,0.0328,"",-25100.0,-100.0,soldall,No Data,Q1 2019,ENERGY,13F,06/30/2019,66.12
Norfolk southern corp.,NSC,CALL,0.0,0.0,,0.0904,"",-24500.0,-100.0,soldall,N/A,Q1 2019,TRANSPORTS,13F,06/30/2019,
Tapestry inc,TPR,"",0.0,0.0,,0.0984,"",-153400.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,32.49
Biogen inc,BIIB,"",0.0,0.0,,0.021,"",-4500.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,236.38
Freeport-mcmoran copper & gold  inc,FCX,"",0.0,0.0,,0.0297,"",-116700.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,12.89
Lowes companies  inc.,LOW,"",0.0,0.0,,3.0601,"",-1416200.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,109.47
Wellcare health plans inc,WCG,"",0.0,0.0,,0.1986,"",-37300.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,275.3434
Microsoft corp.,MSFT,"",0.0,0.0,,6.5912,"",-2831354.0,-100.0,soldall,0.0000000,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,105.0427
Clovis oncology inc,CLVS,PRN,0.0,0.0,,0.0917,"",-6000000.0,-100.0,soldall,N/A,Q2 2018,HEALTH CARE,13F,06/30/2019,
Incyte corporation,INCY,"",0.0,0.0,,0.0109,"",-6400.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,86.01
Westlake chemical corp,WLK,"",0.0,0.0,,0.2033,"",-151800.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,67.86
Boeing company,BA,PUT,0.0,0.0,,0.0467,"",-6200.0,-100.0,soldall,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Caesars entertainment corp,CZR,"",0.0,0.0,,0.0279,"",-162900.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,6.79
Spdr s&p technology etf,XLK,"",0.0,0.0,,0.0425,"",-29100.0,-100.0,soldall,No Data,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,74.0
Davita healthcare partners inc,DVA,PUT,0.0,0.0,,0.0333,"",-31100.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Lilly (eli) & co.,LLY,"",0.0,0.0,,0.0809,"",-31600.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,129.76
Anthem inc,ANTM,CALL,0.0,0.0,,0.1235,"",-21800.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Spdr consumer discretionary select sector etf,XLY,"",0.0,0.0,,0.0598,"",-26600.0,-100.0,soldall,No Data,Q1 2019,FINANCE,13F,06/30/2019,113.85
Celgene corp.,CELG,"",0.0,0.0,,2.892,"",-1553059.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,94.34
Gcp applied technologies inc,GCP,"",0.0,0.0,,0.029,"",-49600.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,29.6
Ultimate software group inc.,ULTI,"",0.0,0.0,,0.0977,"",-15000.0,-100.0,soldall,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,348.73
Alexion pharmaceuticals inc.,ALXN,"",0.0,0.0,,0.0106,"",-4000.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,135.18
Bristol-myers squibb co,BMY,CALL,0.0,0.0,,0.0235,"",-25000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Vistra energy cp,VST,"",0.0,0.0,,0.4403,"",-856900.0,-100.0,soldall,0.0000000,Q4 2018,ENERGY,13F,06/30/2019,24.8199
Arcelormittal s.a.  sponsored adr,MT,"",0.0,0.0,,0.5686,"",-1413600.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,20.38
