Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Texas instruments  inc.,TXN,"",2158580.0,247719000.0,1.7435,1.7475,15,-132252.0,-5.773099,reduction,0.2312054,Q2 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,85.1701
Cisco systems  inc.,CSCO,"",4381086.0,239777000.0,1.6876,1.7732,16,-185697.0,-4.066254,reduction,0.1023444,Q3 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,21.9259
Facebook inc,FB,"",1213951.0,234293000.0,1.649,1.4711,17,-13209.0,-1.076388,reduction,0.0425507,Q1 2018,COMMUNICATIONS,13F,06/30/2019,160.9218
Cognizant technology solutions corp,CTSH,"",3681221.0,233353000.0,1.6424,1.6646,18,486438.0,15.226011,addition,0.6665377,Q4 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,53.9928
Alphabet inc. class a,GOOGL,"",199653.0,216184000.0,1.5215,1.7779,19,-10412.0,-4.956561,reduction,0.0287933,Q4 2005,COMMUNICATIONS,13F,06/30/2019,419.9101
Tjx companies inc.,TJX,"",3726143.0,197038000.0,1.3868,1.5261,20,-262016.0,-6.569848,reduction,0.3072677,Q4 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,70.9641
Costco co.,COST,"",706697.0,186752000.0,1.3144,2.3262,21,-629104.0,-47.095638,reduction,0.1608909,Q4 2005,CONSUMER STAPLES,13F,06/30/2019,136.2279
Royal bank of canada (nyse),RY,"",2335235.0,185948000.0,1.3087,1.3038,22,-66900.0,-2.785022,reduction,0.1626299,Q3 2017,FINANCE,13F,06/30/2019,78.1065
Ishares core msci emerging markets etf,IEMG,"",3550697.0,182648000.0,1.2855,1.3187,23,4786.0,0.134972,addition,No Data,Q4 2018,FINANCE,13F,06/30/2019,49.2083
Alibaba group holding ltd adr,BABA,"",1062898.0,180108000.0,1.2676,1.6165,24,-169100.0,-13.725672,reduction,0.0417740,Q1 2016,COMMUNICATIONS,13F,06/30/2019,128.3439
Lilly (eli) & co.,LLY,"",1591396.0,176311000.0,1.2409,0.026,25,1563537.0,5612.322768,addition,0.1648381,Q4 2005,HEALTH CARE,13F,06/30/2019,110.2191
Coca cola co.,KO,"",3290658.0,167560000.0,1.1793,1.1675,26,-173802.0,-5.016713,reduction,0.0769559,Q4 2005,CONSUMER STAPLES,13F,06/30/2019,35.1232
Abbott laboratories,ABT,"",1748219.0,147025000.0,1.0348,1.0566,27,-89609.0,-4.87581,reduction,0.0989147,Q3 2008,HEALTH CARE,13F,06/30/2019,34.4177
Booking holdings inc. (priceline),BKNG,"",73036.0,136921000.0,0.9637,0.934,28,-1394.0,-1.872901,reduction,0.1488708,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,1722.42
Fiat chrysler automobiles n.v.,FCAU,"",9648245.0,133339000.0,0.9385,1.2027,29,-1613145.0,-14.324564,reduction,No Data,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,16.4431
Honeywell international inc. (allied chemical and dye - allied signal),HON,"",716017.0,125009000.0,0.8798,0.873,30,-47805.0,-6.258657,reduction,0.0995145,Q1 2014,INDUSTRIALS,13F,06/30/2019,102.7773
United technologies corp. (united aircraft corp.),UTX,"",878034.0,114320000.0,0.8046,0.7196,31,101694.0,13.099158,addition,0.1017515,Q4 2005,INDUSTRIALS,13F,06/30/2019,111.1208
Philip morris international inc,PM,"",1411822.0,110870000.0,0.7803,0.9419,32,-69961.0,-4.721407,reduction,0.0907434,Q1 2008,CONSUMER STAPLES,13F,06/30/2019,70.1941
Worldpay inc class a,WP,"",889442.0,109001000.0,0.7672,0.3077,33,512480.0,135.950043,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,78.762
Taiwan semiconductor manufacturing co ltd adr,TSM,"",2726722.0,106806000.0,0.7517,1.2766,34,-1606974.0,-37.080912,reduction,0.0525777,Q4 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,28.872
Ishares iboxx investment grade corporate bond fund,LQD,"",852362.0,106008000.0,0.7461,0.8257,35,-112000.0,-11.613896,reduction,No Data,Q3 2016,FINANCE,13F,06/30/2019,119.5871
Suntrust banks  inc.,STI,"",1666761.0,104756000.0,0.7373,0.4593,36,588779.0,54.61863,addition,0.3754474,Q1 2019,FINANCE,13F,06/30/2019,60.5217
Toronto-dominion bank (the),TD,"",1766318.0,103431000.0,0.728,0.9448,37,-653800.0,-27.015212,reduction,0.0965523,Q3 2009,FINANCE,13F,06/30/2019,56.4941
Mastercard inc,MA,"",370370.0,97974000.0,0.6896,0.6692,38,-24826.0,-6.281946,reduction,0.0365055,Q3 2006,FINANCE,13F,06/30/2019,87.3704
Becton  dickinson and co.,BDX,"",383989.0,96769000.0,0.6811,0.7263,39,-20398.0,-5.044178,reduction,0.1422445,Q2 2006,HEALTH CARE,13F,06/30/2019,120.0873
L3 technologies inc,LLL,"",390204.0,95666000.0,0.6733,0.4385,40,94765.0,32.075995,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,215.793
Visa inc,V,"",504460.0,87549000.0,0.6162,0.5978,41,-27700.0,-5.205201,reduction,0.0254276,Q3 2017,FINANCE,13F,06/30/2019,132.3033
Glaxosmithkline plc adr,GSK,"",2103432.0,84179000.0,0.5925,0.7385,42,-353700.0,-14.394831,reduction,0.0855328,Q1 2016,HEALTH CARE,13F,06/30/2019,39.8431
First data corp,FDC,"",3074700.0,83232000.0,0.5858,0.3033,43,1469500.0,91.546225,addition,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,19.6936
Stmicroelectronics n.v. ads adr,STM,"",4616366.0,81340000.0,0.5725,0.5605,44,-631500.0,-12.033463,reduction,0.5152079,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,16.9603
Altaba inc. (yahoo),AABA,"",1153812.0,80040000.0,0.5633,0.6753,45,-113088.0,-8.926356,reduction,0.2220962,Q1 2017,FINANCE,13F,06/30/2019,57.9562
Carvana co,CVNA,"",1209600.0,75709000.0,0.5328,0.4652,46,95600.0,8.581688,addition,0.8002646,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,58.418
Pepsico inc. (loft  inc.),PEP,"",537766.0,70517000.0,0.4963,0.3879,47,97648.0,22.186777,addition,0.0385650,Q4 2005,CONSUMER STAPLES,13F,06/30/2019,100.3092
Celgene corp.,CELG,"",757400.0,70014000.0,0.4928,0.0038,48,751800.0,13425.0,addition,0.1068657,Q1 2019,HEALTH CARE,13F,06/30/2019,92.454
Wayfair inc class a,W,"",467800.0,68299000.0,0.4807,0.525,49,-24000.0,-4.880033,reduction,0.5066060,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,48.9703
Sk telecom co.  ltd. adr,SKM,"",2738751.0,67784000.0,0.4771,0.4872,50,-27400.0,-0.990546,reduction,0.4234113,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,26.0918
Amphenol corp. (1987),APH,"",692975.0,66484000.0,0.4679,0.5011,51,-44800.0,-6.072312,reduction,0.2329719,Q1 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,57.884
Canadian national railway co.,CNI,"",712400.0,65885000.0,0.4637,0.427,52,48900.0,7.370008,addition,0.0988483,Q4 2018,TRANSPORTS,13F,06/30/2019,87.1725
Antero resources corp,AR,"",10923657.0,60408000.0,0.4252,,53,10923657.0,,new,3.5326489,Q2 2019,ENERGY,13F,06/30/2019,5.53
Centene corp,CNC,"",1102170.0,57798000.0,0.4068,,54,1102170.0,,new,0.2664757,Q2 2019,HEALTH CARE,13F,06/30/2019,52.44
Versum materials inc,VSM,"",1095300.0,56496000.0,0.3976,,55,1095300.0,,new,1.0023794,Q2 2019,MATERIALS,13F,06/30/2019,51.58
Anadarko petroleum corp.,APC,"",791100.0,55820000.0,0.3929,,56,791100.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,226.37
Freeport-mcmoran copper & gold  inc,FCX,"",4770248.0,55383000.0,0.3898,0.3668,57,813043.0,20.54589,addition,0.3287808,Q1 2015,MATERIALS,13F,06/30/2019,13.3673
Allergan plc,AGN,"",316840.0,53049000.0,0.3734,,58,316840.0,,new,0.0965887,Q2 2019,HEALTH CARE,13F,06/30/2019,167.43
Infosys ltd adr,INFY,"",4604028.0,49263000.0,0.3467,0.4475,59,-1089200.0,-19.131501,reduction,0.1077873,Q1 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,10.9243
Total system services inc,TSS,"",363944.0,46683000.0,0.3286,,60,363944.0,,new,0.2051545,Q2 2019,FINANCE,13F,06/30/2019,128.27
General motors co,GM,"",1127000.0,43423000.0,0.3056,0.2967,61,15000.0,1.348921,addition,0.0789365,Q3 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,34.2024
Wabco holdings inc,WBC,"",323600.0,42909000.0,0.302,,62,323600.0,,new,0.6315379,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,132.6
Discovery inc series c,DISCK,"",1500000.0,42675000.0,0.3004,,63,1500000.0,,new,0.2790075,Q2 2019,COMMUNICATIONS,13F,06/30/2019,28.45
Red hat inc,RHT,"",216800.0,40706000.0,0.2865,0.1956,64,67900.0,45.601075,addition,N/A,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,179.4359
Viacom inc.  class b,VIAB,"",1271220.0,37971000.0,0.2672,0.1446,65,555039.0,77.499822,addition,0.3151342,Q1 2018,COMMUNICATIONS,13F,06/30/2019,28.7979
Ciena corp,CIEN,"",922400.0,37938000.0,0.267,0.2269,66,77600.0,9.185606,addition,0.5947514,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,37.6339
Novo-nordisk a/s ads,NVO,"",733180.0,37422000.0,0.2634,0.4427,67,-443600.0,-37.696086,reduction,0.1264103,Q1 2018,HEALTH CARE,13F,06/30/2019,49.0536
Solaredge technologies inc,SEDG,"",541250.0,33806000.0,0.2379,0.1659,68,-71105.0,-11.611728,reduction,1.1283094,Q3 2016,ENERGY,13F,06/30/2019,28.9924
Zayo group holdings inc,ZAYO,"",1010720.0,33263000.0,0.2341,,69,1010720.0,,new,0.4277818,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,32.91
Interactive brokers group inc,IBKR,"",602772.0,32670000.0,0.2299,0.2249,70,0.0,0.0,,0.1450994,Q3 2014,FINANCE,13F,06/30/2019,33.4117
Bank of montreal (nyse),BMO,"",422030.0,31846000.0,0.2241,0.6423,71,-771453.0,-64.638793,reduction,0.0660630,Q2 2018,FINANCE,13F,06/30/2019,76.4563
Albemarle corp.,ALB,"",449600.0,31656000.0,0.2228,0.1183,72,249000.0,124.127617,addition,0.4241910,Q1 2018,MATERIALS,13F,06/30/2019,79.7883
Intel corp.,INTC,"",651639.0,31194000.0,0.2195,0.2251,73,68700.0,11.78511,addition,0.0147097,Q1 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,46.0368
Moog inc class a,MOG.A,"",331196.0,31003000.0,0.2182,0.2235,74,-26200.0,-7.330804,reduction,0.9478993,Q2 2017,INDUSTRIALS,13F,06/30/2019,86.1426
Tech data corp.,TECD,"",292547.0,30600000.0,0.2154,0.1443,75,96647.0,49.334865,addition,0.8017183,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,102.2186
Diageo plc adr,DEO,"",174499.0,30070000.0,0.2116,0.1674,76,32200.0,22.628409,addition,0.0268357,Q3 2017,CONSUMER STAPLES,13F,06/30/2019,142.698
Miller (herman) inc.,MLHR,"",665797.0,29761000.0,0.2095,0.1759,77,-29300.0,-4.215239,reduction,1.1273231,Q4 2017,INDUSTRIALS,13F,06/30/2019,35.5209
Nielsen n.v.,NLSN,"",1305227.0,29498000.0,0.2076,0.1672,78,322955.0,32.878368,addition,0.3669770,Q3 2018,COMMUNICATIONS,13F,06/30/2019,24.0306
Davita healthcare partners inc,DVA,"",519242.0,29213000.0,0.2056,,79,519242.0,,new,0.3239189,Q2 2019,HEALTH CARE,13F,06/30/2019,56.26
Sociedad quimica y minera de chile s.a. class a adr,SQM,"",933512.0,29042000.0,0.2044,0.2088,80,178200.0,23.592899,addition,0.3546778,Q3 2015,MATERIALS,13F,06/30/2019,38.319
Timken (roller bearing axle) co.,TKR,"",559579.0,28729000.0,0.2022,0.2022,81,-85100.0,-13.200368,reduction,0.7359008,Q1 2018,INDUSTRIALS,13F,06/30/2019,43.4978
Comcast corp.  class a,CMCSA,"",676695.0,28611000.0,0.2014,0.141,82,186195.0,37.960245,addition,0.0148888,Q4 2018,COMMUNICATIONS,13F,06/30/2019,40.5104
British american tobacco industries,BTI,"",816400.0,28468000.0,0.2004,0.0527,83,640800.0,364.920273,addition,0.0838150,Q2 2012,CONSUMER STAPLES,13F,06/30/2019,37.2679
Ally financial inc,ALLY,"",909854.0,28196000.0,0.1984,0.2196,84,-201146.0,-18.10495,reduction,0.2330449,Q2 2014,FINANCE,13F,06/30/2019,22.5956
Tegna inc. (gannett co.),TGNA,"",1841750.0,27903000.0,0.1964,0.1703,85,162100.0,9.65082,addition,0.8501039,Q1 2018,COMMUNICATIONS,13F,06/30/2019,13.8013
Liberty global plc class c,LBTYK,"",1048885.0,27827000.0,0.1958,,86,1048885.0,,new,0.1436081,Q2 2019,COMMUNICATIONS,13F,06/30/2019,26.53
China mobile ltd. adr,CHL,"",605005.0,27401000.0,0.1929,0.2739,87,-142000.0,-19.009244,reduction,0.0147739,Q4 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,50.1576
Cypress semiconductor corp,CY,"",1227089.0,27290000.0,0.1921,,88,1227089.0,,new,0.3322563,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,22.24
Sunstone hotel investors  inc.,SHO,"",1981700.0,27169000.0,0.1912,0.1804,89,240100.0,13.786174,addition,0.8813039,Q3 2017,REAL ESTATE,13F,06/30/2019,14.4048
Sanofi sa,SNY,"",612642.0,26509000.0,0.1866,0.1657,90,92200.0,17.715711,addition,0.0244652,Q1 2018,HEALTH CARE,13F,06/30/2019,41.1301
Popular inc (puerto rico),BPOP,"",485023.0,26308000.0,0.1852,0.2066,91,-66038.0,-11.983791,reduction,0.5018345,Q1 2017,FINANCE,13F,06/30/2019,49.6786
Telephone and data systems inc,TDS,"",815371.0,24787000.0,0.1745,0.1823,92,-9700.0,-1.175656,reduction,0.7120522,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,30.2766
Xenia hotels & resorts inc,XHR,"",1178752.0,24577000.0,0.173,0.1768,93,56413.0,5.026378,addition,1.0464773,Q1 2017,REAL ESTATE,13F,06/30/2019,21.4866
Brady corp. class a,BRC,"",497423.0,24533000.0,0.1727,0.1548,94,33514.0,7.224262,addition,0.9417323,Q3 2017,INDUSTRIALS,13F,06/30/2019,45.4938
Amgen  inc.,AMGN,"",132000.0,24325000.0,0.1712,0.1842,95,-2800.0,-2.077151,reduction,0.0220110,Q4 2005,HEALTH CARE,13F,06/30/2019,204.1712
Fulton financial corp.,FULT,"",1483500.0,24285000.0,0.1709,0.1516,96,121800.0,8.944701,addition,0.8922235,Q1 2019,FINANCE,13F,06/30/2019,15.5531
Jd.com inc adr,JD,"",784159.0,23752000.0,0.1672,0.2194,97,-227900.0,-22.51845,reduction,0.0537511,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,23.7182
Tcf financial corp (delisted merged with chemical financial),TCF,"",1136500.0,23628000.0,0.1663,0.1273,98,281057.0,32.855141,addition,N/A,Q4 2017,FINANCE,13F,06/30/2019,25.7399
Nomad foods ltd,NOMD,"",1093043.0,23347000.0,0.1643,0.1635,99,-18400.0,-1.655506,reduction,0.5621203,Q4 2017,CONSUMER STAPLES,13F,06/30/2019,17.2695
Redfin corp,RDFN,"",1267650.0,22792000.0,0.1604,0.1804,100,30000.0,2.423949,addition,1.3804312,Q3 2018,REAL ESTATE,13F,06/30/2019,17.8125
Interxion holding n.v.,INXN,"",296000.0,22523000.0,0.1585,0.178,101,-75000.0,-20.215633,reduction,0.3869787,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,37.1715
Sun life financial inc,SLF,"",542941.0,22457000.0,0.1581,0.3198,102,-614645.0,-53.097135,reduction,0.0918620,Q1 2018,FINANCE,13F,06/30/2019,39.7983
Pfizer  inc.,PFE,"",516142.0,22359000.0,0.1574,0.156,103,5295.0,1.036514,addition,0.0093317,Q4 2005,HEALTH CARE,13F,06/30/2019,34.5133
Lockheed martin corp.,LMT,"",61332.0,22297000.0,0.1569,0.147,104,-6768.0,-9.938326,reduction,0.0217181,Q3 2018,INDUSTRIALS,13F,06/30/2019,271.6439
Berkshire hathaway inc class b,BRK.B,"",103000.0,21957000.0,0.1545,0.1596,105,-7500.0,-6.78733,reduction,0.0042022,Q3 2011,FINANCE,13F,06/30/2019,152.4095
Credit acceptance corp.,CACC,"",45200.0,21869000.0,0.1539,0.1778,106,-9500.0,-17.367459,reduction,0.2404255,Q4 2016,FINANCE,13F,06/30/2019,248.0796
Dr. reddys laboratories ltd adr,RDY,"",575008.0,21546000.0,0.1516,0.1624,107,17300.0,3.101982,addition,0.3469756,Q3 2015,HEALTH CARE,13F,06/30/2019,35.731
Estee lauder companies inc.,EL,"",110635.0,20258000.0,0.1426,0.1385,108,-5712.0,-4.909452,reduction,0.0306672,Q3 2017,CONSUMER STAPLES,13F,06/30/2019,138.1908
Shake shack inc,SHAK,"",278000.0,20072000.0,0.1413,0.131,109,-30000.0,-9.74026,reduction,0.7455082,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,45.9446
Intuit  inc.,INTU,"",76721.0,20049000.0,0.1411,0.0912,110,28226.0,58.203939,addition,0.0295946,Q4 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,182.24
Flagstar bancorp inc,FBC,"",592200.0,19626000.0,0.1381,0.1488,111,-36500.0,-5.805631,reduction,1.0485127,Q4 2017,FINANCE,13F,06/30/2019,33.0504
Yum china holdings inc,YUMC,"",415500.0,19196000.0,0.1351,,112,415500.0,,new,0.1102619,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,46.2
Sanmina corp.,SANM,"",628600.0,19034000.0,0.134,0.0823,113,231800.0,58.417339,addition,0.9031609,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,29.2036
Amcor ltd,AMCR,"",1648982.0,18947000.0,0.1334,,114,1648982.0,,new,No Data,Q2 2019,MATERIALS,13F,06/30/2019,11.49
Geo group  inc. (the),GEO,"",891000.0,18720000.0,0.1318,0.1294,115,-46000.0,-4.909285,reduction,0.7348454,Q2 2017,INDUSTRIALS,13F,06/30/2019,19.877
Federated investors inc.,FII,"",570300.0,18535000.0,0.1305,0.0692,116,242100.0,73.765996,addition,0.5635375,Q1 2019,FINANCE,13F,06/30/2019,30.6642
Israel chemicals ltd,ICL,"",3521491.0,18454000.0,0.1299,0.0794,117,1398864.0,65.902488,addition,0.2702665,Q3 2016,MATERIALS,13F,06/30/2019,4.791
Mgic investment corp. (1984),MTG,"",1404000.0,18449000.0,0.1298,0.0351,118,1033500.0,278.947368,addition,0.3964422,Q1 2019,FINANCE,13F,06/30/2019,13.1532
Automatic data processing inc,ADP,"",110472.0,18264000.0,0.1285,0.1312,119,-3728.0,-3.264448,reduction,0.0254720,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,140.4891
Qiwi plc adr,QIWI,"",924175.0,18086000.0,0.1273,0.092,120,34800.0,3.91286,addition,1.5167816,Q3 2015,COMMUNICATIONS,13F,06/30/2019,17.3999
Progressive corp.,PGR,"",224807.0,17969000.0,0.1265,0.1509,121,-66300.0,-22.775131,reduction,0.0384516,Q2 2012,FINANCE,13F,06/30/2019,52.1329
Hp inc,HPQ,"",861292.0,17906000.0,0.126,0.1536,122,-237848.0,-21.639464,reduction,0.0571797,Q4 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,15.6833
Mellanox technologies ltd,MLNX,"",161791.0,17905000.0,0.126,,123,161791.0,,new,0.2952391,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,110.67
Idacorp inc. holding co.,IDA,"",177300.0,17806000.0,0.1253,0.1082,124,26100.0,17.261905,addition,0.4528736,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,99.671
World fuel services corp.,INT,"",492571.0,17713000.0,0.1247,0.0539,125,233071.0,89.815414,addition,0.7533971,Q1 2019,ENERGY,13F,06/30/2019,32.2353
Aflac inc.,AFL,"",321988.0,17648000.0,0.1242,0.1187,126,-8100.0,-2.453891,reduction,0.0434896,Q1 2012,FINANCE,13F,06/30/2019,35.722
Vishay intertechnology  inc.,VSH,"",1063300.0,17566000.0,0.1236,0.1988,127,-433222.0,-28.948589,reduction,0.7361025,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,18.5125
Portland general electric co.,POR,"",323600.0,17529000.0,0.1234,0.1318,128,-29900.0,-8.458274,reduction,0.3620902,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,51.84
Gilead sciences inc.,GILD,"",252800.0,17079000.0,0.1202,0.115,129,6900.0,2.806019,addition,0.0199612,Q1 2019,HEALTH CARE,13F,06/30/2019,65.0796
Icon plc ads,ICLR,"",108690.0,16735000.0,0.1178,0.189,130,-83700.0,-43.50538,reduction,0.2013897,Q4 2017,HEALTH CARE,13F,06/30/2019,128.4214
Piedmont office realty trust inc,PDM,"",833800.0,16618000.0,0.117,0.1765,131,-343555.0,-29.180239,reduction,0.6629035,Q4 2017,REAL ESTATE,13F,06/30/2019,20.7045
Eventbrite inc,EB,"",1019000.0,16508000.0,0.1162,0.1474,132,-50000.0,-4.677268,reduction,No Data,Q3 2018,COMMUNICATIONS,13F,06/30/2019,30.9799
Nike inc.,NKE,"",196100.0,16463000.0,0.1159,0.1161,133,4400.0,2.295253,addition,0.0125152,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,83.3928
Corecivic inc. (corrections corp. of america),CXW,"",791793.0,16438000.0,0.1157,0.1096,134,8200.0,1.046462,addition,0.6648136,Q2 2017,REAL ESTATE,13F,06/30/2019,20.4977
Motorola solutions inc,MSI,"",98328.0,16394000.0,0.1154,0.074,135,25021.0,34.131802,addition,0.0593912,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,128.0565
Pnm resources  inc.,PNM,"",320800.0,16332000.0,0.1149,0.0656,136,128200.0,66.562825,addition,0.4027621,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,48.7667
Insight enterprises  inc.,NSIT,"",277820.0,16169000.0,0.1138,0.1066,137,8700.0,3.232759,addition,0.7762503,Q3 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,51.5629
Stryker corp.,SYK,"",77698.0,15973000.0,0.1124,,138,77698.0,,new,0.0207693,Q2 2019,HEALTH CARE,13F,06/30/2019,205.58
Gannett co inc,GCI,"",1934105.0,15782000.0,0.1111,0.0973,139,650900.0,50.724553,addition,1.6865234,Q3 2017,COMMUNICATIONS,13F,06/30/2019,9.7234
Davita healthcare partners inc,DVA,CALL,279400.0,15719000.0,0.1106,,140,279400.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Liberty sirius xm group  series c,LSXMK,"",405559.0,15403000.0,0.1084,,141,405559.0,,new,0.1980075,Q3 2018,COMMUNICATIONS,13F,06/30/2019,37.98
Bloomin brands inc,BLMN,"",797484.0,15080000.0,0.1061,0.0664,142,346200.0,76.714441,addition,0.9184429,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,19.6737
Helen of troy ltd.,HELE,"",112300.0,14665000.0,0.1032,0.1839,143,-108200.0,-49.070295,reduction,0.4472322,Q3 2015,CONSUMER STAPLES,13F,06/30/2019,117.2027
Universal corp. (universal leaf tobacco),UVV,"",238093.0,14469000.0,0.1018,0.1015,144,-6900.0,-2.816407,reduction,0.9535162,Q4 2015,CONSUMER STAPLES,13F,06/30/2019,58.2737
Xilinx  inc,XLNX,"",120473.0,14206000.0,0.1,0.1306,145,-22727.0,-15.87081,reduction,0.0476913,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,112.8973
Abercrombie & fitch co.,ANF,"",852885.0,13680000.0,0.0963,0.0038,146,833485.0,4296.314433,addition,1.2983483,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,16.1312
Companhia vale de rio doce s.a. adr,VALE,"",995900.0,13385000.0,0.0942,0.1326,147,-415700.0,-29.448852,reduction,0.0193251,Q1 2007,MATERIALS,13F,06/30/2019,14.1382
Northwest bancshares inc,NWBI,"",759200.0,13370000.0,0.0941,0.079,148,111600.0,17.23286,addition,0.7119280,Q1 2019,FINANCE,13F,06/30/2019,17.0641
