Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Solaris oilfield infrastructure inc,SOI,"",594178.0,8901000.0,2.2612,0.2884,11,-978668.0,-62.222748,reduction,1.2487978,Q3 2018,ENERGY,13F,06/30/2019,13.5009
Solarwinds corp,SWI,"",400000.0,7336000.0,1.8636,,12,400000.0,,new,0.1289699,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,18.34
Avantor inc,AVTR,"",350000.0,6682000.0,1.6975,,13,350000.0,,new,0.0615168,Q2 2019,HEALTH CARE,13F,06/30/2019,19.09
Vici properties inc,VICI,"",300000.0,6612000.0,1.6797,,14,300000.0,,new,0.0650745,Q2 2019,REAL ESTATE,13F,06/30/2019,22.04
Armour residential reit inc,ARR,"",300000.0,5592000.0,1.4206,,15,300000.0,,new,0.5068424,Q2 2019,REAL ESTATE,13F,06/30/2019,18.64
Crowdstrike holdings inc,CRWD,"",60000.0,4097000.0,1.0408,,16,60000.0,,new,0.0305049,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,68.29
Invitation homes inc,INVH,"",150000.0,4010000.0,1.0187,,17,150000.0,,new,0.0278976,Q2 2019,REAL ESTATE,13F,06/30/2019,26.73
Hutchison china meditech ltd adr,HCM,"",175000.0,3850000.0,0.978,,18,175000.0,,new,0.1312238,Q2 2019,HEALTH CARE,13F,06/30/2019,22.0
Parsons corp,PSN,"",100000.0,3686000.0,0.9364,,19,100000.0,,new,0.1005632,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,36.86
Chewy inc,CHWY,"",100000.0,3500000.0,0.8891,,20,100000.0,,new,0.0250878,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,35.0
Change healthcare inc,CHNG,"",184142.0,2688000.0,0.6828,,21,184142.0,,new,0.1474906,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,14.6
Two harbors investments corp,TWO,"",190470.0,2413000.0,0.613,,22,190470.0,,new,0.0697922,Q2 2019,REAL ESTATE,13F,06/30/2019,12.67
Grocery outlet holding corp,GO,"",70000.0,2302000.0,0.5848,,23,70000.0,,new,0.0792214,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,32.88
Kornit digital ltd,KRNT,"",70000.0,2216000.0,0.5629,,24,70000.0,,new,0.1733531,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,31.66
Rattler midstream lp,RTLR,"",100000.0,1939000.0,0.4926,,25,100000.0,,new,0.0659979,Q2 2019,ENERGY,13F,06/30/2019,19.39
Revolve group inc,RVLV,"",50000.0,1725000.0,0.4382,,26,50000.0,,new,0.0726006,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,34.5
Headhunter group plc,HHR,"",100000.0,1625000.0,0.4128,,27,100000.0,,new,No Data,Q2 2019,COMMUNICATIONS,13F,06/30/2019,16.25
Kosmos energy ltd,KOS,"",250000.0,1568000.0,0.3983,,28,250000.0,,new,0.0622727,Q2 2019,ENERGY,13F,06/30/2019,6.27
Oasis petroleum inc,OAS,"",167800.0,953000.0,0.2421,0.0018,29,140664.0,518.366745,addition,0.0521328,Q1 2018,ENERGY,13F,06/30/2019,5.7382
Citigroup  inc.,C,"",12472.0,873000.0,0.2218,0.1089,30,-144464.0,-92.052811,reduction,0.0005521,Q1 2018,FINANCE,13F,06/30/2019,64.5267
Saexploration holdings inc,SAEX,"",240432.0,866000.0,0.22,0.0046,31,119980.0,99.608143,addition,5.6044755,Q3 2016,REAL ESTATE,13F,06/30/2019,5.9145
Rayonier advanced materials inc,RYAM,"",130257.0,845000.0,0.2147,,32,130257.0,,new,0.2612979,Q2 2019,MATERIALS,13F,06/30/2019,6.49
Anworth mortgage asset corp.,ANH,"",208571.0,790000.0,0.2007,0.0113,33,-41429.0,-16.5716,reduction,0.2111898,Q1 2019,REAL ESTATE,13F,06/30/2019,4.04
E.l.f. beauty inc,ELF,"",52715.0,743000.0,0.1887,,34,52715.0,,new,0.1057048,Q4 2018,CONSUMER STAPLES,13F,06/30/2019,14.1
Cannae holdings inc,CNNE,"",22613.0,655000.0,0.1664,0.0061,35,0.0,0.0,,0.0313113,Q1 2018,FINANCE,13F,06/30/2019,18.6495
Jeld-wen holding inc,JELD,"",27545.0,585000.0,0.1486,0.0028,36,13463.0,95.604318,addition,0.0273916,Q1 2019,INDUSTRIALS,13F,06/30/2019,19.4049
U.s.concrete inc,USCR,"",10292.0,511000.0,0.1298,0.024,37,-41672.0,-80.19398,reduction,0.0617767,Q2 2018,MATERIALS,13F,06/30/2019,43.1189
Change healthcare inc units,CHNGU,"",5000.0,281000.0,0.0714,,38,5000.0,,new,No Data,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,56.3
Goodyear tire and rubber co.,GT,"",12750.0,195000.0,0.0495,0.0066,39,-20070.0,-61.151737,reduction,0.0054834,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,18.15
Ellington residential mortgage reit,EARN,"",1427.0,15000.0,0.0038,,40,1427.0,,new,0.0113164,Q2 2019,REAL ESTATE,13F,06/30/2019,10.76
Davita healthcare partners inc,DVA,"",0.0,0.0,,0.001,"",-1710.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,13F,06/30/2019,54.29
Aes corp. (the),AES,"",0.0,0.0,,0.0001,"",-583.0,-100.0,soldall,0.0000000,Q2 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,13.9529
Medtronic plc,MDT,"",0.0,0.0,,0.0054,"",-5330.0,-100.0,soldall,0.0000000,Q4 2015,HEALTH CARE,13F,06/30/2019,98.37
Americas car mart inc.,CRMT,"",0.0,0.0,,0.0093,"",-9118.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,81.3025
Cornerstone ondemand inc,CSOD,"",0.0,0.0,,0.0065,"",-10664.0,-100.0,soldall,0.0000000,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,51.6062
Piper jaffray companies,PJC,"",0.0,0.0,,0.0004,"",-452.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,72.83
Scansource inc.,SCSC,"",0.0,0.0,,0.0024,"",-5940.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,37.8088
Proofpoint inc,PFPT,"",0.0,0.0,,0.0248,"",-18310.0,-100.0,soldall,0.0000000,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,83.81
Red hat inc,RHT,"",0.0,0.0,,0.4052,"",-198879.0,-100.0,soldall,N/A,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,182.7
Tandem diabetes care inc,TNDM,"",0.0,0.0,,0.1507,"",-212828.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,57.4051
Livanova plc,LIVN,"",0.0,0.0,,0.0432,"",-39797.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,98.5237
Mellanox technologies ltd,MLNX,"",0.0,0.0,,0.351,"",-265874.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,104.1851
Versum materials inc,VSM,"",0.0,0.0,,0.0168,"",-30000.0,-100.0,soldall,0.0000000,Q1 2018,MATERIALS,13F,06/30/2019,49.1056
D.r. horton  inc.,DHI,"",0.0,0.0,,0.0015,"",-3169.0,-100.0,soldall,0.0000000,Q1 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,39.6705
Centene corp,CNC,PUT,0.0,0.0,,0.0355,"",-60000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Quanex building products,NX,"",0.0,0.0,,0.0064,"",-36349.0,-100.0,soldall,0.0000000,Q1 2018,INDUSTRIALS,13F,06/30/2019,15.3926
Coca-cola european partners plc,CCEP,"",0.0,0.0,,0.1322,"",-229034.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,43.4485
Usana health sciences inc.,USNA,"",0.0,0.0,,0.0141,"",-15045.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,86.5155
S&p global inc. (mcgraw-hill inc.),SPGI,"",0.0,0.0,,0.0001,"",-33.0,-100.0,soldall,0.0000000,Q1 2015,COMMUNICATIONS,13F,06/30/2019,181.0632
Legacytexas financial group inc,LTXB,"",0.0,0.0,,0.0011,"",-2634.0,-100.0,soldall,0.0000000,Q4 2018,FINANCE,13F,06/30/2019,32.09
Six flags entertainment corp.,SIX,"",0.0,0.0,,0.0434,"",-78916.0,-100.0,soldall,0.0000000,Q4 2018,COMMUNICATIONS,13F,06/30/2019,55.63
Telephone and data systems inc,TDS,"",0.0,0.0,,0.0096,"",-27934.0,-100.0,soldall,0.0000000,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,30.945
Teledyne technologies  inc.,TDY,"",0.0,0.0,,0.066,"",-24965.0,-100.0,soldall,0.0000000,Q2 2018,INDUSTRIALS,13F,06/30/2019,221.9069
Radius health inc,RDUS,"",0.0,0.0,,0.0075,"",-33655.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,19.94
Coca-cola consolidated inc,COKE,"",0.0,0.0,,0.0012,"",-361.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,287.83
Fox factory holding corp,FOXF,"",0.0,0.0,,0.0022,"",-2869.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,69.89
Party city holdco inc,PRTY,"",0.0,0.0,,0.0054,"",-60734.0,-100.0,soldall,0.0000000,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,13.638
Nabors industries ltd.,NBR,"",0.0,0.0,,0.0021,"",-54100.0,-100.0,soldall,0.0000000,Q1 2019,ENERGY,13F,06/30/2019,3.44
Liberty sirius xm group  series c,LSXMK,"",0.0,0.0,,0.0363,"",-85061.0,-100.0,soldall,0.0000000,Q3 2016,COMMUNICATIONS,13F,06/30/2019,44.3847
National presto industries inc.,NPK,"",0.0,0.0,,0.0005,"",-386.0,-100.0,soldall,0.0000000,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,124.4412
Spx corp,SPXC,"",0.0,0.0,,0.0,"",-40.0,-100.0,soldall,0.0000000,Q1 2019,INDUSTRIALS,13F,06/30/2019,34.79
Huntsman corp,HUN,"",0.0,0.0,,0.0106,"",-42090.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,22.49
First horizon national corp. (first national bank  memphis  tn),FHN,"",0.0,0.0,,0.0009,"",-5651.0,-100.0,soldall,0.0000000,Q4 2018,FINANCE,13F,06/30/2019,13.16
Kelly services  inc.  class a,KELYA,"",0.0,0.0,,0.004,"",-16416.0,-100.0,soldall,0.0000000,Q4 2018,INDUSTRIALS,13F,06/30/2019,21.4674
Kulicke & soffa industries inc.,KLIC,"",0.0,0.0,,0.0001,"",-318.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,24.752
Eaton corp.,ETN,"",0.0,0.0,,0.0096,"",-10731.0,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,80.56
Wabco holdings inc,WBC,PUT,0.0,0.0,,0.0657,"",-44700.0,-100.0,soldall,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Geopark limited,GPRKF,"",0.0,0.0,,0.0005,"",-2419.0,-100.0,soldall,N/A,Q3 2018,ENERGY,13F,06/30/2019,
Insys therapeutics inc,INSYQ,"",0.0,0.0,,0.0007,"",-13439.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,13F,06/30/2019,4.62
Brady corp. class a,BRC,"",0.0,0.0,,0.001,"",-2028.0,-100.0,soldall,0.0000000,Q1 2018,INDUSTRIALS,13F,06/30/2019,37.15
Vaneck vect gold miners etf,GDX,PUT,0.0,0.0,,0.3751,"",-1500000.0,-100.0,soldall,No Data,Q1 2015,MATERIALS,13F,06/30/2019,
Amphastar pharmaceuticals inc,AMPH,"",0.0,0.0,,0.0004,"",-1661.0,-100.0,soldall,0.0000000,Q1 2018,HEALTH CARE,13F,06/30/2019,18.75
James river group holdings ltd,JRVR,"",0.0,0.0,,0.0002,"",-409.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,40.08
Tcg bdc inc,CGBD,"",0.0,0.0,,0.0013,"",-7821.0,-100.0,soldall,0.0000000,Q1 2019,FINANCE,13F,06/30/2019,14.48
C.h. robinson worldwide inc,CHRW,"",0.0,0.0,,0.0544,"",-56056.0,-100.0,soldall,0.0000000,Q2 2018,TRANSPORTS,13F,06/30/2019,84.5978
Ethan allen interiors  inc.,ETH,"",0.0,0.0,,0.0021,"",-9934.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,19.13
Tjx companies inc.,TJX,"",0.0,0.0,,0.0046,"",-7763.0,-100.0,soldall,0.0000000,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,69.4204
Levi strauss & co,LEVI,"",0.0,0.0,,0.0137,"",-52214.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,23.55
Dennys corp.,DENN,"",0.0,0.0,,0.0015,"",-7287.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,18.35
Parker-hannifin corp.,PH,"",0.0,0.0,,0.001,"",-503.0,-100.0,soldall,0.0000000,Q2 2018,INDUSTRIALS,13F,06/30/2019,171.62
Meritage homes corp.,MTH,"",0.0,0.0,,0.0039,"",-7875.0,-100.0,soldall,0.0000000,Q1 2018,REAL ESTATE,13F,06/30/2019,36.72
Ruths hospitality group inc,RUTH,"",0.0,0.0,,0.0138,"",-48234.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,23.0769
Anadarko petroleum corp.,APC,"",0.0,0.0,,0.0401,"",-79032.0,-100.0,soldall,N/A,Q1 2017,ENERGY,13F,06/30/2019,55.6232
Wendys co. (the),WEN,"",0.0,0.0,,0.0106,"",-52990.0,-100.0,soldall,0.0000000,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,17.89
Nelnet  inc class a,NNI,"",0.0,0.0,,0.0005,"",-813.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,55.0918
Frontier communications corp,FTR,"",0.0,0.0,,0.0044,"",-197874.0,-100.0,soldall,0.0000000,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,5.4695
Shutterstock inc,SSTK,"",0.0,0.0,,0.0211,"",-40600.0,-100.0,soldall,0.0000000,Q1 2018,COMMUNICATIONS,13F,06/30/2019,45.8177
Hanger inc,HNGR,"",0.0,0.0,,0.0641,"",-301738.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,20.83
Enterprise financial services corp,EFSC,"",0.0,0.0,,0.0019,"",-4101.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,49.758
Enlink midstream llc,ENLC,"",0.0,0.0,,0.002,"",-13680.0,-100.0,soldall,0.0000000,Q1 2018,ENERGY,13F,06/30/2019,14.6159
Cyberark software ltd,CYBR,"",0.0,0.0,,0.1549,"",-116675.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,112.9633
C&j energy services inc,CJ,"",0.0,0.0,,0.0153,"",-88317.0,-100.0,soldall,0.0000000,Q1 2017,ENERGY,13F,06/30/2019,
Computer programs and systems inc,CPSI,"",0.0,0.0,,0.0075,"",-22508.0,-100.0,soldall,0.0000000,Q4 2018,HEALTH CARE,13F,06/30/2019,26.006
Infinera corp,INFN,"",0.0,0.0,,0.0035,"",-73000.0,-100.0,soldall,0.0000000,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,4.34
Denali therapeutics inc,DNLI,"",0.0,0.0,,0.0003,"",-1123.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,23.22
Safety insurance group inc,SAFT,"",0.0,0.0,,0.001,"",-1077.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,81.2481
Grainger (w.w.) inc.,GWW,"",0.0,0.0,,0.0151,"",-4509.0,-100.0,soldall,0.0000000,Q1 2017,INDUSTRIALS,13F,06/30/2019,239.0829
Spdr gold trust,GLD,PUT,0.0,0.0,,0.3514,"",-258500.0,-100.0,soldall,No Data,Q1 2019,MATERIALS,13F,06/30/2019,
Grace (w.r.) & co. (de),GRA,"",0.0,0.0,,0.0563,"",-64633.0,-100.0,soldall,0.0000000,Q2 2016,MATERIALS,13F,06/30/2019,78.04
Walgreens boots alliance inc.,WBA,"",0.0,0.0,,0.0024,"",-3433.0,-100.0,soldall,0.0000000,Q4 2015,CONSUMER STAPLES,13F,06/30/2019,63.27
Inovio pharmaceuticals inc,INO,"",0.0,0.0,,0.0018,"",-42750.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,13F,06/30/2019,3.8175
Insperity inc.,NSP,"",0.0,0.0,,0.0603,"",-43695.0,-100.0,soldall,0.0000000,Q1 2018,INDUSTRIALS,13F,06/30/2019,90.8133
Sanfilippo (john b.) & son inc.,JBSS,"",0.0,0.0,,0.0082,"",-10170.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER STAPLES,13F,06/30/2019,69.0013
Newmarket corp. (albermarle paper manufacturing - ethyl corp.),NEU,"",0.0,0.0,,0.0048,"",-997.0,-100.0,soldall,0.0000000,Q3 2018,MATERIALS,13F,06/30/2019,433.56
Supernus pharmaceuticals inc,SUPN,"",0.0,0.0,,0.0,"",-111.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,35.04
Acadia pharmaceuticals inc,ACAD,"",0.0,0.0,,0.0504,"",-168310.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,26.85
Karyopharm therapeutics inc,KPTI,"",0.0,0.0,,0.0026,"",-39846.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,5.84
Hewlett packard enterprise co,HPE,"",0.0,0.0,,0.0104,"",-60588.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,15.6813
Comtech telecommunications corp.,CMTL,"",0.0,0.0,,0.0045,"",-17334.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,23.22
Valvoline inc,VVV,"",0.0,0.0,,0.0435,"",-210120.0,-100.0,soldall,0.0000000,Q1 2019,MATERIALS,13F,06/30/2019,18.56
Edison international (southern california edison),EIX,"",0.0,0.0,,0.0234,"",-33860.0,-100.0,soldall,0.0000000,Q2 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,58.3363
Commvault systems inc,CVLT,"",0.0,0.0,,0.0033,"",-4619.0,-100.0,soldall,0.0000000,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,59.0963
Tidewater inc.,TDW,"",0.0,0.0,,0.002,"",-7758.0,-100.0,soldall,0.0000000,Q4 2018,ENERGY,13F,06/30/2019,20.7073
Peoples united financial  inc.,PBCT,"",0.0,0.0,,0.0006,"",-3368.0,-100.0,soldall,0.0000000,Q1 2019,FINANCE,13F,06/30/2019,16.44
Zions bancorp,ZION,"",0.0,0.0,,0.0099,"",-19527.0,-100.0,soldall,0.0000000,Q4 2018,FINANCE,13F,06/30/2019,42.5057
Mgm resorts international  inc.,MGM,"",0.0,0.0,,0.0014,"",-4942.0,-100.0,soldall,0.0000000,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,29.03
Wsfs financial corp.,WSFS,"",0.0,0.0,,0.002,"",-4703.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,46.3473
Green dot corp,GDOT,"",0.0,0.0,,0.0484,"",-71583.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,76.7734
Tractor supply company,TSCO,"",0.0,0.0,,0.028,"",-25700.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,78.2287
Texas capital bancshares inc,TCBI,"",0.0,0.0,,0.0016,"",-2683.0,-100.0,soldall,0.0000000,Q3 2018,FINANCE,13F,06/30/2019,82.65
Renewable energy group inc,REGI,"",0.0,0.0,,0.0046,"",-18706.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,27.9337
Ph glatfelter co,GLT,"",0.0,0.0,,0.0013,"",-8462.0,-100.0,soldall,0.0000000,Q4 2018,MATERIALS,13F,06/30/2019,9.76
Masonite international corp,DOOR,"",0.0,0.0,,0.0009,"",-1579.0,-100.0,soldall,No Data,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,71.1558
Liberty latin america ltd class c,LILAK,"",0.0,0.0,,0.0,"",-23.0,-100.0,soldall,0.0000000,Q1 2019,COMMUNICATIONS,13F,06/30/2019,19.45
Scotts miracle-gro co. (the),SMG,"",0.0,0.0,,0.0015,"",-1718.0,-100.0,soldall,0.0000000,Q1 2017,MATERIALS,13F,06/30/2019,78.58
Acacia communications inc,ACIA,"",0.0,0.0,,0.006,"",-9426.0,-100.0,soldall,0.0000000,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,38.826
Orasure technologies inc,OSUR,"",0.0,0.0,,0.0092,"",-73779.0,-100.0,soldall,0.0000000,Q2 2018,HEALTH CARE,13F,06/30/2019,11.2586
Valero energy corp.,VLO,"",0.0,0.0,,0.0001,"",-157.0,-100.0,soldall,0.0000000,Q2 2013,ENERGY,13F,06/30/2019,106.7747
Hasbro inc.,HAS,"",0.0,0.0,,0.0294,"",-31030.0,-100.0,soldall,0.0000000,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,84.288
Monster beverage corp.,MNST,"",0.0,0.0,,0.0427,"",-70109.0,-100.0,soldall,0.0000000,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,57.8901
Korn ferry,KFY,"",0.0,0.0,,0.0053,"",-10584.0,-100.0,soldall,0.0000000,Q2 2018,INDUSTRIALS,13F,06/30/2019,45.2357
Nektar therapeutics  inc.,NKTR,"",0.0,0.0,,0.1164,"",-310528.0,-100.0,soldall,0.0000000,Q3 2018,HEALTH CARE,13F,06/30/2019,33.6199
Exxonmobil corp. (standard oil of new jersey),XOM,"",0.0,0.0,,0.0031,"",-3486.0,-100.0,soldall,0.0000000,Q4 2017,ENERGY,13F,06/30/2019,84.4695
Spdr s&p financial etf,XLF,PUT,0.0,0.0,,0.8602,"",-3000000.0,-100.0,soldall,No Data,Q1 2017,FINANCE,13F,06/30/2019,
Dollar general corp.,DG,"",0.0,0.0,,0.0983,"",-73889.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,116.6735
Pennymac financial services inc,PFSI,"",0.0,0.0,,0.0023,"",-9436.0,-100.0,soldall,0.0000000,Q1 2018,FINANCE,13F,06/30/2019,22.24
Commerce bancshares  inc. (commerce trust co.  kansas city  mo),CBSH,"",0.0,0.0,,0.0033,"",-5100.0,-100.0,soldall,0.0000000,Q1 2019,FINANCE,13F,06/30/2019,58.06
Marten transport ltd,MRTN,"",0.0,0.0,,0.0084,"",-42232.0,-100.0,soldall,0.0000000,Q4 2018,TRANSPORTS,13F,06/30/2019,16.8981
Now inc,DNOW,"",0.0,0.0,,0.0008,"",-5072.0,-100.0,soldall,0.0000000,Q1 2019,ENERGY,13F,06/30/2019,13.96
On deck capital inc,ONDK,"",0.0,0.0,,0.0,"",-259.0,-100.0,soldall,0.0000000,Q4 2018,FINANCE,13F,06/30/2019,5.9
Roku inc,ROKU,"",0.0,0.0,,0.1286,"",-178721.0,-100.0,soldall,0.0000000,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,64.51
Iac/interactivecorp,IAC,"",0.0,0.0,,0.0135,"",-5780.0,-100.0,soldall,0.0000000,Q1 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,183.04
Guess inc,GES,"",0.0,0.0,,0.0094,"",-43180.0,-100.0,soldall,0.0000000,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,19.7168
Abbott laboratories,ABT,"",0.0,0.0,,0.0214,"",-24027.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,79.94
Innospec inc,IOSP,"",0.0,0.0,,0.0046,"",-4923.0,-100.0,soldall,0.0000000,Q1 2018,MATERIALS,13F,06/30/2019,77.6129
Raytheon co.,RTN,"",0.0,0.0,,0.1214,"",-59798.0,-100.0,soldall,0.0000000,Q1 2015,INDUSTRIALS,13F,06/30/2019,184.4866
Werner enterprises  inc.,WERN,"",0.0,0.0,,0.0,"",-32.0,-100.0,soldall,0.0000000,Q1 2019,TRANSPORTS,13F,06/30/2019,34.15
M/i homes inc,MHO,"",0.0,0.0,,0.0038,"",-12881.0,-100.0,soldall,0.0000000,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,31.85
Avnet inc,AVT,"",0.0,0.0,,0.0164,"",-33854.0,-100.0,soldall,0.0000000,Q3 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,40.2398
