Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Allegheny technologies inc,ATI,PRN,8971000.0,16830000.0,0.294493,0.3108,49,-4050000.0,-31.103602,reduction,N/A,Q3 2018,MATERIALS,13F,06/30/2019,
Wayfair inc class a,W,PRN,11000000.0,16641000.0,0.291186,0.2113,50,0.0,0.0,,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Lyft inc,LYFT,"",250000.0,16428000.0,0.287459,0.2453,51,0.0,0.0,,0.0853767,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,78.29
Baozun inc adr,BZUN,PUT,320000.0,15955000.0,0.279182,,52,320000.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Western digital corp,WDC,CALL,333400.0,15853000.0,0.277398,0.1118,53,147800.0,79.633621,addition,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Western digital corp,WDC,PUT,333400.0,15853000.0,0.277398,0.1118,54,147800.0,79.633621,addition,N/A,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Hannon armstrong sustainable infrastructure capital  inc.,HASI,PRN,14300000.0,15703000.0,0.274773,0.0909,55,7136000.0,99.609157,addition,N/A,Q1 2019,REAL ESTATE,13F,06/30/2019,
Cvs health corp. (melville shoe),CVS,CALL,280200.0,15268000.0,0.267161,,56,280200.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Cvs health corp. (melville shoe),CVS,PUT,280200.0,15268000.0,0.267161,,57,280200.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Fedex corporation,FDX,CALL,89900.0,14761000.0,0.25829,0.1832,58,9300.0,11.538462,addition,N/A,Q1 2019,TRANSPORTS,13F,06/30/2019,
Fedex corporation,FDX,PUT,89900.0,14761000.0,0.25829,0.1832,59,9300.0,11.538462,addition,N/A,Q1 2019,TRANSPORTS,13F,06/30/2019,
Spdr s&p 500 etf trust,SPY,"",50000.0,14650000.0,0.256347,0.177,60,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,06/30/2019,282.48
Lilly (eli) & co.,LLY,"",132192.0,14646000.0,0.256277,0.1162,61,60734.0,84.992583,addition,0.0136926,Q2 2017,HEALTH CARE,13F,06/30/2019,114.2245
Two harbors investments corp,TWO,PUT,1150000.0,14571000.0,0.254965,,62,1150000.0,,new,N/A,Q2 2019,REAL ESTATE,13F,06/30/2019,
Nio inc,NIO,PUT,5570000.0,14204000.0,0.248543,0.2266,63,2025000.0,57.122708,addition,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Apple inc,AAPL,CALL,68400.0,13538000.0,0.236889,0.0074,64,65300.0,2106.451613,addition,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Apple inc,AAPL,PUT,68400.0,13538000.0,0.236889,0.0074,65,65300.0,2106.451613,addition,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
United parcel service  inc. class b,UPS,CALL,125400.0,12950000.0,0.226601,0.125,66,36100.0,40.425532,addition,N/A,Q3 2018,TRANSPORTS,13F,06/30/2019,
United parcel service  inc. class b,UPS,PUT,125400.0,12950000.0,0.226601,0.125,67,36100.0,40.425532,addition,N/A,Q3 2018,TRANSPORTS,13F,06/30/2019,
Colony credit real estate  inc.,CLNC,"",823186.0,12759000.0,0.223258,0.1182,68,220754.0,36.643804,addition,No Data,Q1 2018,REAL ESTATE,13F,06/30/2019,15.7103
Exxonmobil corp. (standard oil of new jersey),XOM,PUT,159500.0,12222000.0,0.213862,0.0853,69,75300.0,89.429929,addition,N/A,Q1 2019,ENERGY,13F,06/30/2019,
Unisys corp. (burroughs adding machine),UIS,PRN,9970000.0,12186000.0,0.213232,0.2431,70,-4000000.0,-28.632785,reduction,N/A,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Valero energy corp.,VLO,CALL,141100.0,12080000.0,0.211377,0.0417,71,101900.0,259.94898,addition,N/A,Q4 2018,ENERGY,13F,06/30/2019,
Valero energy corp.,VLO,PUT,141100.0,12080000.0,0.211377,0.0417,72,101900.0,259.94898,addition,N/A,Q4 2018,ENERGY,13F,06/30/2019,
Collier creek holdings,CCH,"",1200000.0,12000000.0,0.209977,0.1498,73,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,06/30/2019,9.65
Citigroup  inc.,C,CALL,170800.0,11961000.0,0.209295,0.0105,74,157300.0,1165.185185,addition,N/A,Q3 2018,FINANCE,13F,06/30/2019,
Citigroup  inc.,C,PUT,170800.0,11961000.0,0.209295,0.0105,75,157300.0,1165.185185,addition,N/A,Q3 2018,FINANCE,13F,06/30/2019,
Far point acquisition corp,FPAC,"",1150002.0,11719000.0,0.20506,0.1434,76,0.0,0.0,,1.4545940,Q3 2018,FINANCE,13F,06/30/2019,9.633
General mills co.,GIS,CALL,219100.0,11507000.0,0.201351,0.099,77,66500.0,43.577982,addition,N/A,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,
General mills co.,GIS,PUT,219100.0,11507000.0,0.201351,0.099,78,66500.0,43.577982,addition,N/A,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,
General dynamics corp. (electric boat),GD,CALL,62900.0,11436000.0,0.200108,0.1303,79,1500.0,2.442997,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
General dynamics corp. (electric boat),GD,PUT,62900.0,11436000.0,0.200108,0.1303,80,1500.0,2.442997,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Churchill capital corp ii,CCX.UN,"",1100000.0,11165000.0,0.195366,,81,1100000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.15
Western asset mortgage capital corp,WMC,PRN,11000000.0,10955000.0,0.191692,0.1338,82,0.0,0.0,,N/A,Q3 2017,REAL ESTATE,13F,06/30/2019,
Ishares u.s. industrial etf,IYJ,"",67500.0,10683000.0,0.186932,,83,67500.0,,new,No Data,Q2 2019,INDUSTRIALS,13F,06/30/2019,158.26
Phillips 66,PSX,CALL,114200.0,10682000.0,0.186915,,84,114200.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,
Phillips 66,PSX,PUT,114200.0,10682000.0,0.186915,,85,114200.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,
Blackstone mortgage trust  inc.,BXMT,PUT,300000.0,10674000.0,0.186775,,86,300000.0,,new,N/A,Q4 2018,REAL ESTATE,13F,06/30/2019,
Halliburton co.,HAL,CALL,469300.0,10672000.0,0.18674,0.1482,87,65700.0,16.278494,addition,N/A,Q3 2018,ENERGY,13F,06/30/2019,
Halliburton co.,HAL,PUT,469300.0,10672000.0,0.18674,0.1482,88,65700.0,16.278494,addition,N/A,Q3 2018,ENERGY,13F,06/30/2019,
Kkr real estate finance trust inc,KREF,PRN,10000000.0,10374000.0,0.181525,,89,10000000.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Total s.a. adr,TOT,CALL,185000.0,10321000.0,0.180598,0.1339,90,-7000.0,-3.645833,reduction,N/A,Q1 2016,ENERGY,13F,06/30/2019,
Intrexon corp,XON,PRN,14500000.0,10252000.0,0.179391,0.1157,91,-1000000.0,-6.451613,reduction,N/A,Q3 2018,HEALTH CARE,13F,06/30/2019,
Gannett co inc,GCI,PRN,10000000.0,10087000.0,0.176503,,92,10000000.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Mfa financial  inc.,MFA,PRN,10000000.0,10079000.0,0.176363,,93,10000000.0,,new,N/A,Q2 2019,REAL ESTATE,13F,06/30/2019,
Spartan energy acquisition corp,SPAQ,"",1000002.0,10000000.0,0.174981,0.1232,94,0.0,0.0,,1.4492783,Q4 2018,FINANCE,13F,06/30/2019,9.63
Baozun inc adr,BZUN,"",199700.0,9957000.0,0.174229,,95,199700.0,,new,0.3216299,Q2 2019,COMMUNICATIONS,13F,06/30/2019,49.86
3m co. (minnesota mining & manufacturing),MMM,CALL,56600.0,9811000.0,0.171674,0.0401,96,41200.0,267.532468,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
3m co. (minnesota mining & manufacturing),MMM,PUT,56600.0,9811000.0,0.171674,0.0401,97,41200.0,267.532468,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Etsy inc,ETSY,PUT,156700.0,9617000.0,0.168279,0.1432,98,-13300.0,-7.823529,reduction,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Pagerduty inc,PD,"",200000.0,9410000.0,0.164657,,99,200000.0,,new,0.2628466,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,47.05
Colony financial inc,CLNY,PRN,9609000.0,9349000.0,0.16359,0.1158,100,0.0,0.0,,N/A,Q2 2018,REAL ESTATE,13F,06/30/2019,
Granite point mortgage trust inc,GPMT,PRN,9000000.0,9316000.0,0.163012,0.1144,101,0.0,0.0,,N/A,Q4 2017,FINANCE,13F,06/30/2019,
Tilray inc,TLRY,PUT,200000.0,9312000.0,0.162942,0.1642,102,0.0,0.0,,N/A,Q4 2018,HEALTH CARE,13F,06/30/2019,
Colony capital inc,CLNY,"",1821500.0,9108000.0,0.159373,0.1293,103,-117298.0,-6.050037,reduction,0.3370152,Q1 2018,REAL ESTATE,13F,06/30/2019,5.5868
Nvidia corp.,NVDA,CALL,55100.0,9049000.0,0.15834,0.0934,104,13600.0,32.771084,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Apache corp.,APA,CALL,300900.0,8717000.0,0.152531,,105,300900.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,
Apache corp.,APA,PUT,300900.0,8717000.0,0.152531,,106,300900.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,
Chipotle mexican grill  inc.,CMG,CALL,11800.0,8648000.0,0.151324,0.1976,107,-10400.0,-46.846847,reduction,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Chipotle mexican grill  inc.,CMG,PUT,11800.0,8648000.0,0.151324,0.1976,108,-10400.0,-46.846847,reduction,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Ishares north american tech-software etf,IGV,"",39379.0,8603000.0,0.150536,,109,39379.0,,new,No Data,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,218.46
Berkshire hathaway inc class b,BRK.B,CALL,39800.0,8484000.0,0.148454,,110,39800.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Berkshire hathaway inc class b,BRK.B,PUT,39800.0,8484000.0,0.148454,,111,39800.0,,new,N/A,Q2 2019,FINANCE,13F,06/30/2019,
Netflix inc,NFLX,CALL,23000.0,8448000.0,0.147824,,112,23000.0,,new,N/A,Q4 2018,COMMUNICATIONS,13F,06/30/2019,
Netflix inc,NFLX,PUT,23000.0,8448000.0,0.147824,0.0876,113,3400.0,17.346939,addition,N/A,Q4 2014,COMMUNICATIONS,13F,06/30/2019,
Booking holdings inc. (priceline),BKNG,CALL,4500.0,8436000.0,0.147614,0.1793,114,-3700.0,-45.121951,reduction,N/A,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
General electric co,GE,CALL,800000.0,8400000.0,0.146984,0.0432,115,454600.0,131.615518,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
General electric co,GE,PUT,800000.0,8400000.0,0.146984,0.0432,116,454600.0,131.615518,addition,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Tpg pace holdings corp,TPGH,"",800001.0,8320000.0,0.145584,0.1027,117,0.0,0.0,,1.4222240,Q3 2017,FINANCE,13F,06/30/2019,
Centurylink inc,CTL,PUT,707500.0,8320000.0,0.145584,0.083,118,155000.0,28.054299,addition,N/A,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Bank of america corp. (north carolina national bank),BAC,CALL,285700.0,8285000.0,0.144972,,119,285700.0,,new,N/A,Q3 2018,FINANCE,13F,06/30/2019,
Bank of america corp. (north carolina national bank),BAC,PUT,285700.0,8285000.0,0.144972,,120,285700.0,,new,N/A,Q3 2018,FINANCE,13F,06/30/2019,
Walt disney co. (the),DIS,CALL,59100.0,8253000.0,0.144412,,121,59100.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Walt disney co. (the),DIS,PUT,59100.0,8253000.0,0.144412,,122,59100.0,,new,N/A,Q4 2018,COMMUNICATIONS,13F,06/30/2019,
Vici properties inc,VICI,"",372737.0,8215000.0,0.143747,0.4194,123,-1156700.0,-75.629137,reduction,0.0808523,Q1 2018,REAL ESTATE,13F,06/30/2019,18.32
Pinterest inc,PINS,"",300000.0,8166000.0,0.14289,,124,300000.0,,new,0.0552781,Q2 2019,COMMUNICATIONS,13F,06/30/2019,27.22
Illumina inc,ILMN,"",22165.0,8160000.0,0.142785,0.0491,125,9565.0,75.912698,addition,0.0150782,Q2 2018,HEALTH CARE,13F,06/30/2019,350.6014
Spdr s&p biotech etf,XBI,"",90400.0,7929000.0,0.138743,,126,90400.0,,new,No Data,Q4 2018,HEALTH CARE,13F,06/30/2019,87.71
Pultegroup inc,PHM,PUT,250000.0,7905000.0,0.138323,0.1858,127,-280200.0,-52.847982,reduction,N/A,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Change healthcare inc,CHNG,"",541000.0,7899000.0,0.138218,,128,541000.0,,new,0.4333200,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,14.6
Booking holdings inc. (priceline),BKNG,"",4207.0,7887000.0,0.138008,0.0817,129,469.0,12.546816,addition,0.0085752,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
Change healthcare inc units,CHNGU,"",140000.0,7875000.0,0.137798,,130,140000.0,,new,No Data,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,56.3
Clearbridge energy mlp fund inc,CEM,"",658504.0,7869000.0,0.137693,0.0964,131,51038.0,8.401787,addition,No Data,Q4 2018,ENERGY,13F,06/30/2019,11.396
Philip morris international inc,PM,CALL,99900.0,7845000.0,0.137273,0.0798,132,27900.0,38.75,addition,N/A,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,
Philip morris international inc,PM,PUT,99900.0,7845000.0,0.137273,0.0798,133,27900.0,38.75,addition,N/A,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,
Constellation brands  inc.,STZ,CALL,39800.0,7838000.0,0.13715,0.0668,134,9400.0,30.921053,addition,N/A,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,
Constellation brands  inc.,STZ,PUT,39800.0,7838000.0,0.13715,0.0668,135,9400.0,30.921053,addition,N/A,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,
Haymaker acquisition corp ii units,HYACU,"",750000.0,7680000.0,0.134385,,136,750000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.21
Nesco holdings inc,NSCO,"",750000.0,7673000.0,0.134263,0.0957,137,0.0,0.0,,1.4907573,Q1 2018,FINANCE,13F,06/30/2019,9.67
Gores metropoulos inc,GMHI,"",750000.0,7673000.0,0.134263,,138,750000.0,,new,1.5000000,Q2 2019,FINANCE,13F,06/30/2019,10.07
Mosaic acquisition corp class a,MOSC,"",750000.0,7650000.0,0.133861,0.0947,139,0.0,0.0,,1.7389288,Q1 2018,FINANCE,13F,06/30/2019,9.75
Union pacific corp.,UNP,CALL,45000.0,7610000.0,0.133161,0.0168,140,37000.0,462.5,addition,N/A,Q1 2019,TRANSPORTS,13F,06/30/2019,
Union pacific corp.,UNP,PUT,45000.0,7610000.0,0.133161,0.0168,141,37000.0,462.5,addition,N/A,Q1 2019,TRANSPORTS,13F,06/30/2019,
Pluralsight inc,PS,"",250000.0,7580000.0,0.132636,0.1806,142,-204005.0,-44.934527,reduction,0.1785459,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,30.3702
Nvidia corp.,NVDA,PUT,46100.0,7571000.0,0.132478,0.0934,143,4600.0,11.084337,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
New frontier corp,NFC,"",750000.0,7553000.0,0.132163,0.0931,144,0.0,0.0,,2.6086957,Q3 2018,FINANCE,13F,06/30/2019,9.62
Diamond eagle acquisition corp,DEACU,"",750000.0,7545000.0,0.132023,,145,750000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Electronic arts  inc.,EA,CALL,73700.0,7463000.0,0.130588,0.0538,146,31500.0,74.64455,addition,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Electronic arts  inc.,EA,PUT,73700.0,7463000.0,0.130588,0.0538,147,31500.0,74.64455,addition,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Raytheon co.,RTN,CALL,42000.0,7303000.0,0.127789,0.2266,148,-57300.0,-57.703927,reduction,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Raytheon co.,RTN,PUT,42000.0,7303000.0,0.127789,0.2266,149,-57300.0,-57.703927,reduction,N/A,Q1 2019,INDUSTRIALS,13F,06/30/2019,
Stmicroelectronics n.v. ads adr,STM,CALL,410000.0,7224000.0,0.126406,,150,410000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Gs acquisition holdings corp,GSAH,"",700002.0,7070000.0,0.123712,0.0879,151,0.0,0.0,,0.8115965,Q3 2018,FINANCE,13F,06/30/2019,9.75
Qualcomm inc.,QCOM,"",92216.0,7015000.0,0.122749,0.607,152,-757084.0,-89.142117,reduction,0.0075857,Q3 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,
Western asset mortgage capital corp,WMC,PUT,700000.0,6986000.0,0.122242,0.0897,153,0.0,0.0,,N/A,Q4 2018,REAL ESTATE,13F,06/30/2019,
Micron technology  inc.,MU,CALL,180400.0,6962000.0,0.121822,0.053,154,78000.0,76.171875,addition,N/A,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,
Crowdstrike holdings inc,CRWD,"",100000.0,6829000.0,0.119495,,155,100000.0,,new,0.0508414,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,68.29
Booking holdings inc. (priceline),BKNG,PUT,3600.0,6749000.0,0.118095,0.1771,156,-4500.0,-55.555556,reduction,N/A,Q1 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
Wayfair inc class a,W,PUT,46000.0,6716000.0,0.117517,0.093,157,-4000.0,-8.0,reduction,N/A,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,
Alarm.com holdings inc,ALRM,PUT,125000.0,6688000.0,0.117027,,158,125000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Target corp.,TGT,CALL,75900.0,6574000.0,0.115033,,159,75900.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Target corp.,TGT,PUT,75900.0,6574000.0,0.115033,,160,75900.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
