Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Sprint corp,S,"",8000000.0,52560000.0,0.881438,0.3694,26,4885100.0,156.830075,addition,0.1954604,Q4 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,6.2713
Versum materials inc,VSM,"",1000000.0,51580000.0,0.865004,0.5966,27,435000.0,76.99115,addition,0.9151643,Q1 2019,MATERIALS,13F,06/30/2019,50.8625
Trilogy metals,TMQ,"",14326996.0,42265000.0,0.70879,0.5972,28,2760870.0,23.870309,addition,10.3279960,Q2 2012,MATERIALS,13F,06/30/2019,1.6625
Pacira biosciences inc,PCRX,"",958997.0,41707000.0,0.699432,0.1997,29,708997.0,283.5988,addition,2.3030668,Q1 2019,HEALTH CARE,13F,06/30/2019,42.0745
Viacom inc.  class b,VIAB,"",1323000.0,39518000.0,0.662722,0.7795,30,0.0,0.0,,0.3279705,Q4 2017,COMMUNICATIONS,13F,06/30/2019,30.9628
Red hat inc,RHT,"",190500.0,35768000.0,0.599834,1.6126,31,-230000.0,-54.69679,reduction,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,176.367
Endo international plc,ENDP,"",8626900.0,35543000.0,0.596061,1.4541,32,0.0,0.0,,3.8106365,Q3 2015,HEALTH CARE,13F,06/30/2019,33.4134
Caesars entertainment corp,CZR,"",3000000.0,35460000.0,0.594669,0.5472,33,0.0,0.0,,0.4426280,Q1 2012,CONSUMER DISCRETIONARY,13F,06/30/2019,14.4129
International tower hill mines ltd,THM,"",59593314.0,33378000.0,0.559754,0.665,34,0.0,0.0,,31.7712395,Q3 2010,MATERIALS,13F,06/30/2019,1.1604
Barrick gold corp,GOLD,"",2032657.0,32055000.0,0.537567,0.5849,35,0.0,0.0,,0.1143432,Q1 2019,MATERIALS,13F,06/30/2019,13.71
Agnico-eagle mines  ltd,AEM,"",607600.0,31133000.0,0.522105,0.5548,36,0.0,0.0,,0.2537694,Q2 2011,MATERIALS,13F,06/30/2019,56.1487
International seaways inc,INSW,"",1459120.0,28263154.4,0.473977,0.7195,37,-76055.0,-4.954158,reduction,4.9935661,,ENERGY,13D,07/01/2019,
United technologies corp. (united aircraft corp.),UTX,"",200000.0,26040000.0,0.436694,,38,200000.0,,new,0.0231771,Q2 2019,INDUSTRIALS,13F,06/30/2019,130.2
Tribune media co,TRCO,"",560000.0,25883000.0,0.434061,0.5423,39,0.0,0.0,,0.6343453,Q4 2018,COMMUNICATIONS,13F,06/30/2019,45.38
Stewart information services corp.,STC,"",538300.0,21796000.0,0.365522,0.5376,40,-61700.0,-10.283333,reduction,2.2703501,Q4 2018,FINANCE,13F,06/30/2019,41.4
First data corp,FDC,"",750000.0,20303000.0,0.340484,0.6893,41,-500000.0,-40.0,reduction,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,26.27
Newmark group inc,NMRK,"",2000000.0,17960000.0,0.301192,0.3501,42,0.0,0.0,,1.1257458,Q4 2017,REAL ESTATE,13F,06/30/2019,15.758
Ssr mining,SSRM,"",1158200.0,15833000.0,0.265522,,43,1158200.0,,new,0.9417026,Q2 2019,MATERIALS,13F,06/30/2019,13.67
Qep resources inc,QEP,"",2000000.0,14460000.0,0.242496,0.3679,44,-250000.0,-11.111111,reduction,0.8406540,Q1 2019,ENERGY,13F,06/30/2019,7.79
Barnes & noble inc,BKS,"",1500000.0,10035000.0,0.168288,,45,1500000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,7.21
Seabridge gold inc,SA,"",700000.0,9471000.0,0.15883,0.182,46,0.0,0.0,,1.1084719,Q2 2017,MATERIALS,13F,06/30/2019,10.8
Iamgold corp,IAG,"",1850000.0,6253000.0,0.104864,0.1348,47,0.0,0.0,,0.3953160,Q1 2010,MATERIALS,13F,06/30/2019,13.3113
Sandridge energy inc,SD,"",666535.0,4612000.0,0.0773439,0.1122,48,0.0,0.0,,1.8649552,Q4 2016,ENERGY,13F,06/30/2019,20.3503
Zayo group holdings inc,ZAYO,"",72059.0,2371000.0,0.039762,,49,72059.0,,new,0.0304986,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,32.91
Lear corp,LEA,"",10116.0,1409000.0,0.0236291,0.0288,50,0.0,0.0,,0.0165700,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,186.09
Liberty expedia holdings inc  series a,LEXEA,"",14899.0,712000.0,0.0119403,0.1167,51,-115059.0,-88.535527,reduction,N/A,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,42.8
Synthesis energy systems inc,SES,"",156250.0,388000.0,0.00650681,0.0142,52,0.0,0.0,,89.2857143,Q2 2015,INDUSTRIALS,13F,06/30/2019,11.44
On semiconductor corp,ON,"",0.0,0.0,0.0,0.0324,53,-75000.0,-100.0,soldall,0.0000000,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,16.5371
Celgene corp.,CELG,PUT,0.0,0.0,0.0,0.198,54,-100000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Bristol-myers squibb co,BMY,CALL,0.0,0.0,0.0,0.9514,55,-950000.0,-100.0,soldall,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Walt disney co. (the),DIS,"",0.0,0.0,0.0,0.0129,56,-5533.0,-100.0,soldall,0.0000000,Q1 2019,COMMUNICATIONS,13F,06/30/2019,111.03
Centene corp,CNC,"",0.0,0.0,0.0,1.7366,57,-1558060.0,-100.0,soldall,0.0000000,Q1 2019,HEALTH CARE,13F,06/30/2019,53.1
Wabco holdings inc,WBC,"",0.0,0.0,0.0,0.083,58,-30000.0,-100.0,soldall,0.0000000,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,131.83
Ultimate software group inc.,ULTI,"",0.0,0.0,0.0,0.1407,59,-20300.0,-100.0,soldall,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,348.73
Attunity ltd.,ATTU,"",0.0,0.0,0.0,0.0517,60,-105000.0,-100.0,soldall,N/A,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,23.45
Spdr bloomberg barclays high yield bond,JNK,PUT,0.0,0.0,0.0,0.2265,61,-300000.0,-100.0,soldall,No Data,Q3 2018,FINANCE,13F,06/30/2019,
Nxp semiconductors n.v.,NXPI,"",0.0,0.0,0.0,0.0371,62,-20000.0,-100.0,soldall,0.0000000,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,107.7421
Kamada ltd,KMDA,"",0.0,0.0,0.0,0.0945,63,-785525.0,-100.0,soldall,0.0000000,Q2 2013,HEALTH CARE,13F,06/30/2019,10.3492
Travelport worldwide ltd,TVPT,"",0.0,0.0,0.0,1.0896,64,-3300000.0,-100.0,soldall,N/A,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,15.62
Fox corp,FOX,"",0.0,0.0,0.0,0.5185,65,-688526.0,-100.0,soldall,No Data,Q1 2019,COMMUNICATIONS,13F,06/30/2019,35.88
