Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Tempur sealy international inc,TPX,"",412500.0,30265000.0,0.3871,0.9105,36,-162600.0,-28.273344,reduction,0.7525999,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,52.2475
Gores holdings iii inc units,GRSHU,"",2800000.0,29316000.0,0.3749,0.7956,37,0.0,0.0,,No Data,Q3 2018,FINANCE,13F,06/30/2019,10.21
Spotify technology sa,SPOT,"",200000.0,29244000.0,0.374,0.6383,38,32500.0,19.402985,addition,0.1105828,Q1 2019,COMMUNICATIONS,13F,06/30/2019,140.0058
Weibo corp adr,WB,PRN,30000000.0,28321000.0,0.3622,,39,30000000.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Twilio inc,TWLO,"",205000.0,27952000.0,0.3575,0.3679,40,101258.0,97.605599,addition,0.1508573,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,112.5399
Sea ltd adr,SE,PRN,15000000.0,27258000.0,0.3486,,41,15000000.0,,new,N/A,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,
Red rock resorts inc,RRR,"",1251727.0,26887000.0,0.3439,0.908,42,-28251.0,-2.207147,reduction,1.0683911,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,25.85
Dollar tree inc.,DLTR,CALL,250000.0,26848000.0,0.3434,,43,250000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Burlington stores inc,BURL,"",150000.0,25523000.0,0.3264,0.5377,44,25000.0,20.0,addition,0.2260057,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,158.925
Dish network corp  class a,DISH,PRN,26100000.0,25374000.0,0.3245,2.9036,45,-98400000.0,-79.036145,reduction,N/A,Q2 2018,COMMUNICATIONS,13F,06/30/2019,
Angi homeservices inc,ANGI,"",1875000.0,24356000.0,0.3115,,46,1875000.0,,new,0.3695018,Q4 2018,COMMUNICATIONS,13F,06/30/2019,13.01
Dollar tree inc.,DLTR,PUT,225000.0,24163000.0,0.309,,47,225000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Ashland inc.,ASH,"",298486.0,23870000.0,0.3053,0.8,48,-74488.0,-19.971365,reduction,0.4932022,Q4 2018,MATERIALS,13F,06/30/2019,70.96
Alibaba group holding ltd adr,BABA,CALL,140000.0,23723000.0,0.3034,,49,140000.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Las vegas sands corp,LVS,CALL,400000.0,23636000.0,0.3023,,50,400000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Childrens place inc,PLCE,CALL,237500.0,22653000.0,0.2897,,51,237500.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Qiagen n.v.,QGEN,PRN,20000000.0,22183000.0,0.2837,0.5985,52,0.0,0.0,,N/A,Q1 2019,HEALTH CARE,13F,06/30/2019,
Frontdoor inc,FTDR,"",500000.0,21740000.0,0.278,0.4023,53,74165.0,17.41637,addition,0.5906675,Q1 2019,INDUSTRIALS,13F,06/30/2019,35.7743
Social capital hedosophia holdings corp,IPOA.U,"",2016582.0,21537000.0,0.2754,0.5713,54,0.0,0.0,,No Data,Q3 2017,FINANCE,13F,06/30/2019,
Aarons inc. class a,AAN,"",350000.0,21494000.0,0.2749,,55,350000.0,,new,0.5181347,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,61.41
Ishares msci emerging index fund,EEM,CALL,500000.0,21455000.0,0.2744,,56,500000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,
Churchill capital corp ii,CCX.UN,"",2100000.0,21315000.0,0.2726,,57,2100000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.15
Haymaker acquisition corp ii units,HYACU,"",2000000.0,20420000.0,0.2612,,58,2000000.0,,new,No Data,Q4 2017,FINANCE,13F,06/30/2019,10.21
Gcp applied technologies inc,GCP,"",897919.0,20329000.0,0.26,,59,897919.0,,new,1.2356117,Q2 2019,MATERIALS,13F,06/30/2019,22.64
Boxwood merger corp units,BWMCU,"",1980000.0,20295000.0,0.2596,0.5458,60,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,06/30/2019,9.93
Tpg pace holdings corp,TPGH,"",1937900.0,20154000.0,0.2578,,61,1937900.0,,new,3.4451556,Q2 2019,FINANCE,13F,06/30/2019,10.4
Mosaic acquisition corp,MOSC/U,"",1900000.0,20083000.0,0.2568,0.5666,62,-100000.0,-5.0,reduction,N/A,Q4 2017, ,13F,06/30/2019,
Landcadia holdings inc,LCAHU,"",2000000.0,19960000.0,0.2553,,63,2000000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Novavax inc,NVAX,PRN,50500000.0,19872000.0,0.2541,0.4991,64,0.0,0.0,addition,N/A,Q1 2017,HEALTH CARE,13F,06/30/2019,
Gores metropoulos inc units,GMHIU,"",1894374.0,19701000.0,0.252,0.559,65,-105626.0,-5.2813,reduction,No Data,Q1 2019,FINANCE,13F,06/30/2019,10.24
Maxar technologies ltd,MAXR,"",2502775.0,19572000.0,0.2503,,66,2502775.0,,new,4.1985825,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,7.82
Ligand pharmaceuticals  inc.,LGND,PRN,22500000.0,19426000.0,0.2484,,67,22500000.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Netflix inc,NFLX,"",52500.0,19302000.0,0.2469,,68,52500.0,,new,0.0119907,Q2 2019,COMMUNICATIONS,13F,06/30/2019,367.32
Bjs wholesale club holdings inc,BJ,"",723015.0,19088000.0,0.2441,0.3385,69,273015.0,60.67,addition,0.5204168,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,27.0224
Hilton grand vacations inc,HGV,CALL,598800.0,19054000.0,0.2437,,70,598800.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Vici properties inc,VICI,"",850000.0,18734000.0,0.2396,0.4502,71,100600.0,13.424073,addition,0.1843778,Q1 2019,REAL ESTATE,13F,06/30/2019,21.8989
Fintech acquisition corp iii units,FTACU,"",1736661.0,18582000.0,0.2377,0.5595,72,-263339.0,-13.16695,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,10.0
Spdr s&p oil & gas exploration & production etf,XOP,PUT,675000.0,18394000.0,0.2352,,73,675000.0,,new,No Data,Q2 2019,ENERGY,13F,06/30/2019,
Alteryx inc,AYX,"",167047.0,18228000.0,0.2331,,74,167047.0,,new,0.2659984,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,109.12
Nielsen n.v.,NLSN,"",796002.0,17990000.0,0.2301,0.2031,75,483502.0,154.72064,addition,0.2238035,Q1 2019,COMMUNICATIONS,13F,06/30/2019,23.0201
Anheuser-busch inbev sa adr,BUD,CALL,200000.0,17702000.0,0.2264,,76,200000.0,,new,N/A,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,
Mbia inc.,MBI,"",1893741.0,17631000.0,0.2255,0.3853,77,419676.0,28.470658,addition,2.2342390,Q1 2018,FINANCE,13F,06/30/2019,9.1655
Spirit mta reit,SMTA,"",2007664.0,16744000.0,0.2141,0.2771,78,452664.0,29.110225,addition,4.6516775,Q1 2019,REAL ESTATE,13F,06/30/2019,6.9071
Leo holdings corp,LHC,"",1575000.0,16175000.0,0.2069,,79,1575000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.27
Leisure acquisition corp units,LACQU,"",1500000.0,15630000.0,0.1999,0.4217,80,0.0,0.0,,No Data,Q4 2017,FINANCE,13F,06/30/2019,9.91
Diamond eagle acquisition corp,DEACU,"",1500000.0,15075000.0,0.1928,,81,1500000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Childrens place inc,PLCE,"",157233.0,14986000.0,0.1917,0.3671,82,19733.0,14.351273,addition,0.9920063,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,97.0415
Nesco holdings inc,NSCO,"",1461161.0,14948000.0,0.1912,,83,1461161.0,,new,2.9043152,Q2 2019,FINANCE,13F,06/30/2019,10.23
United airlines holdings inc,UAL,"",170257.0,14904000.0,0.1906,0.3728,84,0.0,0.0,,0.0662685,Q4 2010,TRANSPORTS,13F,06/30/2019,23.82
Gs acquisition holdings corp units,GSAH.U,"",1400000.0,14700000.0,0.188,0.4896,85,-300000.0,-17.647059,reduction,No Data,Q2 2018,FINANCE,13F,06/30/2019,10.221
Varonis systems inc,VRNS,"",237500.0,14692000.0,0.1879,0.131,86,157500.0,196.875,addition,0.7830531,Q1 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,61.1619
Colony credit real estate  inc.,CLNC,"",940000.0,14570000.0,0.1863,,87,940000.0,,new,No Data,Q2 2019,REAL ESTATE,13F,06/30/2019,15.5
Amci acquisition corp,AMCIU,"",1400000.0,14252000.0,0.1823,0.389,88,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,06/30/2019,9.95
Davita healthcare partners inc,DVA,CALL,252500.0,14206000.0,0.1817,,89,252500.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Gildan activewear inc,GIL,"",362500.0,14022000.0,0.1793,,90,362500.0,,new,0.1779665,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,38.68
Array biopharma inc,ARRY,PUT,300000.0,13899000.0,0.1778,,91,300000.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Collier creek holdings,CCH.UN,"",1308200.0,13867000.0,0.1773,0.3967,92,-91800.0,-6.557143,reduction,No Data,Q4 2018,FINANCE,13F,06/30/2019,10.05
Polaris inc,PII,CALL,150000.0,13685000.0,0.175,,93,150000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Accelerate diagnostics corp,AXDX,PRN,16000000.0,13382000.0,0.1711,,94,16000000.0,,new,N/A,Q2 2019,HEALTH CARE,13F,06/30/2019,
Acorda therapeutics inc,ACOR,PRN,15120000.0,12861000.0,0.1645,0.3663,95,0.0,0.0,,N/A,Q3 2014,HEALTH CARE,13F,06/30/2019,
Intelsat s.a.,I,"",658803.0,12814000.0,0.1639,0.3542,96,-165000.0,-20.02906,reduction,0.4773243,Q2 2018,COMMUNICATIONS,13F,06/30/2019,16.66
Hilton grand vacations inc,HGV,"",394128.0,12541000.0,0.1604,0.112,97,261868.0,197.994859,addition,0.4587685,Q4 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,29.9978
Gx acquisition corporation,GXGXU,"",1250000.0,12500000.0,0.1599,,98,1250000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Insurance acquisition corporation,INSUU,"",1200000.0,12360000.0,0.1581,0.3314,99,0.0,0.0,,N/A,Q1 2019, ,13F,06/30/2019,
Act ii global acquisition corp units,ACTTU,"",1200000.0,12132000.0,0.1552,,100,1200000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.12
National vision holdings inc,EYE,"",392299.0,12055000.0,0.1542,0.5282,101,-220201.0,-35.951184,reduction,0.4995530,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,31.43
Cision ltd,CISN,"",977506.0,11466000.0,0.1466,,102,977506.0,,new,0.6587856,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,11.73
Ralph lauren corp. class a,RL,PUT,100000.0,11359000.0,0.1453,,103,100000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Diamondpeak holdings corp units,DPHCU,"",1100000.0,11055000.0,0.1414,0.3017,104,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,06/30/2019,10.02
Tkk symphony acquisition corp units,TKKSU,"",1080000.0,10930000.0,0.1398,0.303,105,0.0,0.0,,No Data,Q3 2018,FINANCE,13F,06/30/2019,10.1
Sciplay corp,SCPL,"",785003.0,10747000.0,0.1374,,106,785003.0,,new,0.6216861,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,13.71
Dominion energy units series a n3:domini,DCUE,"",100000.0,10354000.0,0.1324,,107,100000.0,,new,No Data,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,103.56
Cf finance acquisition corp units,CFFAU,"",1000000.0,10350000.0,0.1324,0.2792,108,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,06/30/2019,10.0
Crowdstrike holdings inc,CRWD,"",150000.0,10256000.0,0.1312,,109,150000.0,,new,0.0762621,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,68.29
Tortoise acquisition corp units,SHLL.UN,"",1000000.0,10020000.0,0.1281,0.2743,110,0.0,0.0,,No Data,Q1 2019,FINANCE,13F,06/30/2019,9.99
Schultze special purpose acquisition corp units,SAMAU,"",985000.0,9998000.0,0.1279,0.2712,111,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,06/30/2019,9.95
Community health systems  inc.,CYH,"",3680488.0,9827000.0,0.1257,0.2816,112,930488.0,33.835927,addition,3.1177366,Q3 2018,HEALTH CARE,13F,06/30/2019,3.352
Pvh corp. (phillips jones - phillips van heusen corp.),PVH,CALL,100000.0,9464000.0,0.121,,113,100000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Skechers usa  inc. class a,SKX,PUT,300000.0,9447000.0,0.1208,,114,300000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Spectrum brands holdings (zapata off-shore - hrg group),SPB,"",175000.0,9410000.0,0.1203,0.5264,115,-175000.0,-50.0,reduction,0.0861645,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,54.78
Grainger (w.w.) inc.,GWW,PUT,35000.0,9388000.0,0.1201,,116,35000.0,,new,N/A,Q2 2019,INDUSTRIALS,13F,06/30/2019,
Twelve seas investment co,BROG,"",921500.0,9353000.0,0.1196,,117,921500.0,,new,3.4410007,Q2 2019,FINANCE,13F,06/30/2019,10.15
Las vegas sands corp,LVS,"",150000.0,8864000.0,0.1134,,118,150000.0,,new,0.0194858,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,59.09
Gigcapital2 inc,GIX/U,"",850000.0,8525000.0,0.109,,119,850000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Pvh corp. (phillips jones - phillips van heusen corp.),PVH,PUT,87500.0,8281000.0,0.1059,,120,87500.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Realreal inc,REAL,"",270300.0,7785000.0,0.0996,,121,270300.0,,new,0.3168073,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,28.9
Sentinel energy services inc,STNL,"",748300.0,7595000.0,0.0971,0.2063,122,0.0,0.0,,No Data,Q4 2018,FINANCE,13F,06/30/2019,10.01
Electronic arts  inc.,EA,"",75000.0,7595000.0,0.0971,,123,75000.0,,new,0.0254487,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,101.26
Sanderson farms  inc.,SAFM,"",55000.0,7505000.0,0.096,0.8505,124,-180000.0,-76.595745,reduction,0.2483070,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,131.84
Six flags entertainment corp.,SIX,CALL,150000.0,7452000.0,0.0953,,125,150000.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Clearway energy inc,CWEN,"",441622.0,7446000.0,0.0952,0.0606,126,295500.0,202.228275,addition,No Data,Q1 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,16.281
Cinemark holdings inc,CNK,CALL,200000.0,7220000.0,0.0923,,127,200000.0,,new,N/A,Q2 2019,COMMUNICATIONS,13F,06/30/2019,
Pinterest inc,PINS,"",250000.0,6805000.0,0.087,,128,250000.0,,new,0.0460651,Q2 2019,COMMUNICATIONS,13F,06/30/2019,27.22
Svmk inc,SVMK,"",400000.0,6600000.0,0.0844,,129,400000.0,,new,0.3005711,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,16.51
Post holdings inc,POST,"",59910.0,6229000.0,0.0797,,130,59910.0,,new,0.0819899,Q3 2018,CONSUMER STAPLES,13F,06/30/2019,103.97
Biohaven pharmaceutical holding co ltd,BHVN,"",141657.0,6203000.0,0.0793,,131,141657.0,,new,0.2716337,Q2 2019,HEALTH CARE,13F,06/30/2019,43.79
Health sciences acquisitions corp units,HSACU,"",575100.0,6067000.0,0.0776,,132,575100.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.603
Coupa software inc,COUP,"",43900.0,5557000.0,0.0711,,133,43900.0,,new,0.0710701,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,126.61
Levi strauss & co,LEVI,"",250000.0,5220000.0,0.0668,0.2683,134,-165000.0,-39.759036,reduction,0.0636943,Q1 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,23.55
Pivotal acquisition corp,PVT,"",500000.0,5075000.0,0.0649,,135,500000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,10.15
Freshpet inc,FRPT,"",105000.0,4780000.0,0.0611,,136,105000.0,,new,0.2910200,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,45.51
Zoom video communications inc,ZM,"",53000.0,4709000.0,0.0602,,137,53000.0,,new,0.0194531,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,88.79
Polaris inc,PII,"",50000.0,4562000.0,0.0583,,138,50000.0,,new,0.0818063,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,91.23
Zynga  inc.,ZNGA,"",690708.0,4234000.0,0.0541,,139,690708.0,,new,0.0733524,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,6.13
Quorum health corp,QHC,"",2971526.0,4130000.0,0.0528,0.1142,140,0.0,0.0,,9.0292495,Q3 2016,HEALTH CARE,13F,06/30/2019,5.8982
Ferrari n.v.,RACE,"",24600.0,3995000.0,0.0511,,141,24600.0,,new,0.0130193,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,161.42
Tradeweb markets inc,TW,"",90000.0,3953000.0,0.0506,,142,90000.0,,new,No Data,Q2 2019,FINANCE,13F,06/30/2019,43.81
Willscot corp,WSC,"",232820.0,3499000.0,0.0447,0.1746,143,-341485.0,-59.460565,reduction,0.1994688,Q3 2018,FINANCE,13F,06/30/2019,13.8942
Revolve group inc,RVLV,"",87500.0,3019000.0,0.0386,,144,87500.0,,new,0.1270510,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,34.5
Adaptive biotechnologies corp,ADPT,"",54000.0,2588000.0,0.0331,,145,54000.0,,new,0.0434468,Q2 2019,HEALTH CARE,13F,06/30/2019,48.3
Arvinas holding company llc,ARVN,"",115000.0,2508000.0,0.0321,,146,115000.0,,new,0.3413476,Q2 2019,HEALTH CARE,13F,06/30/2019,21.99
Red rock resorts inc,RRR,CALL,100000.0,2148000.0,0.0275,,147,100000.0,,new,N/A,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,
Rayonier advanced materials inc,RYAM,"",250000.0,1623000.0,0.0208,0.0931,148,0.0,0.0,,0.5015045,Q4 2018,MATERIALS,13F,06/30/2019,10.65
Target hospitality corp,TH,"",163145.0,1491000.0,0.0191,0.0972,149,-210306.0,-56.314215,reduction,0.5019846,Q4 2018,FINANCE,13F,06/30/2019,10.08
Callaway golf co.,ELY,"",86028.0,1476000.0,0.0189,,150,86028.0,,new,0.0914316,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,17.16
Pagerduty inc,PD,"",25000.0,1176000.0,0.015,,151,25000.0,,new,0.0328558,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,47.05
Stoke therapeutics inc,STOK,"",40000.0,1172000.0,0.015,,152,40000.0,,new,0.1222494,Q2 2019,HEALTH CARE,13F,06/30/2019,29.17
Vonage holdings corp.,VG,"",103200.0,1169000.0,0.015,,153,103200.0,,new,0.0426270,Q2 2019,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,11.33
Tpg pace holdings corp,TPGH/WS,"",662633.0,1047000.0,0.0134,,154,662633.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Prevail therapeutics inc,PRVL,"",70000.0,936000.0,0.012,,155,70000.0,,new,0.2057613,Q2 2019,HEALTH CARE,13F,06/30/2019,13.2
Pivotal acquisition corp,PVT/WS,"",600000.0,810000.0,0.0104,,156,600000.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Fiverr international ltd,FVRR,"",25000.0,743000.0,0.0095,,157,25000.0,,new,0.0806452,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,29.7
U.s. well services  inc.,USWSW,"",1400000.0,729000.0,0.0093,0.0388,158,0.0,0.0,,N/A,Q4 2018, ,13F,06/30/2019,
Bridgebio pharma inc,BBIO,"",25000.0,675000.0,0.0086,,159,25000.0,,new,0.0214114,Q2 2019,HEALTH CARE,13F,06/30/2019,26.97
Target hospitality corporation,THWWW,"",365000.0,661000.0,0.0085,0.0192,160,-100000.0,-21.505376,reduction,N/A,Q1 2019, ,13F,06/30/2019,
Flacon minerals corporation,FLMNW,"",634023.0,571000.0,0.0073,0.0145,161,-9000.0,-1.399639,reduction,N/A,Q3 2018, ,13F,06/30/2019,
