Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Church & dwight co.  inc.,CHD,"",422513.0,30869000.0,0.6,0.5402,38,45364.0,12.028137,addition,0.1709887,Q2 2014,CONSUMER STAPLES,13F,06/30/2019,65.5481
Kimberly-clark corp.,KMB,"",231576.0,30864000.0,0.5999,0.8517,39,-110256.0,-32.254441,reduction,0.0672912,Q3 2016,CONSUMER STAPLES,13F,06/30/2019,115.473
Clorox co.,CLX,"",199973.0,30618000.0,0.5952,0.5123,40,41203.0,25.951376,addition,0.1593791,Q2 2014,CONSUMER STAPLES,13F,06/30/2019,154.8498
Oracle corp,ORCL,"",532095.0,30313000.0,0.5892,0.3402,41,217151.0,68.949083,addition,0.0159510,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,50.6806
Walt disney co. (the),DIS,"",207840.0,29023000.0,0.5642,0.6046,42,-62952.0,-23.247363,reduction,0.0115378,Q3 2015,COMMUNICATIONS,13F,06/30/2019,109.8464
Expeditors international of washington inc,EXPD,"",375862.0,28513000.0,0.5542,0.4228,43,98861.0,35.689763,addition,0.2201628,Q2 2014,TRANSPORTS,13F,06/30/2019,72.8817
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",187834.0,28085000.0,0.5459,0.5895,44,-25894.0,-12.115399,reduction,0.0721356,Q2 2014,FINANCE,13F,06/30/2019,127.1597
Fleetcor technologies inc,FLT,"",99110.0,27835000.0,0.5411,,45,99110.0,,new,0.1144854,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,280.85
Scotts miracle-gro co. (the),SMG,"",276520.0,27237000.0,0.5294,0.2872,46,94772.0,52.144728,addition,0.4982342,Q3 2016,MATERIALS,13F,06/30/2019,81.9493
Comcast corp.  class a,CMCSA,"",639515.0,27039000.0,0.5256,0.3576,47,194756.0,43.789108,addition,0.0140708,Q2 2014,COMMUNICATIONS,13F,06/30/2019,37.3774
Hp inc,HPQ,"",1266125.0,26323000.0,0.5117,0.2731,48,567269.0,81.171085,addition,0.0840559,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,21.9488
Waters corporation,WAT,"",121999.0,26259000.0,0.5104,0.5994,49,3586.0,3.028384,addition,0.1827427,Q3 2015,HEALTH CARE,13F,06/30/2019,204.5343
Booking holdings inc. (priceline),BKNG,"",13961.0,26173000.0,0.5088,0.0083,50,13723.0,5765.966387,addition,0.0284570,Q2 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,1875.2511
Ingersoll-rand co. ltd.,IR,"",206409.0,26146000.0,0.5082,0.2423,51,94809.0,84.954301,addition,0.0854413,Q4 2016,INDUSTRIALS,13F,06/30/2019,116.0161
Fair isaac corp,FICO,"",82290.0,25841000.0,0.5023,0.013,52,79908.0,3354.65995,addition,0.2847405,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,311.368
Hawaiian electric industries,HE,"",592121.0,25787000.0,0.5013,0.5078,53,-27271.0,-4.402866,reduction,0.5433798,Q3 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,35.3319
Juniper networks inc,JNPR,"",967235.0,25757000.0,0.5007,0.5803,54,-123052.0,-11.286203,reduction,0.2796932,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,26.8365
Medical properties trust inc,MPW,"",1472540.0,25681000.0,0.4992,0.5057,55,113978.0,8.389606,addition,0.3299514,Q1 2018,REAL ESTATE,13F,06/30/2019,16.0535
Ensign group inc. (the),ENSG,"",479925.41,25554000.0,0.4967,0.4295,56,33868.06,7.592759,addition,0.8408841,Q2 2018,HEALTH CARE,13F,06/30/2019,39.9503
U.s. bancorp (first national bank of cincinnati),USB,"",485780.0,25455000.0,0.4948,0.3172,57,158439.0,48.40182,addition,0.0308269,Q2 2014,FINANCE,13F,06/30/2019,51.5873
Cms energy corp. (consumers power co.),CMS,"",432788.0,25063000.0,0.4872,0.4868,58,-3045.0,-0.698662,reduction,0.1525029,Q2 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,49.2624
Boston properties  inc.,BXP,"",192088.0,24779000.0,0.4817,0.4741,59,15992.0,9.08141,addition,0.1242725,Q2 2017,REAL ESTATE,13F,06/30/2019,123.1509
Sl green realty corp.,SLG,"",308104.0,24762000.0,0.4813,0.5236,60,18530.0,6.399055,addition,0.3738219,Q3 2018,REAL ESTATE,13F,06/30/2019,90.0274
Life storage inc,LSI,"",259350.0,24659000.0,0.4793,0.3817,61,64224.0,32.914117,addition,0.5559486,Q4 2018,REAL ESTATE,13F,06/30/2019,93.7313
Alphabet inc. class c,GOOG,"",22653.0,24486000.0,0.476,0.3667,62,7110.0,45.744065,addition,0.0032669,Q3 2018,COMMUNICATIONS,13F,06/30/2019,1149.735
Apple inc,AAPL,"",123627.0,24468000.0,0.4756,0.5882,63,-30357.0,-19.714386,reduction,0.0027356,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,155.0481
Walgreens boots alliance inc.,WBA,"",447385.0,24459000.0,0.4754,0.0862,64,379591.0,559.918282,addition,0.0495366,Q2 2014,CONSUMER STAPLES,13F,06/30/2019,56.5946
Public service enterprise group inc,PEG,"",411120.0,24182000.0,0.4701,0.4653,65,21630.0,5.553416,addition,0.0813069,Q4 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,53.3668
Newmarket corp. (albermarle paper manufacturing - ethyl corp.),NEU,"",59603.0,23897000.0,0.4645,0.472,66,5461.0,10.086439,addition,0.5326452,Q3 2017,MATERIALS,13F,06/30/2019,411.454
Duke realty corp.,DRE,"",754476.0,23849000.0,0.4636,0.4309,67,53770.0,7.673689,addition,0.2099090,Q2 2017,REAL ESTATE,13F,06/30/2019,27.377
Idacorp inc. holding co.,IDA,"",236320.0,23734000.0,0.4613,0.4262,68,23392.0,10.985873,addition,0.6036271,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,97.125
Bank of america corp. (north carolina national bank),BAC,"",815191.0,23641000.0,0.4595,0.0071,69,802373.0,6259.736308,addition,0.0087577,Q4 2015,FINANCE,13F,06/30/2019,28.778
Alexandria real estate equities  inc.,ARE,"",167522.0,23636000.0,0.4594,0.4523,70,9767.0,6.191246,addition,0.1477006,Q2 2017,REAL ESTATE,13F,06/30/2019,127.3135
One gas  inc.,OGS,"",257609.0,23262000.0,0.4522,0.4246,71,20467.0,8.630694,addition,0.4884509,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,82.2716
Blackrock inc. class a,BLK,"",49277.0,23126000.0,0.4495,0.2955,72,14895.0,43.322087,addition,0.0318801,Q2 2017,FINANCE,13F,06/30/2019,442.7908
Synchrony financial,SYF,"",660994.0,22917000.0,0.4455,0.0406,73,597726.0,944.752482,addition,0.0996313,Q4 2016,FINANCE,13F,06/30/2019,34.3524
Corporate office properties trust,OFC,"",865495.0,22823000.0,0.4436,0.481,74,-10734.0,-1.225022,reduction,0.7731085,Q1 2018,REAL ESTATE,13F,06/30/2019,26.9176
Texas instruments  inc.,TXN,"",197739.0,22693000.0,0.4411,0.2357,75,87218.0,78.915319,addition,0.0211798,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,96.6866
Boston beer inc class a,SAM,"",59406.0,22441000.0,0.4362,0.6937,76,-57639.0,-49.245162,reduction,0.4909587,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,283.339
Marriott international inc/md,MAR,"",159596.0,22390000.0,0.4352,,77,159596.0,,new,0.0484564,Q2 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,140.29
Anadarko petroleum corp.,APC,"",314305.0,22177000.0,0.4311,,78,314305.0,,new,N/A,Q2 2019,ENERGY,13F,06/30/2019,226.37
National fuel gas co.,NFG,"",416372.0,21964000.0,0.4269,0.4412,79,56435.0,15.679133,addition,0.4823587,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,54.8574
Applied materials inc.,AMAT,"",488410.0,21934000.0,0.4264,0.189,80,251467.0,106.129744,addition,0.0521744,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,42.1168
Ingredion inc.,INGR,"",263449.0,21732000.0,0.4224,,81,263449.0,,new,0.3947984,Q2 2014,MATERIALS,13F,06/30/2019,82.49
Reliance steel & aluminum co.,RS,"",228145.0,21587000.0,0.4196,0.0144,82,220208.0,2774.448784,addition,0.3422517,Q1 2019,MATERIALS,13F,06/30/2019,94.4683
Copart inc.,CPRT,"",288327.0,21550000.0,0.4189,0.021,83,271091.0,1572.818519,addition,0.1258465,Q1 2017,INDUSTRIALS,13F,06/30/2019,72.9525
Best buy co.  inc.,BBY,"",308199.0,21491000.0,0.4177,0.3791,84,42890.0,16.166055,addition,0.1154130,Q2 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,58.627
Allstate corp (the),ALL,"",210483.0,21404000.0,0.4161,0.005,85,207847.0,7884.939302,addition,0.0639397,Q2 2014,FINANCE,13F,06/30/2019,101.5959
Mckesson corp.,MCK,"",158980.0,21365000.0,0.4153,0.2077,86,70735.0,80.157516,addition,0.0859816,Q2 2014,HEALTH CARE,13F,06/30/2019,123.5822
Diamondback energy inc,FANG,"",195952.0,21353000.0,0.4151,0.0091,87,191481.0,4282.733169,addition,0.1201865,Q1 2018,ENERGY,13F,06/30/2019,109.1539
Conocophillips (phillips petroleum),COP,"",348948.0,21286000.0,0.4138,0.2305,88,177213.0,103.189798,addition,0.0314328,Q4 2016,ENERGY,13F,06/30/2019,63.5809
International business machines corp,IBM,"",154206.0,21265000.0,0.4134,0.2787,89,55975.0,56.98303,addition,0.0174071,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,124.3195
Wells fargo & co.  (northwest bancorporation),WFC,"",448841.0,21239000.0,0.4128,,90,448841.0,,new,0.0101868,Q2 2019,FINANCE,13F,06/30/2019,47.32
Sprouts farmers market inc,SFM,"",1113521.0,21034000.0,0.4089,0.4331,91,113669.0,11.368583,addition,0.9427830,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,24.1499
Fortinet inc,FTNT,"",271072.0,20826000.0,0.4048,0.4571,92,350.0,0.129284,addition,0.1585309,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,91.1497
Lam research corp.,LRCX,"",110129.0,20687000.0,0.4021,0.266,93,36223.0,49.012259,addition,0.0760402,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,181.9143
Cabot oil & gas corp.,COG,"",895824.0,20568000.0,0.3998,0.0094,94,877964.0,4915.81187,addition,0.2141122,Q1 2019,ENERGY,13F,06/30/2019,23.0226
Steel dynamics  inc.,STLD,"",679378.0,20517000.0,0.3988,0.0207,95,650134.0,2223.13637,addition,0.3093566,Q1 2018,MATERIALS,13F,06/30/2019,30.6503
Target corp.,TGT,"",235140.0,20365000.0,0.3959,0.4876,96,-66960.0,-22.164846,reduction,0.0458962,Q2 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,80.8093
Mednax inc,MD,"",802412.0,20245000.0,0.3935,0.2441,97,355681.0,79.618607,addition,0.9528702,Q3 2018,HEALTH CARE,13F,06/30/2019,30.2126
Schein (henry) inc.,HSIC,"",288662.0,20177000.0,0.3922,0.3699,98,-17388.0,-5.681425,reduction,0.1946999,Q3 2016,HEALTH CARE,13F,06/30/2019,63.3398
Suntrust banks  inc.,STI,"",320991.0,20174000.0,0.3921,,99,320991.0,,new,0.0723050,Q2 2019,FINANCE,13F,06/30/2019,62.85
Public storage  inc.,PSA,"",83982.0,20002000.0,0.3888,0.3601,100,1749.0,2.126883,addition,0.0480997,Q2 2016,REAL ESTATE,13F,06/30/2019,217.4434
Sealed air corp.,SEE,"",466224.0,19945000.0,0.3877,0.3754,101,60924.0,15.031828,addition,0.3017045,Q2 2017,MATERIALS,13F,06/30/2019,41.6418
F5 networks inc,FFIV,"",135267.0,19699000.0,0.3829,0.5053,102,-24841.0,-15.515152,reduction,0.2249576,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,146.1813
Canadian pacific railway ltd. (2001),CP,"",83381.0,19615000.0,0.3813,0.3286,103,4066.0,5.126395,addition,0.0599561,Q3 2017,TRANSPORTS,13F,06/30/2019,202.8206
Genesee & wyoming inc  class a,GWR,"",195437.0,19544000.0,0.3799,0.2669,104,43095.0,28.288325,addition,0.3430525,Q2 2018,TRANSPORTS,13F,06/30/2019,90.1761
Fortune brands home & security inc,FBHS,"",337515.0,19282000.0,0.3748,,105,337515.0,,new,0.2410477,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,57.13
Canadian national railway co.,CNI,"",208015.0,19237000.0,0.3739,0.3372,106,20635.0,11.012381,addition,0.0288629,Q3 2017,TRANSPORTS,13F,06/30/2019,87.3997
American states water co.,AWR,"",255213.0,19202000.0,0.3733,0.3579,107,5602.0,2.244292,addition,0.6929487,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,66.7901
Illinois tool works inc,ITW,"",126431.0,19067000.0,0.3706,0.2143,108,52193.0,70.304965,addition,0.0390846,Q3 2016,INDUSTRIALS,13F,06/30/2019,146.5353
Boeing company,BA,"",50899.0,18528000.0,0.3602,0.1927,109,25779.0,102.623408,addition,0.0090453,Q3 2015,INDUSTRIALS,13F,06/30/2019,358.2395
Huntington ingalls industries inc,HII,"",82322.0,18501000.0,0.3596,0.0054,110,81018.0,6213.03681,addition,0.1981276,Q4 2017,INDUSTRIALS,13F,06/30/2019,224.9136
Celgene corp.,CELG,"",196768.0,18189000.0,0.3536,0.2487,111,65656.0,50.076271,addition,0.0277631,Q2 2017,HEALTH CARE,13F,06/30/2019,93.706
Cogent communications group inc,CCOI,"",301525.0,17899000.0,0.3479,0.4849,112,-142973.0,-32.165049,reduction,0.6440090,Q1 2018,COMMUNICATIONS,13F,06/30/2019,45.5645
Intuit  inc.,INTU,"",68464.0,17892000.0,0.3478,0.3831,113,-4411.0,-6.05283,reduction,0.0264095,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,124.428
Corning inc.,GLW,"",535357.0,17790000.0,0.3458,0.6724,114,-474911.0,-47.008418,reduction,0.0685590,Q2 2014,MATERIALS,13F,06/30/2019,30.3719
Coty inc.,COTY,"",1309842.0,17552000.0,0.3412,0.245,115,250441.0,23.639868,addition,0.1736730,Q1 2019,CONSUMER STAPLES,13F,06/30/2019,11.8633
Rockwell automation  inc.,ROK,"",105184.0,17232000.0,0.335,0.0561,116,89270.0,560.95262,addition,0.0898932,Q1 2019,INDUSTRIALS,13F,06/30/2019,165.5896
Douglas emmett inc,DEI,"",430715.0,17160000.0,0.3336,0.0054,117,424070.0,6381.79082,addition,0.2457718,Q3 2018,REAL ESTATE,13F,06/30/2019,39.8489
Citrix systems inc.,CTXS,"",174675.0,17143000.0,0.3332,0.6901,118,-169681.0,-49.274878,reduction,0.1334416,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,90.1868
California water services group,CWT,"",334492.0,16935000.0,0.3292,0.3142,119,46642.0,16.203578,addition,0.6948317,Q1 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,44.7308
Citigroup  inc.,C,"",241475.0,16910000.0,0.3287,0.2194,120,66145.0,37.726002,addition,0.0106892,Q4 2015,FINANCE,13F,06/30/2019,69.453
Sap se adr,SAP,"",122791.0,16798000.0,0.3265,0.3498,121,-27848.0,-18.486581,reduction,0.0102874,Q4 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,109.3829
Lyondellbasell industries nv,LYB,"",193249.0,16645000.0,0.3235,,122,193249.0,,new,0.0576433,Q2 2014,MATERIALS,13F,06/30/2019,86.13
National storage affiliates trust,NSA,"",560433.0,16219000.0,0.3153,0.3746,123,-92914.0,-14.221233,reduction,0.9450809,Q1 2018,REAL ESTATE,13F,06/30/2019,26.408
Tractor supply company,TSCO,"",148044.0,16107000.0,0.3131,0.008,124,143950.0,3516.121153,addition,0.1241251,Q3 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,108.1218
Worthington industries inc.,WOR,"",399014.0,16064000.0,0.3123,0.3445,125,-60098.0,-13.090052,reduction,0.7106215,Q3 2018,MATERIALS,13F,06/30/2019,35.2017
Mettler-toledo international  inc.,MTD,"",19052.0,16004000.0,0.3111,0.6445,126,-25274.0,-57.018454,reduction,0.0774157,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,591.1627
Illumina inc,ILMN,"",43201.0,15904000.0,0.3091,0.3351,127,-10440.0,-19.462724,reduction,0.0293884,Q2 2017,HEALTH CARE,13F,06/30/2019,321.0262
Snap-on inc.,SNA,"",95842.0,15875000.0,0.3086,0.0042,128,94521.0,7155.261166,addition,0.1735954,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,165.5143
Salesforce.com inc.,CRM,"",103982.0,15777000.0,0.3067,0.3506,129,-6101.0,-5.542182,reduction,0.0133997,Q1 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,90.1674
Hilton worldwide holdings inc,HLT,"",160159.0,15654000.0,0.3043,,130,160159.0,,new,0.0558318,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,97.74
Grainger (w.w.) inc.,GWW,"",58357.0,15653000.0,0.3043,0.4052,131,-8604.0,-12.84927,reduction,0.1069397,Q4 2016,INDUSTRIALS,13F,06/30/2019,311.2364
Bb&t corp.,BBT,"",314706.0,15462000.0,0.3006,,132,314706.0,,new,0.0410758,Q2 2014,FINANCE,13F,06/30/2019,49.13
Alphabet inc. class a,GOOGL,"",14266.0,15447000.0,0.3003,0.19,133,6239.0,77.725178,addition,0.0020574,Q1 2017,COMMUNICATIONS,13F,06/30/2019,1119.7339
Whirlpool corp. (de),WHR,"",108396.0,15431000.0,0.3,,134,108396.0,,new,0.1706218,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,142.36
Perkinelmer inc.,PKI,"",159255.0,15343000.0,0.2982,0.3362,135,-14258.0,-8.217252,reduction,0.1433696,Q2 2017,HEALTH CARE,13F,06/30/2019,83.6338
Prudential financial inc.,PRU,"",150950.0,15246000.0,0.2964,0.2327,136,25013.0,19.861518,addition,0.0375498,Q4 2015,FINANCE,13F,06/30/2019,92.537
Keysight technologies inc,KEYS,"",167608.0,15053000.0,0.2926,,137,167608.0,,new,0.0890726,Q2 2019,HEALTH CARE,13F,06/30/2019,89.81
United therapeutics corp,UTHR,"",192075.0,14993000.0,0.2914,0.4095,138,18559.0,10.695844,addition,0.4380274,Q2 2014,HEALTH CARE,13F,06/30/2019,113.1333
Cme group inc,CME,"",75922.0,14737000.0,0.2865,0.2511,139,55.0,0.072495,addition,0.0212019,Q2 2014,FINANCE,13F,06/30/2019,114.6992
Qiagen n.v.,QGEN,"",352122.0,14279000.0,0.2776,0.3298,140,-51070.0,-12.666422,reduction,0.1561447,Q2 2017,HEALTH CARE,13F,06/30/2019,36.1005
Nrg energy inc,NRG,"",405482.0,14241000.0,0.2768,0.0147,141,388294.0,2259.099372,addition,0.1602759,Q3 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,34.9835
Berkeley (w.r.) corp.,WRB,"",213831.0,14098000.0,0.274,0.251,142,66492.0,45.128581,reduction,0.1167710,Q2 2017,FINANCE,13F,06/30/2019,56.3016
Adobe systems  inc.,ADBE,"",46423.0,13679000.0,0.2659,0.2875,143,-7229.0,-13.473869,reduction,0.0095631,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,150.9216
Skyworks solutions  inc.,SWKS,"",176535.0,13641000.0,0.2652,0.2254,144,40627.0,29.893016,addition,0.1028160,Q4 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,81.281
Metlife inc.,MET,"",265340.0,13179000.0,0.2562,,145,265340.0,,new,0.0283347,Q2 2019,FINANCE,13F,06/30/2019,49.67
Bio-rad laboratories inc class a,BIO,"",41853.0,13083000.0,0.2543,,146,41853.0,,new,0.1404463,Q2 2019,HEALTH CARE,13F,06/30/2019,312.59
Cincinnati financial corp.,CINF,"",125869.0,13049000.0,0.2536,0.0078,147,121330.0,2673.055739,addition,0.0770595,Q2 2016,FINANCE,13F,06/30/2019,102.7127
Silgan holdings inc,SLGN,"",425155.0,13010000.0,0.2529,0.4363,148,-307045.0,-41.934581,reduction,0.3824024,Q3 2018,MATERIALS,13F,06/30/2019,26.0793
Qualcomm inc.,QCOM,"",170975.0,13006000.0,0.2528,0.0049,149,166687.0,3887.290112,addition,0.0140644,Q2 2014,INFORMATION TECHNOLOGY,13F,06/30/2019,75.5925
Goldman sachs group inc,GS,"",62494.0,12786000.0,0.2485,0.179,150,16138.0,34.813185,addition,0.0173807,Q2 2014,FINANCE,13F,06/30/2019,192.0166
