Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Boeing company,BA,CALL,1694500.0,616815000.0,0.282844,0.4467,36,-660500.0,-28.046709,reduction,N/A,Q3 2007,INDUSTRIALS,13F,06/30/2019,
Walt disney co. (the),DIS,CALL,4224800.0,589951000.0,0.270526,0.118,37,2088400.0,97.75323,addition,N/A,Q1 2008,COMMUNICATIONS,13F,06/30/2019,
Red hat inc,RHT,"",2882535.0,541224000.0,0.248182,0.2126,38,542440.0,23.180256,addition,N/A,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,177.8926
Netflix inc,NFLX,"",1397169.0,513207000.0,0.235334,0.0512,39,1108534.0,384.060838,addition,0.3191049,Q3 2007,COMMUNICATIONS,13F,06/30/2019,365.0462
Chipotle mexican grill  inc.,CMG,CALL,673500.0,493595000.0,0.226341,0.1866,40,145200.0,27.484384,addition,N/A,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,
Broadcom ltd. (avago technologies),AVGO,"",1709921.0,492218000.0,0.22571,0.1276,41,856604.0,100.385203,addition,0.4295528,Q3 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,273.8265
Vaneck vect semiconductor etf,SMH,PUT,4271800.0,470667000.0,0.215827,0.1107,42,2178800.0,104.099379,addition,No Data,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,
Amazon.com inc.,AMZN,"",246690.0,467140000.0,0.21421,0.0533,43,186496.0,309.824899,addition,0.0498706,Q2 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,1794.0767
Celgene corp.,CELG,"",5039116.0,465815000.0,0.213602,0.0584,44,3794539.0,304.885837,addition,0.7109964,Q4 2017,HEALTH CARE,13F,06/30/2019,88.1389
Citigroup  inc.,C,"",6649369.0,465655000.0,0.213529,0.023,45,5907321.0,796.083407,addition,0.2943423,Q2 2002,FINANCE,13F,06/30/2019,69.7262
Microchip technology inc,MCHP,PRN,301495000.0,462528000.0,0.212095,0.2002,46,24122000.0,8.696593,addition,N/A,Q1 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,
Goldman sachs group inc,GS,"",2248379.0,460018000.0,0.210944,0.2,47,153635.0,7.334309,addition,0.6253140,Q3 2002,FINANCE,13F,06/30/2019,195.1925
Altaba inc. (yahoo),AABA,"",6576199.0,456191000.0,0.209189,0.0646,48,4823943.0,275.298986,addition,1.2658465,Q2 2002,FINANCE,13F,06/30/2019,65.4649
Adobe systems  inc.,ADBE,PUT,1531000.0,451109000.0,0.206859,0.2218,49,-142700.0,-8.52602,reduction,N/A,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Walt disney co. (the),DIS,PUT,3225200.0,450367000.0,0.206519,0.1442,50,614700.0,23.547213,addition,N/A,Q3 2007,COMMUNICATIONS,13F,06/30/2019,
Roku inc,ROKU,"",4246210.0,434811904.0,0.199386,0.0072,51,3793183.0,837.297335,addition,3.6532823,,INFORMATION TECHNOLOGY,13G,10/01/2019,
Nvidia corp.,NVDA,PUT,2646800.0,434684000.0,0.199327,0.3233,52,-973200.0,-26.883978,reduction,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Philip morris international inc,PM,"",5373746.0,422001000.0,0.193511,0.2216,53,332129.0,6.587748,addition,0.3453919,Q2 2008,CONSUMER STAPLES,13F,06/30/2019,79.5166
Alibaba group holding ltd adr,BABA,"",2483240.0,420785000.0,0.192954,0.1307,54,1043111.0,72.431775,addition,0.0975963,Q3 2014,COMMUNICATIONS,13F,06/30/2019,176.5211
Nvidia corp.,NVDA,CALL,2506800.0,411692000.0,0.188784,0.2742,55,-564200.0,-18.371866,reduction,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Lowes companies  inc.,LOW,"",3924580.0,396029000.0,0.181602,0.1649,56,895903.0,29.580672,addition,0.5012747,Q4 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,107.2277
Mercadolibre inc,MELI,PUT,638700.0,390737000.0,0.179175,0.0585,57,406900.0,175.539258,addition,N/A,Q1 2008,COMMUNICATIONS,13F,06/30/2019,
Altice usa inc,ATUS,"",15818764.0,385187000.0,0.17663,0.2001,58,-2911853.0,-15.545953,reduction,2.4421849,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,18.2246
Fidelity national information services inc,FIS,"",3128271.0,383776000.0,0.175983,0.1509,59,445657.0,16.612789,addition,0.5099555,Q3 2007,FINANCE,13F,06/30/2019,114.3368
Ametek inc.,AME,"",4211588.0,382581000.0,0.175435,0.19,60,-392781.0,-8.530615,reduction,1.8443565,Q3 2015,INDUSTRIALS,13F,06/30/2019,72.3916
Visa inc,V,PUT,2183100.0,378878000.0,0.173737,0.121,61,625400.0,40.148938,addition,N/A,Q2 2008,FINANCE,13F,06/30/2019,
Pnc financial services group  inc. (the) (provident national trust co.),PNC,"",2755574.0,378285000.0,0.173465,0.2118,62,-715712.0,-20.618065,reduction,0.6188685,Q4 2006,FINANCE,13F,06/30/2019,128.7727
Ishares msci brazil capped etf,EWZ,PUT,8618000.0,376779000.0,0.172774,0.1305,63,2214400.0,34.580548,addition,No Data,Q1 2014,FINANCE,13F,06/30/2019,
American electric power co. (american gas & electric),AEP,"",4264106.0,375284000.0,0.172089,0.1423,64,848487.0,24.841383,addition,0.8635290,Q3 2006,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,73.2567
Jpmorgan chase & co. (chemical bank),JPM,PUT,3344300.0,373893000.0,0.171451,0.1271,65,820300.0,32.5,addition,N/A,Q3 2007,FINANCE,13F,06/30/2019,
Advanced micro devices inc,AMD,PUT,12300700.0,373572000.0,0.171304,0.1256,66,2408400.0,24.346209,addition,N/A,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Schlumberger ltd.,SLB,"",9387240.0,373049000.0,0.171064,0.0304,67,7986145.0,569.993113,addition,0.6787543,Q1 2007,ENERGY,13F,06/30/2019,42.1235
Micron technology  inc.,MU,CALL,9587200.0,369970000.0,0.169652,0.1567,68,1963400.0,25.753561,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Microsoft corp.,MSFT,"",2725068.0,365050000.0,0.167396,0.0377,69,2082593.0,324.151601,addition,0.0356899,Q2 2002,INFORMATION TECHNOLOGY,13F,06/30/2019,122.2318
Conocophillips (phillips petroleum),COP,"",5969280.0,364126000.0,0.166972,0.0811,70,3526025.0,144.3167,addition,0.5377052,Q1 2009,ENERGY,13F,06/30/2019,60.8088
Kimberly-clark corp.,KMB,"",2682734.0,357555000.0,0.163959,0.0863,71,1281473.0,91.451414,addition,0.7795473,Q4 2007,CONSUMER STAPLES,13F,06/30/2019,123.0452
Anadarko petroleum corp.,APC,"",5030188.0,354931000.0,0.162756,0.0745,72,1736056.0,52.70147,addition,N/A,Q2 2009,ENERGY,13F,06/30/2019,116.7699
Shopify inc,SHOP,PUT,1150300.0,345263000.0,0.158323,0.0753,73,418000.0,57.080432,addition,N/A,Q2 2015,COMMUNICATIONS,13F,06/30/2019,
Visa inc,V,CALL,1980000.0,343630000.0,0.157574,0.1881,74,-441800.0,-18.242629,reduction,N/A,Q2 2008,FINANCE,13F,06/30/2019,
Mcdonalds corp.,MCD,"",1631085.0,338710000.0,0.155318,0.2295,75,-798842.0,-32.875144,reduction,0.2147747,Q2 2002,CONSUMER DISCRETIONARY,13F,06/30/2019,185.669
Cognizant technology solutions corp,CTSH,"",5242060.0,332294000.0,0.152376,0.0536,76,3753827.0,252.233824,addition,0.9491499,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,65.8528
Coca cola co.,KO,"",6480040.0,329963000.0,0.151307,0.0802,77,3038404.0,88.283712,addition,0.1515434,Q2 2017,CONSUMER STAPLES,13F,06/30/2019,48.3385
Qualcomm inc.,QCOM,CALL,4333000.0,329611000.0,0.151145,0.1322,78,-328600.0,-7.049082,reduction,N/A,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Uber technologies inc,UBER,"",7077910.0,328274000.0,0.150532,,79,7077910.0,,new,0.4163476,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,46.38
Transunion,TRU,"",4411474.0,324287000.0,0.148704,0.0653,80,2445805.0,124.426086,addition,2.3490277,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,70.538
Worldpay inc class a,WP,"",2588511.0,317222000.0,0.145464,0.2399,81,-1661714.0,-39.097083,reduction,N/A,Q1 2013,INDUSTRIALS,13F,06/30/2019,95.6895
Stanley black & decker inc.,SWK,"",2163866.0,312917000.0,0.14349,0.1274,82,283038.0,15.048585,addition,1.4260353,Q4 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,123.8499
Ppg industries  inc. (pittsburgh plate glass),PPG,"",2675736.0,312285000.0,0.1432,0.069,83,1446934.0,117.751599,addition,1.1323949,Q3 2006,MATERIALS,13F,06/30/2019,114.9465
T-mobile us inc,TMUS,"",4154768.0,308035000.0,0.141251,0.1614,84,-542361.0,-11.546649,reduction,0.4862449,Q2 2013,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,59.1788
At&t inc. (southwestern bell - sbc corp.),T,CALL,9115900.0,305474000.0,0.140077,0.0949,85,3028300.0,49.745384,addition,N/A,Q1 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Apple inc,AAPL,"",1541390.0,305072000.0,0.139893,0.0592,86,915232.0,146.166303,addition,0.0341077,Q2 2002,INFORMATION TECHNOLOGY,13F,06/30/2019,184.2912
Union pacific corp.,UNP,"",1799615.0,304333000.0,0.139554,0.0206,87,1552153.0,627.228827,addition,0.2554348,Q4 2006,TRANSPORTS,13F,06/30/2019,165.6253
Jpmorgan chase & co. (chemical bank),JPM,CALL,2703900.0,302296000.0,0.13862,0.0776,88,1162400.0,75.407071,addition,N/A,Q1 2008,FINANCE,13F,06/30/2019,
Allergan plc,AGN,"",1802375.0,301772000.0,0.138379,0.0204,89,1522634.0,544.301336,addition,0.5494543,Q1 2013,HEALTH CARE,13F,06/30/2019,165.9156
Costco co.,COST,PUT,1141500.0,301653000.0,0.138325,0.112,90,211100.0,22.689166,addition,N/A,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,
Ingersoll-rand co. ltd.,IR,"",2275609.0,288251000.0,0.132179,0.0777,91,828969.0,57.303061,addition,0.9419691,Q4 2007,INDUSTRIALS,13F,06/30/2019,102.4722
Fifth third bancorp (1927) (cincinnati  oh),FITB,"",10202752.0,284657000.0,0.130531,0.1761,92,-3833634.0,-27.312116,reduction,1.3966997,Q3 2016,FINANCE,13F,06/30/2019,24.3331
Wells fargo & co.  (northwest bancorporation),WFC,"",5922853.0,280270000.0,0.12852,0.0296,93,4692950.0,381.570742,addition,0.1344236,Q1 2009,FINANCE,13F,06/30/2019,49.0566
Walmart inc,WMT,PUT,2535200.0,280114000.0,0.128448,0.1118,94,230600.0,10.006075,addition,N/A,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,
Vaneck vect semiconductor etf,SMH,CALL,2525800.0,278293000.0,0.127613,0.1102,95,441300.0,21.170544,addition,No Data,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,
General mills co.,GIS,"",5297567.0,278228000.0,0.127583,0.015,96,4715690.0,810.42729,addition,0.8778218,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,52.4087
Wells fargo & co.  (northwest bancorporation),WFC,CALL,5871000.0,277816000.0,0.127394,0.0638,97,3217700.0,121.271624,addition,N/A,Q1 2008,FINANCE,13F,06/30/2019,
Norfolk southern corp.,NSC,"",1391407.0,277350000.0,0.127181,0.0844,98,483711.0,53.289978,addition,0.5282286,Q4 2007,TRANSPORTS,13F,06/30/2019,187.5138
Analog devices inc,ADI,"",2446414.0,276126000.0,0.126619,0.1245,99,69010.0,2.902746,addition,0.6616221,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,93.6141
Adobe systems  inc.,ADBE,CALL,934800.0,275439000.0,0.126304,0.1711,100,-356400.0,-27.60223,reduction,N/A,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Ishares iboxx investment grade corporate bond fund,LQD,PUT,2210700.0,274945000.0,0.126078,0.0095,101,2049600.0,1272.253259,addition,No Data,Q3 2016,FINANCE,13F,06/30/2019,
Cme group inc,CME,"",1370592.0,266046000.0,0.121997,0.1015,102,130744.0,10.545164,addition,0.3827507,Q1 2005,FINANCE,13F,06/30/2019,171.6743
Bank of america corp. (north carolina national bank),BAC,CALL,9108700.0,264152000.0,0.121129,0.1007,103,1770000.0,24.118713,addition,N/A,Q3 2007,FINANCE,13F,06/30/2019,
Home depot  inc. (the),HD,PUT,1266400.0,263373000.0,0.120771,0.1291,104,-86700.0,-6.407509,reduction,N/A,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,
Walt disney co. (the),DIS,"",1873522.0,261619000.0,0.119967,0.2156,105,-2031522.0,-52.023025,reduction,0.1040048,Q4 2017,COMMUNICATIONS,13F,06/30/2019,110.9534
Broadcom ltd. (avago technologies),AVGO,CALL,907400.0,261204000.0,0.119777,0.1286,106,47400.0,5.511628,addition,N/A,Q2 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,
Abbvie inc,ABBV,CALL,3591900.0,261203000.0,0.119776,0.0857,107,1452700.0,67.908564,addition,N/A,Q3 2016,HEALTH CARE,13F,06/30/2019,
Zayo group holdings inc,ZAYO,"",7928741.0,260935000.0,0.119653,0.1105,108,114179.0,1.461106,addition,3.3557968,Q4 2014,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,28.6599
Spdr dow jones industrial average etf trust,DIA,CALL,979900.0,260506000.0,0.119457,0.163,109,-284700.0,-22.513048,reduction,No Data,Q1 2014,FINANCE,13F,06/30/2019,
Nxp semiconductors n.v.,NXPI,"",2665920.0,260220000.0,0.119326,0.2376,110,-2738377.0,-50.670365,reduction,0.8110496,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,87.6364
Mastercard inc,MA,PUT,972500.0,257255000.0,0.117966,0.0899,111,204900.0,26.69359,addition,N/A,Q3 2007,FINANCE,13F,06/30/2019,
Boston scientific inc.,BSX,"",5947370.0,255618000.0,0.117215,0.0164,112,5085713.0,590.224765,addition,0.4269561,Q2 2006,HEALTH CARE,13F,06/30/2019,41.3933
Ishares msci emerging index fund,EEM,CALL,5868800.0,251830000.0,0.115478,0.1875,113,-2913400.0,-33.17392,reduction,No Data,Q3 2016,FINANCE,13F,06/30/2019,
Citigroup  inc.,C,CALL,3585400.0,251086000.0,0.115137,0.1179,114,-225300.0,-5.9123,reduction,N/A,Q3 2007,FINANCE,13F,06/30/2019,
First data corp,FDC,"",9253733.0,250499000.0,0.114868,0.0718,115,3756391.0,68.331041,addition,N/A,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,17.539
Concho resources inc,CXO,"",2416202.0,249304000.0,0.11432,0.1339,116,-11034.0,-0.454591,reduction,1.2016123,Q3 2007,ENERGY,13F,06/30/2019,113.6901
Micron technology  inc.,MU,"",6412743.0,247468000.0,0.113478,0.034,117,4757109.0,287.32854,addition,0.5809697,Q2 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,40.7865
United airlines holdings inc,UAL,"",2821284.0,247003000.0,0.113265,0.1004,118,290647.0,11.485132,addition,1.0981177,Q2 2008,TRANSPORTS,13F,06/30/2019,74.941
Mosaic company (the),MOS,"",9850571.0,246560000.0,0.113062,0.1238,119,735588.0,8.070097,addition,2.5528212,Q3 2016,MATERIALS,13F,06/30/2019,26.8531
L3harris technologies inc,LHX,"",1290415.0,244056000.0,0.111913,0.1893,120,-1093019.0,-45.859,reduction,1.0939429,Q3 2016,INFORMATION TECHNOLOGY,13F,06/30/2019,143.8969
Walmart inc,WMT,CALL,2184000.0,241310000.0,0.110654,0.0591,121,966400.0,79.369251,addition,N/A,Q1 2008,CONSUMER STAPLES,13F,06/30/2019,
Diamondback energy inc,FANG,"",2197359.0,239446000.0,0.109799,0.0323,122,1557594.0,243.463459,addition,1.3477423,Q4 2012,ENERGY,13F,06/30/2019,112.3115
Tesla inc,TSLA,"",1069833.0,239064000.0,0.109624,0.1408,123,58382.0,5.772104,addition,0.5972383,Q3 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,276.7512
Citigroup  inc.,C,PUT,3411300.0,238893000.0,0.109546,0.1013,124,136500.0,4.168193,addition,N/A,Q3 2007,FINANCE,13F,06/30/2019,
Synopsys inc.,SNPS,"",1835244.0,236178000.0,0.108301,0.1183,125,-230752.0,-11.169044,reduction,1.2243122,Q2 2006,INFORMATION TECHNOLOGY,13F,06/30/2019,90.8274
Salesforce.com inc.,CRM,PUT,1547700.0,234833000.0,0.107684,0.0849,126,469500.0,43.544797,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Salesforce.com inc.,CRM,CALL,1535500.0,232981000.0,0.106835,0.0812,127,505100.0,49.019798,addition,N/A,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Keycorp  inc. (cleveland  ohio),KEY,"",13086757.0,232290000.0,0.106518,0.0752,128,3485625.0,36.304313,addition,1.3044233,Q4 2007,FINANCE,13F,06/30/2019,16.2827
Burlington stores inc,BURL,"",1358225.0,231102000.0,0.105973,0.007,129,1268493.0,1413.646191,addition,2.0464442,Q4 2013,CONSUMER DISCRETIONARY,13F,06/30/2019,169.3828
Caterpillar inc.,CAT,CALL,1689200.0,230221000.0,0.105569,0.0764,130,555800.0,49.038292,addition,N/A,Q3 2007,INDUSTRIALS,13F,06/30/2019,
Ford motor co.,F,"",22468319.0,229851000.0,0.1054,0.0397,131,13368809.0,146.9179,addition,0.5631383,Q3 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,10.3122
S&p global inc. (mcgraw-hill inc.),SPGI,"",1005520.0,229047000.0,0.105031,0.0006,132,999716.0,17224.603722,addition,0.4082501,Q1 2009,COMMUNICATIONS,13F,06/30/2019,227.5143
Intel corp.,INTC,PUT,4779200.0,228780000.0,0.104909,0.0913,133,1360300.0,39.787651,addition,N/A,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Exxonmobil corp. (standard oil of new jersey),XOM,CALL,2981200.0,228449000.0,0.104757,0.1142,134,140500.0,4.945964,addition,N/A,Q1 2008,ENERGY,13F,06/30/2019,
International business machines corp,IBM,CALL,1650500.0,227604000.0,0.104369,0.1041,135,166400.0,11.212182,addition,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Ishares msci brazil capped etf,EWZ,CALL,5180300.0,226483000.0,0.103855,0.1027,136,143000.0,2.838822,addition,No Data,Q1 2014,FINANCE,13F,06/30/2019,
Qualcomm inc.,QCOM,PUT,2961200.0,225258000.0,0.103293,0.1,137,-564400.0,-16.008623,reduction,N/A,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Devon energy corp.,DVN,"",7870238.0,224459000.0,0.102927,0.0257,138,6231213.0,380.178033,addition,1.9471148,Q3 2005,ENERGY,13F,06/30/2019,27.4483
Hartford financial services group,HIG,"",3985619.0,222079000.0,0.101836,0.1303,139,-1283952.0,-24.365399,reduction,1.1022786,Q2 2009,FINANCE,13F,06/30/2019,50.2255
Intel corp.,INTC,CALL,4636900.0,221968000.0,0.101785,0.1462,140,-835500.0,-15.267524,reduction,N/A,Q1 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,
Qualcomm inc.,QCOM,"",2905544.0,221025000.0,0.101352,0.129,141,-1643724.0,-36.131615,reduction,0.2390096,Q2 2002,INFORMATION TECHNOLOGY,13F,06/30/2019,57.3106
Abbvie inc,ABBV,PUT,3021300.0,219709000.0,0.100749,0.0752,142,1143900.0,60.93001,addition,N/A,Q1 2013,HEALTH CARE,13F,06/30/2019,
Motorola solutions inc,MSI,"",1308344.0,218140000.0,0.100029,0.0504,143,586116.0,81.153874,addition,0.7902537,Q2 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,132.8394
Insulet corp,PODD,PRN,106400000.0,216805000.0,0.0994173,0.077,144,12500000.0,13.312034,addition,N/A,Q4 2017,HEALTH CARE,13F,06/30/2019,
Humana  inc.,HUM,"",814430.0,216068000.0,0.0990794,0.0373,145,532517.0,188.894091,addition,0.6028796,Q1 2017,HEALTH CARE,13F,06/30/2019,269.4562
Becton  dickinson and co.,BDX,"",855787.0,215667000.0,0.0988955,,146,855787.0,,new,0.3170169,Q3 2008,HEALTH CARE,13F,06/30/2019,252.01
Advanced micro devices inc,AMD,CALL,7064700.0,214555000.0,0.0983856,0.1105,147,-1643300.0,-18.871153,reduction,N/A,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
Mastercard inc,MA,CALL,810600.0,214428000.0,0.0983273,0.1257,148,-263200.0,-24.511082,reduction,N/A,Q1 2008,FINANCE,13F,06/30/2019,
International business machines corp,IBM,PUT,1550300.0,213786000.0,0.0980329,0.1311,149,-317300.0,-16.989719,reduction,N/A,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,
