Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Pfizer  inc.,PFE,"",426108225.0,18459009000.0,0.788737,0.8455,12,-19803564.0,-4.441139,reduction,7.7039301,Q3 2007,HEALTH CARE,13F,06/30/2019,34.2636
Procter & gamble co. (oh) (1905),PG,"",167930647.0,18413594000.0,0.786797,0.7686,13,2470382.0,1.493036,addition,6.7101668,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,89.1673
Verizon communications,VZ,"",317036667.0,18112307000.0,0.773923,0.8229,14,5319802.0,1.706613,addition,7.6657229,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,49.6994
Unitedhealth group inc.,UNH,"",69977097.0,17075114000.0,0.729604,0.7728,15,-28712.0,-0.041014,reduction,7.3840428,Q4 2008,HEALTH CARE,13F,06/30/2019,164.391
Mastercard inc,MA,"",63796913.0,16876196000.0,0.721105,0.6675,16,297230.0,0.468081,addition,6.2881360,Q3 2007,FINANCE,13F,06/30/2019,115.0381
Cisco systems  inc.,CSCO,"",303208134.0,16594580000.0,0.709072,0.7457,17,-6150823.0,-1.988248,reduction,7.0830941,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,33.5325
Chevron corp. (standard oil of california),CVX,"",131522440.0,16366651000.0,0.699332,0.6991,18,4401622.0,3.46255,addition,6.9279949,Q3 2007,ENERGY,13F,06/30/2019,108.2727
Merck & co,MRK,"",191863408.0,16087745000.0,0.687415,0.6961,19,4397580.0,2.345804,addition,7.4935521,Q3 2007,HEALTH CARE,13F,06/30/2019,64.02
Bank of america corp. (north carolina national bank),BAC,"",550585195.0,15966972000.0,0.682254,0.6954,20,-13935112.0,-2.468487,reduction,5.9149919,Q3 2007,FINANCE,13F,06/30/2019,23.2604
Walt disney co. (the),DIS,"",110917157.0,15488471000.0,0.661809,0.5406,21,1872526.0,1.717211,addition,6.1573436,Q3 2007,COMMUNICATIONS,13F,06/30/2019,111.0837
At&t inc. (southwestern bell - sbc corp.),T,"",459849300.0,15409551000.0,0.658436,0.6343,22,6851802.0,1.512547,addition,6.2932708,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,39.1739
Ishares core s&p 500 etf,IVV,"",51097000.0,15060840000.0,0.643536,0.6159,23,2620383.0,5.405458,addition,No Data,Q4 2009,FINANCE,13F,06/30/2019,223.3228
Home depot  inc. (the),HD,"",68408878.0,14226996000.0,0.607907,0.5926,24,-763337.0,-1.103531,reduction,6.2173498,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,143.9748
Intel corp.,INTC,"",293073773.0,14029440000.0,0.599465,0.7004,25,961771.0,0.329247,addition,6.6156608,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,36.1339
Wells fargo & co.  (northwest bancorporation),WFC,"",294692297.0,13944840000.0,0.595851,0.6213,26,6707908.0,2.329261,addition,6.6882646,Q3 2007,FINANCE,13F,06/30/2019,54.7335
Comcast corp.  class a,CMCSA,"",325166060.0,13748022000.0,0.587441,0.565,27,8635296.0,2.728106,addition,7.1544002,Q3 2007,COMMUNICATIONS,13F,06/30/2019,37.353
Pepsico inc. (loft  inc.),PEP,"",102361480.0,13422659000.0,0.573538,0.5523,28,1413723.0,1.40045,addition,7.3406873,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,111.2368
Alibaba group holding ltd adr,BABA,"",78533960.0,13307578000.0,0.568621,0.5841,29,6830518.0,9.526067,addition,3.0865414,Q3 2014,COMMUNICATIONS,13F,06/30/2019,126.1535
Coca cola co.,KO,"",258058824.0,13140356000.0,0.561476,0.545,30,-2441747.0,-0.937329,reduction,6.0350097,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,42.5581
Boeing company,BA,"",34081637.0,12406056000.0,0.5301,0.5759,31,264410.0,0.78188,addition,6.0566965,Q3 2007,INDUSTRIALS,13F,06/30/2019,183.6851
Citigroup  inc.,C,"",158914481.0,11128780000.0,0.475523,0.4493,32,-2809304.0,-1.7371,reduction,7.0345401,Q3 2007,FINANCE,13F,06/30/2019,59.1626
Abbott laboratories,ABT,"",126525967.0,10640833000.0,0.454673,0.4437,33,2199601.0,1.769215,addition,7.1588756,Q3 2007,HEALTH CARE,13F,06/30/2019,48.0843
Mcdonalds corp.,MCD,"",50805829.0,10550339000.0,0.450807,0.4261,34,545903.0,1.08616,addition,6.6899069,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,130.9653
Medtronic plc,MDT,"",107191111.0,10439341000.0,0.446064,0.4342,35,413027.0,0.386809,addition,7.9924178,Q3 2007,HEALTH CARE,13F,06/30/2019,81.1875
Adobe systems  inc.,ADBE,"",33730576.0,9938712000.0,0.424672,0.3908,36,887115.0,2.70104,addition,6.9484542,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,137.3912
Netflix inc,NFLX,"",27011994.0,9922046000.0,0.42396,0.4212,37,552621.0,2.088564,addition,6.1693756,Q2 2009,COMMUNICATIONS,13F,06/30/2019,162.1311
Walmart inc,WMT,"",85644468.0,9462857000.0,0.404339,0.3802,38,-1669138.0,-1.911659,reduction,3.0001005,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,72.5126
Ishares core msci total international stock etf,IXUS,"",163982138.0,9228914726.64,0.394343,0.3425,39,13324638.0,8.844324,addition,No Data,,FINANCE,13G,08/31/2019,
Oracle corp,ORCL,"",161610199.0,8893409250.97,0.380007,0.4427,40,-11882906.0,-6.849209,reduction,4.8446918,,INFORMATION TECHNOLOGY,13G,09/30/2019,
Amgen  inc.,AMGN,"",47717316.0,8793346000.0,0.375732,0.3913,41,1585911.0,3.437812,addition,7.9568644,Q3 2007,HEALTH CARE,13F,06/30/2019,163.1943
Paypal holdings inc,PYPL,"",74983829.0,8582649000.0,0.366729,0.3421,42,1194180.0,1.618357,addition,6.3724912,Q3 2015,COMMUNICATIONS,13F,06/30/2019,49.5102
Salesforce.com inc.,CRM,"",56165345.0,8521967000.0,0.364136,0.3795,43,2499996.0,4.658492,addition,7.2378022,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,99.3088
International business machines corp,IBM,"",60483600.0,8340689000.0,0.35639,0.3799,44,177925.0,0.295039,addition,6.8275161,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,169.0315
Thermo fisher scientific  inc.,TMO,"",27643905.0,8118461000.0,0.346895,0.333,45,392227.0,1.439277,addition,6.9026930,Q3 2007,HEALTH CARE,13F,06/30/2019,164.3861
Philip morris international inc,PM,"",100831956.0,7918335000.0,0.338343,0.3787,46,4879296.0,5.085108,addition,6.4808692,Q2 2008,CONSUMER STAPLES,13F,06/30/2019,108.0695
Accenture plc,ACN,"",42753440.0,7899556000.0,0.337541,0.3361,47,-19694.0,-0.046043,reduction,6.3624978,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,122.0957
Honeywell international inc. (allied chemical and dye - allied signal),HON,"",44949545.0,7847743000.0,0.335327,0.3074,48,1623768.0,3.74781,addition,6.2472440,Q3 2007,INDUSTRIALS,13F,06/30/2019,122.1145
Texas instruments  inc.,TXN,"",67244353.0,7716963000.0,0.329739,0.3094,49,1905522.0,2.91637,addition,7.2025399,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,80.884
Union pacific corp.,UNP,"",45631848.0,7716801000.0,0.329732,0.3423,50,-217136.0,-0.47359,reduction,6.4769205,Q3 2007,TRANSPORTS,13F,06/30/2019,106.8057
Nextera energy inc.,NEE,"",36954722.0,7570542000.0,0.323483,0.3117,51,837614.0,2.319161,addition,7.7133630,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,131.0347
United technologies corp. (united aircraft corp.),UTX,"",57136806.0,7439211000.0,0.317871,0.3293,52,-90418.0,-0.157998,reduction,6.6213329,Q3 2007,INDUSTRIALS,13F,06/30/2019,112.4723
Broadcom ltd. (avago technologies),AVGO,"",25780514.0,7421177000.0,0.3171,0.3447,53,105186.0,0.409677,addition,6.4763770,Q3 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,217.6495
Nike inc.,NKE,"",87672220.0,7360079000.0,0.31449,0.3225,54,1883150.0,2.195093,addition,5.5953015,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,57.1789
Costco co.,COST,"",27410158.0,7243409000.0,0.309504,0.2971,55,-67265.0,-0.244801,reduction,6.2403602,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,169.7219
Abbvie inc,ABBV,"",98295272.0,7148030000.0,0.305429,0.3425,56,3100309.0,3.256799,addition,6.6484005,Q1 2013,HEALTH CARE,13F,06/30/2019,66.7666
Ishares msci eafe index fund,EFA,"",106758381.0,7017230000.0,0.29984,0.1988,57,38109492.0,55.513633,addition,No Data,Q2 2009,FINANCE,13F,06/30/2019,62.8869
Qualcomm inc.,QCOM,"",91755712.0,6979858000.0,0.298243,0.2434,58,-3821492.0,-3.99833,reduction,7.5478104,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,57.0664
Lilly (eli) & co.,LLY,"",61979145.0,6866670000.0,0.293407,0.3539,59,898845.0,1.471579,addition,6.4198487,Q3 2007,HEALTH CARE,13F,06/30/2019,84.5117
3m co. (minnesota mining & manufacturing),MMM,"",39134895.0,6783640000.0,0.289859,0.3587,60,472084.0,1.221029,addition,6.8027560,Q3 2007,INDUSTRIALS,13F,06/30/2019,190.4761
Gilead sciences inc.,GILD,"",99857351.0,6746362000.0,0.288266,0.2977,61,-2705872.0,-2.638248,reduction,7.8847615,Q3 2007,HEALTH CARE,13F,06/30/2019,67.6924
Starbucks corp.,SBUX,"",80210639.0,6724057000.0,0.287313,0.2722,62,-1790473.0,-2.183474,reduction,6.7009723,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,57.3338
Lockheed martin corp.,LMT,"",17794495.0,6469009000.0,0.276415,0.2518,63,-991283.0,-5.276774,reduction,6.3011668,Q3 2007,INDUSTRIALS,13F,06/30/2019,265.5379
Altria group  inc. (philip morris),MO,"",136475303.0,6462106000.0,0.27612,0.3632,64,-5158171.0,-3.641915,reduction,7.3055673,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,69.1718
American tower corp.  class a,AMT,"",31549686.0,6450332000.0,0.275617,0.2669,65,1213664.0,4.000735,addition,7.1268124,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,127.2312
Anthem inc,ANTM,"",22725850.0,6413463000.0,0.274042,0.2821,66,708538.0,3.218095,addition,8.8835314,Q4 2014,HEALTH CARE,13F,06/30/2019,172.2084
Danaher corp.,DHR,"",44322514.0,6334571000.0,0.270671,0.2499,67,1921621.0,4.53203,addition,6.1784733,Q3 2007,HEALTH CARE,13F,06/30/2019,88.2321
Linde plc,LIN,"",31320227.0,6289103000.0,0.268728,0.248,68,-253644.0,-0.803335,reduction,10.8909615,Q4 2018,MATERIALS,13F,06/30/2019,156.441
Nvidia corp.,NVDA,"",38142285.0,6264108000.0,0.26766,0.3051,69,85223.0,0.223935,addition,6.2631010,Q3 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,116.73
Lowes companies  inc.,LOW,"",53745915.0,5423501000.0,0.231741,0.2598,70,580712.0,1.092278,addition,6.8648029,Q3 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,80.6488
Intuit  inc.,INTU,"",20667701.0,5401090000.0,0.230784,0.2353,71,503291.0,2.495937,addition,7.9724198,Q4 2007,INFORMATION TECHNOLOGY,13F,06/30/2019,135.7715
General electric co,GE,"",512742827.0,5383800000.0,0.230045,0.2245,72,9483976.0,1.884513,addition,5.8753147,Q3 2007,INDUSTRIALS,13F,06/30/2019,26.9944
American express co,AXP,"",43094688.0,5319608000.0,0.227302,0.2141,73,-773968.0,-1.764285,reduction,5.1941962,Q3 2007,FINANCE,13F,06/30/2019,80.152
U.s. bancorp (first national bank of cincinnati),USB,"",100304173.0,5255940000.0,0.224582,0.2165,74,-302009.0,-0.300189,reduction,6.3651646,Q3 2007,FINANCE,13F,06/30/2019,50.8861
Bristol-myers squibb co,BMY,"",114798394.0,5206108000.0,0.222452,0.2292,75,7178698.0,6.670431,addition,7.0180034,Q3 2007,HEALTH CARE,13F,06/30/2019,53.8549
Booking holdings inc. (priceline),BKNG,"",2754925.0,5164685000.0,0.220682,0.2168,76,-28506.0,-1.024132,reduction,5.6154199,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,1755.9595
Automatic data processing inc,ADP,"",30955650.0,5117899000.0,0.218683,0.2181,77,368108.0,1.203457,addition,7.1375721,Q4 2008,INFORMATION TECHNOLOGY,13F,06/30/2019,103.6595
Prologis  inc.,PLD,"",63610887.0,5095231000.0,0.217715,0.2094,78,-1564460.0,-2.400386,reduction,10.0788882,Q4 2008,REAL ESTATE,13F,06/30/2019,54.6973
Stryker corp.,SYK,"",24466788.0,5029884000.0,0.214922,0.2208,79,-569515.0,-2.274757,reduction,6.5401732,Q3 2007,HEALTH CARE,13F,06/30/2019,133.3473
Mondelez international inc. (kraft foods),MDLZ,"",92978464.0,5011539000.0,0.214139,0.2005,80,3027963.0,3.366255,addition,6.4472117,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,42.8982
Simon property group  inc.,SPG,"",31049404.0,4960454000.0,0.211956,0.2587,81,-753086.0,-2.36801,reduction,10.0803208,Q3 2007,REAL ESTATE,13F,06/30/2019,170.8884
Cvs health corp. (melville shoe),CVS,"",90163601.0,4913017000.0,0.209929,0.2228,82,-2362926.0,-2.553782,reduction,6.9329951,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,74.4655
Conocophillips (phillips petroleum),COP,"",79994496.0,4879663000.0,0.208504,0.2291,83,3103095.0,4.035685,addition,7.2058025,Q3 2007,ENERGY,13F,06/30/2019,50.1038
Tjx companies inc.,TJX,"",91057292.0,4815108000.0,0.205745,0.2038,84,5274627.0,6.148826,addition,7.5088270,Q3 2007,CONSUMER DISCRETIONARY,13F,06/30/2019,42.9879
Becton  dickinson and co.,BDX,"",18933224.0,4771361000.0,0.203876,0.2142,85,-278114.0,-1.447656,reduction,7.0136040,Q3 2007,HEALTH CARE,13F,06/30/2019,185.5241
Celgene corp.,CELG,"",51610593.0,4770884000.0,0.203856,0.2187,86,-301396.0,-0.58059,reduction,7.2820206,Q3 2007,HEALTH CARE,13F,06/30/2019,121.288
Caterpillar inc.,CAT,"",34992879.0,4769180000.0,0.203783,0.2134,87,-279715.0,-0.793009,reduction,6.2199611,Q3 2007,INDUSTRIALS,13F,06/30/2019,97.2681
Boston scientific inc.,BSX,"",110626133.0,4754712000.0,0.203165,0.1978,88,-4810190.0,-4.166964,reduction,7.9417456,Q4 2007,HEALTH CARE,13F,06/30/2019,25.6982
Chubb limited,CB,"",31379308.0,4621858000.0,0.197488,0.1948,89,224656.0,0.721099,addition,6.8852020,Q3 2007,FINANCE,13F,06/30/2019,134.9188
Cme group inc,CME,"",23740694.0,4608308000.0,0.196909,0.1765,90,-283491.0,-1.180023,reduction,6.6298121,Q3 2007,FINANCE,13F,06/30/2019,123.4722
Spdr s&p 500 etf trust,SPY,CALL,15455600.0,4528493000.0,0.193498,0.1536,91,3274500.0,26.881809,addition,No Data,Q4 2012,FINANCE,13F,06/30/2019,
Charter communications inc,CHTR,"",11274310.0,4455382000.0,0.190375,0.1757,92,-69138.0,-0.609497,reduction,5.0904416,Q3 2010,COMMUNICATIONS,13F,06/30/2019,322.6295
Duke energy corp.,DUK,"",50433503.0,4450250000.0,0.190155,0.1991,93,888787.0,1.793909,addition,6.9219741,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,82.0229
Intuitive surgical inc,ISRG,"",8412831.0,4412950000.0,0.188561,0.2146,94,-11844.0,-0.140587,reduction,7.2996364,Q1 2009,HEALTH CARE,13F,06/30/2019,278.2531
United parcel service  inc. class b,UPS,"",42612710.0,4400615000.0,0.188034,0.2141,95,-310957.0,-0.724442,reduction,4.9624677,Q3 2007,TRANSPORTS,13F,06/30/2019,106.3411
Goldman sachs group inc,GS,"",21324270.0,4362945000.0,0.186425,0.1884,96,-659957.0,-3.001957,reduction,5.9306569,Q3 2007,FINANCE,13F,06/30/2019,227.31
Dominion energy inc,D,"",56278211.0,4351431000.0,0.185933,0.1896,97,892554.0,1.611526,addition,7.0050923,Q4 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,76.8248
Colgate-palmolive co.,CL,"",60205815.0,4314949000.0,0.184374,0.1834,98,279887.0,0.467055,addition,7.0169130,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,70.9721
Morgan stanley,MS,"",98005482.0,4293619000.0,0.183463,0.1865,99,-997210.0,-1.007255,reduction,5.9297714,Q3 2007,FINANCE,13F,06/30/2019,42.7353
Newmont goldcorp corp,NEM,"",109649438.0,4218213000.0,0.18024,0.1371,100,23820369.0,27.753265,addition,13.3736767,Q3 2007,MATERIALS,13F,06/30/2019,35.0885
Illumina inc,ILMN,"",11452766.0,4216336000.0,0.18016,0.1495,101,674162.0,6.254632,addition,7.7909973,Q4 2009,HEALTH CARE,13F,06/30/2019,191.0825
Marsh & mclennan companies  inc.,MMC,"",42068438.0,4196327000.0,0.179305,0.1819,102,-1328016.0,-3.060195,reduction,8.3088302,Q4 2007,FINANCE,13F,06/30/2019,74.4566
Zoetis  inc.,ZTS,"",35965256.0,4081697000.0,0.174407,0.1685,103,-1521152.0,-4.057876,reduction,7.5310445,Q1 2013,HEALTH CARE,13F,06/30/2019,57.2515
Cigna holding co,CI,"",24619258.0,3878763000.0,0.165736,0.1861,104,-1306170.0,-5.038181,reduction,6.5197580,Q3 2007,FINANCE,13F,06/30/2019,161.7126
Southern co.,SO,"",70040340.0,3871830000.0,0.16544,0.1582,105,1479813.0,2.158404,addition,6.7327060,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,49.338
Air products & chemicals inc,APD,"",16830640.0,3809950000.0,0.162796,0.1396,106,454016.0,2.772342,addition,7.6377927,Q3 2007,MATERIALS,13F,06/30/2019,140.2582
S&p global inc. (mcgraw-hill inc.),SPGI,"",16706719.0,3805622000.0,0.162611,0.1539,107,339310.0,2.073083,addition,6.7830771,Q4 2008,COMMUNICATIONS,13F,06/30/2019,135.3552
Vertex pharmaceuticals  inc.,VRTX,"",20708669.0,3797554000.0,0.162266,0.1657,108,532371.0,2.638596,addition,8.0565939,Q2 2008,HEALTH CARE,13F,06/30/2019,117.178
Public storage  inc.,PSA,"",15933588.0,3794903000.0,0.162153,0.1566,109,-170366.0,-1.057914,reduction,9.1257663,Q4 2008,REAL ESTATE,13F,06/30/2019,216.2511
Crown castle international corp,CCI,"",29094669.0,3792490000.0,0.16205,0.1638,110,425791.0,1.485203,addition,6.9979481,Q1 2009,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,96.3209
Williams cos. (the),WMB,"",134858059.0,3781421000.0,0.161577,0.1705,111,1858174.0,1.397125,addition,11.1267189,Q4 2007,ENERGY,13F,06/30/2019,28.2335
Raytheon co.,RTN,"",21583188.0,3752883000.0,0.160357,0.1899,112,-1782630.0,-7.629221,reduction,7.7500765,Q3 2007,INDUSTRIALS,13F,06/30/2019,155.7883
Biogen inc,BIIB,"",16012637.0,3744875000.0,0.160015,0.1719,113,-280115.0,-1.719261,reduction,8.6812887,Q3 2007,HEALTH CARE,13F,06/30/2019,270.5301
Csx corp,CSX,"",48210842.0,3730073000.0,0.159383,0.1573,114,1127117.0,2.393857,addition,6.0400965,Q3 2007,TRANSPORTS,13F,06/30/2019,47.0702
Waste management  inc.,WM,"",32164573.0,3710826000.0,0.15856,0.1447,115,976898.0,3.132321,addition,7.5818714,Q1 2008,INDUSTRIALS,13F,06/30/2019,74.0636
Pnc financial services group  inc. (the) (provident national trust co.),PNC,"",26935956.0,3697768000.0,0.158002,0.1485,116,-177441.0,-0.65444,reduction,6.0494893,Q4 2008,FINANCE,13F,06/30/2019,119.4046
Dupont de nemours inc,DD,"",49146250.0,3689408000.0,0.157645,0.3514,117,-98483029.0,-66.709686,reduction,2.1101687,Q3 2007,MATERIALS,13F,06/30/2019,93.0468
Metlife inc.,MET,"",72819515.0,3616945000.0,0.154549,0.1358,118,1385433.0,1.939457,addition,7.7761242,Q3 2007,FINANCE,13F,06/30/2019,46.8303
Blackrock inc. class a,BLK,"",7642761.0,3586748000.0,0.153259,0.1441,119,89230.0,1.181302,addition,4.9445306,Q2 2009,FINANCE,13F,06/30/2019,394.732
Schlumberger ltd.,SLB,"",89868836.0,3571386000.0,0.152602,0.1703,120,2340320.0,2.67378,addition,6.4980612,Q3 2007,ENERGY,13F,06/30/2019,75.6985
American international group  inc.,AIG,"",66450217.0,3540467000.0,0.151281,0.1269,121,458508.0,0.694796,addition,7.6387462,Q4 2008,FINANCE,13F,06/30/2019,61.0314
Exelon corp,EXC,"",73786054.0,3537307000.0,0.151146,0.1617,122,1551062.0,2.147245,addition,7.5943612,Q3 2007,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,36.7279
Norfolk southern corp.,NSC,"",17648866.0,3517948000.0,0.150319,0.1499,123,-316274.0,-1.760487,reduction,6.7001503,Q3 2007,TRANSPORTS,13F,06/30/2019,112.8924
Charles schwab corp,SCHW,"",87080690.0,3499773000.0,0.149542,0.1602,124,3140824.0,3.741755,addition,6.6617214,Q4 2007,FINANCE,13F,06/30/2019,41.5861
General motors co,GM,"",90747140.0,3496486000.0,0.149402,0.1382,125,7319755.0,8.773804,addition,6.3560435,Q4 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,35.5921
Ecolab inc.,ECL,"",17657493.0,3486296000.0,0.148966,0.1346,126,578662.0,3.388183,addition,6.1364007,Q4 2008,MATERIALS,13F,06/30/2019,128.6913
Xcel energy inc. (northern states power co. (mn)),XEL,"",52199181.0,3387204855.09,0.144732,0.1199,127,3907414.0,8.091263,addition,10.1355665,,UTILITIES AND TELECOMMUNICATIONS,13G,09/30/2019,
Northrop grumman corp.,NOC,"",10406735.0,3362521000.0,0.143678,0.1307,128,-453177.0,-4.172934,reduction,6.1505526,Q3 2007,INDUSTRIALS,13F,06/30/2019,238.7476
Welltower inc,WELL,"",41193851.0,3358533000.0,0.143507,0.1383,129,1275865.0,3.196216,addition,10.1650465,Q4 2007,REAL ESTATE,13F,06/30/2019,70.9846
Progressive corp.,PGR,"",41763992.0,3338197000.0,0.142638,0.1332,130,373372.0,0.902069,addition,7.1434178,Q4 2007,FINANCE,13F,06/30/2019,42.1778
Eog resources inc,EOG,"",35712596.0,3326986000.0,0.142159,0.1467,131,1201811.0,3.482422,addition,6.1503455,Q3 2007,ENERGY,13F,06/30/2019,96.4698
Kimberly-clark corp.,KMB,"",24953446.0,3325795000.0,0.142108,0.1354,132,481402.0,1.967151,addition,7.2509577,Q3 2007,CONSUMER STAPLES,13F,06/30/2019,129.2216
Baxter international inc.,BAX,"",40589288.0,3324263000.0,0.142043,0.1453,133,560814.0,1.401038,addition,7.9499546,Q3 2007,HEALTH CARE,13F,06/30/2019,53.0925
Allergan plc,AGN,"",19801933.0,3315440000.0,0.141666,0.1362,134,-1035138.0,-4.967771,reduction,6.0366226,Q1 2013,HEALTH CARE,13F,06/30/2019,230.374
Target corp.,TGT,"",38126306.0,3302120000.0,0.141097,0.1475,135,-3026728.0,-7.354811,reduction,7.4417477,Q4 2008,CONSUMER DISCRETIONARY,13F,06/30/2019,57.0561
Equinix inc,EQIX,"",6514042.0,3284967000.0,0.140364,0.1332,136,-70442.0,-1.069818,reduction,8.0549549,Q2 2009,INFORMATION TECHNOLOGY,13F,06/30/2019,402.8297
Avalonbay communities  inc.,AVB,"",16102048.0,3271615000.0,0.139793,0.1436,137,82949.0,0.517813,addition,11.5294630,Q3 2008,REAL ESTATE,13F,06/30/2019,182.2951
Travelers companies  inc. (the) (st. paul fire and marine insurance),TRV,"",21858437.0,3268271000.0,0.13965,0.1384,138,-745822.0,-3.299476,reduction,8.3944994,Q3 2007,FINANCE,13F,06/30/2019,121.4511
American electric power co. (american gas & electric),AEP,"",36534234.0,3215378000.0,0.13739,0.1332,139,908231.0,2.549349,addition,7.3985893,Q2 2008,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,67.5307
Servicenow inc,NOW,"",11705942.0,3214103000.0,0.137336,0.1297,140,-83641.0,-0.709448,reduction,6.2431691,Q3 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,116.4751
Dollar general corp.,DG,"",23673230.0,3199675000.0,0.136719,0.122,141,762969.0,3.33025,addition,9.1643040,Q4 2009,CONSUMER DISCRETIONARY,13F,06/30/2019,78.4108
Humana  inc.,HUM,"",12049260.0,3196669000.0,0.136591,0.1448,142,-140789.0,-1.15495,reduction,8.9194315,Q3 2007,HEALTH CARE,13F,06/30/2019,209.8916
Fidelity national information services inc,FIS,"",25907690.0,3178354000.0,0.135808,0.13,143,154910.0,0.601527,addition,4.2233454,Q4 2008,FINANCE,13F,06/30/2019,84.6971
Prudential financial inc.,PRU,"",31395669.0,3170962000.0,0.135492,0.1212,144,1840652.0,6.227883,addition,7.8098679,Q3 2007,FINANCE,13F,06/30/2019,104.3161
Equity residential,EQR,"",41656252.0,3162540000.0,0.135133,0.1419,145,-533110.0,-1.263612,reduction,11.2326418,Q4 2008,REAL ESTATE,13F,06/30/2019,62.9653
