Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Spdr s&p 500 etf trust,SPY,CALL,2967700.0,869536000.0,0.7702,0.594,12,662800.0,28.756128,addition,No Data,Q2 2011,FINANCE,13F,06/30/2019,
Spdr s&p 500 etf trust,SPY,"",2814496.0,824647000.0,0.7304,2.2177,13,-5790458.0,-67.292144,reduction,No Data,Q2 2005,FINANCE,13F,06/30/2019,281.7605
Visa inc,V,"",4457333.0,773570000.0,0.6852,0.6158,14,135670.0,3.139301,addition,0.2246742,Q4 2012,FINANCE,13F,06/30/2019,65.797
Alphabet inc. class a,GOOGL,"",632491.0,684862000.0,0.6066,0.6583,15,19385.0,3.16177,addition,0.0912159,Q1 2005,COMMUNICATIONS,13F,06/30/2019,851.3786
Johnson & johnson co.,JNJ,"",4893717.0,681597000.0,0.6037,0.5989,16,197752.0,4.211105,addition,0.1854264,Q1 2005,HEALTH CARE,13F,06/30/2019,96.0915
Celgene corp.,CELG,"",7246938.0,669908000.0,0.5934,0.3577,17,3091495.0,74.39628,addition,1.0225101,Q1 2005,HEALTH CARE,13F,06/30/2019,88.1318
Facebook inc,FB,"",3431055.0,662195000.0,0.5865,0.5628,18,-269467.0,-7.281865,reduction,0.1202634,Q2 2012,COMMUNICATIONS,13F,06/30/2019,87.5721
Alcon inc,ALC,"",10270934.0,637311000.0,0.5645,,19,10270934.0,,new,No Data,Q2 2019,HEALTH CARE,13F,06/30/2019,62.05
Ishares iboxx $ high yield corp bond etf,HYG,PUT,7223500.0,629745000.0,0.5578,1.5854,20,-12872500.0,-64.055036,reduction,No Data,Q2 2016,FINANCE,13F,06/30/2019,
Bank of america corp. (north carolina national bank),BAC,"",21471103.0,622662000.0,0.5515,0.5652,21,-984199.0,-4.382925,reduction,0.2306662,Q1 2005,FINANCE,13F,06/30/2019,21.2913
Jpmorgan chase & co. (chemical bank),JPM,"",5499236.0,614815000.0,0.5446,0.5766,22,-744313.0,-11.921313,reduction,0.1719860,Q1 2005,FINANCE,13F,06/30/2019,67.2341
Alphabet inc. class c,GOOG,"",563862.0,609483000.0,0.5398,0.5674,23,33820.0,6.380626,addition,0.0813184,Q2 2014,COMMUNICATIONS,13F,06/30/2019,838.1595
Ishares russell 2000 etf,IWM,CALL,3476000.0,540518000.0,0.4788,0.4374,24,344300.0,10.994029,addition,No Data,Q2 2011,FINANCE,13F,06/30/2019,
Bristol-myers squibb co,BMY,"",11886228.0,539040000.0,0.4775,0.1569,25,8281100.0,229.703356,addition,0.7266442,Q1 2005,HEALTH CARE,13F,06/30/2019,47.5136
Pfizer  inc.,PFE,"",12324753.0,533909000.0,0.4729,0.4284,26,1267499.0,11.463054,addition,0.2228285,Q1 2005,HEALTH CARE,13F,06/30/2019,31.0655
Procter & gamble co. (oh) (1905),PG,"",4850695.0,531880000.0,0.4711,0.4602,27,3105.0,0.064052,addition,0.1938239,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,76.97
Ishares msci emerging index fund,EEM,CALL,11936200.0,512182000.0,0.4537,0.5197,28,-1335600.0,-10.063443,reduction,No Data,Q2 2011,FINANCE,13F,06/30/2019,
Ishares china large-cap etf,FXI,"",11953259.0,511240000.0,0.4528,0.2033,29,6918921.0,137.434574,addition,No Data,Q3 2006,FINANCE,13F,06/30/2019,41.5682
Linde plc,LIN,"",2494708.0,500939000.0,0.4437,0.4192,30,-116826.0,-4.473463,reduction,0.8674831,Q4 2018,MATERIALS,13F,06/30/2019,161.0343
Entergy corp.,ETR,"",4797700.0,493828000.0,0.4374,0.058,31,4132388.0,621.120316,addition,2.4129659,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,99.8455
Amazon.com inc.,AMZN,PUT,247100.0,467916000.0,0.4145,0.3396,32,38100.0,18.229665,addition,N/A,Q1 2011,CONSUMER DISCRETIONARY,13F,06/30/2019,
Intel corp.,INTC,"",9689654.0,463844000.0,0.4108,0.4491,33,522716.0,5.702188,addition,0.2187281,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,31.6718
Cisco systems  inc.,CSCO,"",8373756.0,458296000.0,0.4059,0.4347,34,-451507.0,-5.116074,reduction,0.1956151,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,29.3784
Merck & co,MRK,"",5439216.0,456078000.0,0.404,0.3801,35,430561.0,8.59634,addition,0.2124378,Q1 2005,HEALTH CARE,13F,06/30/2019,60.683
Chevron corp. (standard oil of california),CVX,"",3447932.0,429062000.0,0.38,0.4018,36,-127797.0,-3.574012,reduction,0.1816211,Q1 2005,ENERGY,13F,06/30/2019,105.3781
Coca cola co.,KO,"",8239323.0,419546000.0,0.3716,0.3334,37,441711.0,5.664696,addition,0.1926863,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,38.546
Mastercard inc,MA,"",1578116.0,417459000.0,0.3698,0.2957,38,201326.0,14.622855,addition,0.1555468,Q2 2006,FINANCE,13F,06/30/2019,119.8944
Berkshire hathaway inc class b,BRK.B,"",1942150.0,414007000.0,0.3667,0.4053,39,-269216.0,-12.174195,reduction,0.0792368,Q1 2005,FINANCE,13F,06/30/2019,157.8295
Apple inc,AAPL,PUT,1964300.0,388774000.0,0.3444,0.2438,40,557400.0,39.619021,addition,N/A,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,
Exxonmobil corp. (standard oil of new jersey),XOM,"",4911314.0,376353000.0,0.3334,0.3681,41,-81586.0,-1.63404,reduction,0.1160763,Q1 2005,ENERGY,13F,06/30/2019,83.0519
Walt disney co. (the),DIS,"",2651717.0,370286000.0,0.328,0.2729,42,-42229.0,-1.567552,reduction,0.1472048,Q1 2005,COMMUNICATIONS,13F,06/30/2019,82.6108
Verizon communications,VZ,"",6378671.0,364413000.0,0.3228,0.333,43,205039.0,3.321205,addition,0.1542318,Q4 2012,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,47.8496
Invesco qqq trust series 1,QQQ,CALL,1950100.0,364162000.0,0.3226,0.8349,44,-3143500.0,-61.714701,reduction,No Data,Q1 2016,FINANCE,13F,06/30/2019,
Ishares msci emerging index fund,EEM,"",8320397.0,357027000.0,0.3162,0.1513,45,4457066.0,115.368473,addition,No Data,Q2 2005,FINANCE,13F,06/30/2019,42.6113
Ishares msci eafe index fund,EFA,CALL,5415800.0,355981000.0,0.3153,0.1488,46,2900800.0,115.33996,addition,No Data,Q2 2011,FINANCE,13F,06/30/2019,
Pepsico inc. (loft  inc.),PEP,"",2710520.0,355431000.0,0.3148,0.2471,47,500373.0,22.639806,addition,0.1943805,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,96.6525
At&t inc. (southwestern bell - sbc corp.),T,"",10279655.0,344470000.0,0.3051,0.2846,48,332331.0,3.340909,addition,0.1406823,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,32.4923
Energy transfer equity lp,ET,"",24329375.0,342558000.0,0.3034,0.2378,49,7370893.0,43.464344,addition,0.9274552,Q1 2006,ENERGY,13F,06/30/2019,14.5658
Home depot  inc. (the),HD,"",1593093.0,331316000.0,0.2935,0.2968,50,-102059.0,-6.02064,reduction,0.1447885,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,95.0162
Anadarko petroleum corp.,APC,"",4690226.0,330942000.0,0.2931,0.0639,51,3150463.0,204.607008,addition,N/A,Q1 2005,ENERGY,13F,06/30/2019,170.8031
First data corp,FDC,"",12212978.0,330606000.0,0.2928,0.2273,52,2731057.0,28.802782,addition,N/A,Q4 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,16.2934
Mcdonalds corp.,MCD,"",1587954.0,329754000.0,0.2921,0.2884,53,-76387.0,-4.589624,reduction,0.2090954,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,101.8165
Citigroup  inc.,C,"",4586714.0,321206000.0,0.2845,0.2833,54,-403950.0,-8.094113,reduction,0.2030364,Q1 2005,FINANCE,13F,06/30/2019,60.3579
Wells fargo & co.  (northwest bancorporation),WFC,"",6602212.0,312417000.0,0.2767,0.2938,55,-63203.0,-0.948223,reduction,0.1498422,Q4 2012,FINANCE,13F,06/30/2019,44.7437
Nvidia corp.,NVDA,"",1884904.0,309558000.0,0.2742,0.2346,56,452634.0,31.602561,addition,0.3095080,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,108.4719
Firstenergy corp.,FE,"",7213472.0,308809000.0,0.2735,0.2947,57,-548651.0,-7.068311,reduction,1.3358529,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,36.0431
Genesee & wyoming inc  class a,GWR,"",3043967.0,304398000.0,0.2696,0.2405,58,18416.0,0.608683,addition,5.3431051,Q4 2005,TRANSPORTS,13F,06/30/2019,87.3714
Nike inc.,NKE,"",3576733.0,300268000.0,0.266,0.2361,59,503418.0,16.380293,addition,0.2282696,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,47.1296
Blackstone group inc,BX,"",6757154.0,300153000.0,0.2659,0.2503,60,-1089684.0,-13.886919,reduction,1.0216286,Q3 2007,FINANCE,13F,06/30/2019,33.3211
Microsoft corp.,MSFT,PUT,2189700.0,293333000.0,0.2598,0.1641,61,664900.0,43.605719,addition,N/A,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,
Boeing company,BA,"",791016.0,287938000.0,0.255,0.2898,62,-41740.0,-5.012273,reduction,0.1405726,Q1 2005,INDUSTRIALS,13F,06/30/2019,176.7507
Buckeye partners lp,BPL,"",6909493.0,283634000.0,0.2512,0.0062,63,6709356.0,3352.381619,addition,4.4890157,Q4 2008,ENERGY,13F,06/30/2019,41.0368
Comcast corp.  class a,CMCSA,"",6673819.0,282168000.0,0.2499,0.2362,64,199492.0,3.081278,addition,0.1468393,Q1 2005,COMMUNICATIONS,13F,06/30/2019,33.5316
Logitech international sa adr,LOGI,"",6998255.0,278250000.0,0.2465,0.2377,65,375940.0,5.676867,addition,4.2617715,Q4 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,20.394
Netflix inc,NFLX,"",744042.0,273301000.0,0.2421,0.2488,66,-20704.0,-2.707304,reduction,0.1699347,Q1 2005,COMMUNICATIONS,13F,06/30/2019,182.8974
Ishares iboxx $ high yield corp bond etf,HYG,CALL,3120000.0,272002000.0,0.2409,0.1106,67,1718300.0,122.586859,addition,No Data,Q3 2016,FINANCE,13F,06/30/2019,
International business machines corp,IBM,"",1952439.0,269242000.0,0.2385,0.4559,68,-1589350.0,-44.874215,reduction,0.2203954,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,139.6045
Netflix inc,NFLX,CALL,722600.0,265425000.0,0.2351,0.1075,69,392200.0,118.7046,addition,N/A,Q1 2017,COMMUNICATIONS,13F,06/30/2019,
Lilly (eli) & co.,LLY,"",2389774.0,264763000.0,0.2345,0.2883,70,-45791.0,-1.880098,reduction,0.2475347,Q1 2005,HEALTH CARE,13F,06/30/2019,92.476
Netflix inc,NFLX,PUT,719000.0,264103000.0,0.2339,0.1988,71,107900.0,17.656685,addition,N/A,Q1 2011,COMMUNICATIONS,13F,06/30/2019,
United technologies corp. (united aircraft corp.),UTX,"",2025438.0,263712000.0,0.2336,0.2461,72,-67342.0,-3.217825,reduction,0.2347191,Q4 2012,INDUSTRIALS,13F,06/30/2019,107.2501
Philip morris international inc,PM,"",3276363.0,257293000.0,0.2279,0.2775,73,-164975.0,-4.79392,reduction,0.2105848,Q2 2008,CONSUMER STAPLES,13F,06/30/2019,77.7348
Walmart inc,WMT,"",2308333.0,255047000.0,0.2259,0.1795,74,291012.0,14.425667,addition,0.0808602,Q4 2012,CONSUMER STAPLES,13F,06/30/2019,82.9106
Hess corp,HES,"",4007016.0,254726000.0,0.2256,0.2318,75,-211238.0,-5.007712,reduction,1.3160194,Q1 2005,ENERGY,13F,06/30/2019,57.6366
Rio tinto plc (nyse) adr,RIO,"",4025053.0,250921000.0,0.2223,0.2118,76,80667.0,2.045109,addition,0.3164400,Q3 2005,MATERIALS,13F,06/30/2019,57.813
Adobe systems  inc.,ADBE,"",847245.0,249640000.0,0.2211,0.2016,77,18003.0,2.171019,addition,0.1745314,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,120.6182
Allergan plc,AGN,"",1469341.0,246012000.0,0.2179,0.0959,78,751706.0,104.747678,addition,0.4479288,Q1 2013,HEALTH CARE,13F,06/30/2019,187.151
Citrix systems inc.,CTXS,"",2494164.0,244776000.0,0.2168,0.224,79,31043.0,1.260312,addition,1.9053965,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,62.3584
Amgen  inc.,AMGN,"",1327682.0,244664000.0,0.2167,0.2329,80,-16139.0,-1.200978,reduction,0.2213910,Q1 2005,HEALTH CARE,13F,06/30/2019,140.6806
Intuitive surgical inc,ISRG,"",460256.0,241427000.0,0.2138,0.2068,81,63026.0,15.866375,addition,0.3993544,Q1 2005,HEALTH CARE,13F,06/30/2019,369.5718
Danaher corp.,DHR,"",1668723.0,238496000.0,0.2112,0.2221,82,-175034.0,-9.493333,reduction,0.2326168,Q1 2005,HEALTH CARE,13F,06/30/2019,53.4814
Illumina inc,ILMN,"",646704.0,238083000.0,0.2109,0.1918,83,-29955.0,-4.426897,reduction,0.4399347,Q4 2005,HEALTH CARE,13F,06/30/2019,185.6417
Oracle corp,ORCL,"",4174501.0,237821000.0,0.2106,0.1744,84,615122.0,17.281722,addition,0.1251417,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,40.1352
Spdr s&p oil & gas exploration & production etf,XOP,"",8725536.0,237771000.0,0.2106,0.241,85,131309.0,1.527874,addition,No Data,Q1 2007,ENERGY,13F,06/30/2019,31.2735
Oaktree capital group llc,OAK,"",4723416.0,233998000.0,0.2073,0.0504,86,3610416.0,324.385984,addition,2.9584216,Q4 2018,FINANCE,13F,06/30/2019,49.5465
Paypal holdings inc,PYPL,"",2031648.0,232542000.0,0.206,0.2024,87,-104905.0,-4.910012,reduction,0.1726593,Q3 2015,COMMUNICATIONS,13F,06/30/2019,45.8417
Cummins inc,CMI,"",1333808.0,228534000.0,0.2024,0.0478,88,1001691.0,301.607867,addition,0.8453058,Q1 2005,INDUSTRIALS,13F,06/30/2019,158.4103
Medtronic plc,MDT,"",2345442.0,228423000.0,0.2023,0.1883,89,79781.0,3.521312,addition,0.1748816,Q1 2005,HEALTH CARE,13F,06/30/2019,82.8783
Credit suisse ag velocityshares daily 2x,TVIX,"",12071024.0,227660000.0,0.2016,0.3612,90,-3069599.0,-20.273928,reduction,No Data,Q1 2012,FINANCE,13F,06/30/2019,233019.8665
Stryker corp.,SYK,"",1072718.0,220529000.0,0.1953,0.1606,91,181692.0,20.391324,addition,0.2867463,Q1 2005,HEALTH CARE,13F,06/30/2019,110.3554
Facebook inc,FB,PUT,1135700.0,219190000.0,0.1941,0.1191,92,352600.0,45.026178,addition,N/A,Q2 2012,COMMUNICATIONS,13F,06/30/2019,
Accenture plc,ACN,"",1169021.0,216001000.0,0.1913,0.1706,93,106910.0,10.065803,addition,0.1739718,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,101.1937
Amazon.com inc.,AMZN,CALL,114000.0,215874000.0,0.1912,0.1196,94,40400.0,54.891304,addition,N/A,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,
3m co. (minnesota mining & manufacturing),MMM,"",1237060.0,214432000.0,0.1899,0.2329,95,8721.0,0.709983,addition,0.2150362,Q1 2005,INDUSTRIALS,13F,06/30/2019,146.9617
Bank of america corp. (north carolina national bank),BAC,PUT,7361600.0,213486000.0,0.1891,0.1557,96,1177600.0,19.042691,addition,N/A,Q1 2011,FINANCE,13F,06/30/2019,
Union pacific corp.,UNP,"",1234315.0,208735000.0,0.1849,0.1796,97,57233.0,4.862278,addition,0.1751969,Q1 2005,TRANSPORTS,13F,06/30/2019,107.0156
Thermo fisher scientific  inc.,TMO,"",710102.0,208544000.0,0.1847,0.1803,98,-11834.0,-1.639203,reduction,0.1773127,Q1 2005,HEALTH CARE,13F,06/30/2019,135.9544
General electric co,GE,"",19764007.0,207522000.0,0.1838,0.1783,99,198775.0,1.01596,addition,0.2264678,Q1 2005,INDUSTRIALS,13F,06/30/2019,17.3211
Gilead sciences inc.,GILD,"",3069050.0,207345000.0,0.1837,0.1835,100,-25095.0,-0.811048,reduction,0.2423330,Q1 2005,HEALTH CARE,13F,06/30/2019,68.6285
Nxp semiconductors n.v.,NXPI,"",2108757.0,205835000.0,0.1823,0.1593,101,133528.0,6.760128,addition,0.6415446,Q3 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,88.3611
Abbvie inc,ABBV,"",2740655.0,199301000.0,0.1765,0.1677,102,459895.0,20.164112,addition,0.1853698,Q4 2012,HEALTH CARE,13F,06/30/2019,
Booking holdings inc. (priceline),BKNG,"",105437.0,197663000.0,0.1751,0.175,103,-4466.0,-4.063583,reduction,0.2149144,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,1380.8717
Texas instruments  inc.,TXN,"",1701846.0,195304000.0,0.173,0.1642,104,5139.0,0.302881,addition,0.1822847,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,63.935
Companhia brasileira de distribuicao adr,CBD,"",7913961.0,193733000.0,0.1716,0.167,105,50000.0,0.635812,addition,2.9656965,Q1 2006,CONSUMER STAPLES,13F,06/30/2019,35.665
Abbott laboratories,ABT,"",2251455.0,189349000.0,0.1677,0.1617,106,33711.0,1.520058,addition,0.1273880,Q1 2005,HEALTH CARE,13F,06/30/2019,44.1306
Honeywell international inc. (allied chemical and dye - allied signal),HON,"",1069059.0,186648000.0,0.1653,0.1416,107,92772.0,9.502534,addition,0.1485815,Q1 2005,INDUSTRIALS,13F,06/30/2019,112.4603
Herbalife nutrition ltd,HLF,"",4355681.0,186249000.0,0.165,0.1303,108,1660426.0,61.605525,addition,2.8797891,Q1 2006,HEALTH CARE,13F,06/30/2019,34.7554
Microsoft corp.,MSFT,CALL,1386300.0,185709000.0,0.1645,0.1058,109,403400.0,41.041815,addition,N/A,Q1 2011,INFORMATION TECHNOLOGY,13F,06/30/2019,
Alphabet inc. class a,GOOGL,PUT,171300.0,185484000.0,0.1643,0.1783,110,5200.0,3.130644,addition,N/A,Q1 2011,COMMUNICATIONS,13F,06/30/2019,
Arconic inc. (alcoa),ARNC,"",7129894.0,184092000.0,0.1631,0.1216,111,152936.0,2.192015,addition,1.6197310,Q1 2005,INDUSTRIALS,13F,06/30/2019,20.6439
Baidu inc adr,BIDU,"",1560636.0,183155000.0,0.1622,0.1728,112,411724.0,35.835991,addition,0.4467384,Q3 2005,COMMUNICATIONS,13F,06/30/2019,163.4304
Invesco qqq trust series 1,QQQ,"",973007.0,181700000.0,0.1609,0.154,113,33541.0,3.57022,addition,No Data,Q2 2007,FINANCE,13F,06/30/2019,155.7685
Jd.com inc adr,JD,"",5935358.0,179781000.0,0.1592,0.1769,114,-494765.0,-7.694487,reduction,0.4068463,Q2 2014,CONSUMER DISCRETIONARY,13F,06/30/2019,29.0903
Jpmorgan chase & co. (chemical bank),JPM,PUT,1583900.0,177080000.0,0.1568,0.1337,115,136700.0,9.445826,addition,N/A,Q1 2016,FINANCE,13F,06/30/2019,
Visa inc,V,PUT,1019400.0,176917000.0,0.1567,0.1696,116,-171000.0,-14.364919,reduction,N/A,Q2 2016,FINANCE,13F,06/30/2019,
Broadcom ltd. (avago technologies),AVGO,"",607335.0,174828000.0,0.1549,0.1754,117,-31820.0,-4.978448,reduction,0.1525699,Q1 2010,INFORMATION TECHNOLOGY,13F,06/30/2019,147.3045
Ambev s.a. adr,ABEV,"",37357007.0,174458000.0,0.1545,0.1248,118,5538383.0,17.406105,addition,0.2375310,Q4 2013,CONSUMER STAPLES,13F,06/30/2019,4.6472
The stars group,TSG,"",10192954.0,173993000.0,0.1541,0.0366,119,7901927.0,344.907633,addition,21.5441199,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,17.0569
American tower corp.  class a,AMT,"",833811.0,170473000.0,0.151,0.1392,120,59426.0,7.673961,addition,0.1883510,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,110.6269
Dexcom inc,DXCM,"",1136149.0,170241000.0,0.1508,0.1215,121,17877.0,1.598627,addition,1.2459140,Q1 2008,HEALTH CARE,13F,06/30/2019,75.663
Public storage  inc.,PSA,"",704286.0,167741000.0,0.1486,0.1176,122,112497.0,19.009647,addition,0.4033711,Q2 2005,REAL ESTATE,13F,06/30/2019,182.5022
Salesforce.com inc.,CRM,"",1103880.0,167492000.0,0.1484,0.1559,123,25129.0,2.329453,addition,0.1422526,Q2 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,82.0375
Nextera energy inc.,NEE,"",808162.0,165559000.0,0.1466,0.1382,124,24572.0,3.135824,addition,0.1686834,Q1 2005,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,120.4681
American tower corp.  class a,AMT,CALL,794500.0,162436000.0,0.1439,0.1355,125,40800.0,5.413294,addition,N/A,Q3 2018,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,
Splunk inc,SPLK,"",1289123.0,162107000.0,0.1436,0.1331,126,118516.0,10.12432,addition,0.8584424,Q2 2012,INFORMATION TECHNOLOGY,13F,06/30/2019,78.8441
Ishares msci south korea capped etf,EWY,"",2681804.0,160559000.0,0.1422,0.0965,127,945864.0,54.487137,addition,No Data,Q2 2009,FINANCE,13F,06/30/2019,65.3138
Velocityshares 3x inverse natural gas,DGAZ,"",1006350.0,160301000.0,0.142,0.0989,128,0.0,0.0,,No Data,Q1 2014,REAL ESTATE,13F,06/30/2019,1312.0171
Snap inc class a,SNAP,"",11042127.0,157903000.0,0.1399,0.1949,129,-8344963.0,-43.043917,reduction,0.8005776,Q1 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,9.6284
Qep resources inc,QEP,"",21785627.0,157509000.0,0.1395,0.157,130,-298631.0,-1.352235,reduction,9.1570876,Q3 2010,ENERGY,13F,06/30/2019,9.7383
Costco co.,COST,"",582088.0,153822000.0,0.1362,0.1199,131,39395.0,7.259169,addition,0.1325216,Q1 2005,CONSUMER STAPLES,13F,06/30/2019,165.2741
Starbucks corp.,SBUX,"",1834431.0,153780000.0,0.1362,0.1338,132,-138939.0,-7.040697,reduction,0.1532524,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,36.3397
Facebook inc,FB,CALL,796200.0,153667000.0,0.1361,0.0963,133,163100.0,25.762123,addition,N/A,Q2 2012,COMMUNICATIONS,13F,06/30/2019,
Caterpillar inc.,CAT,"",1125121.0,153343000.0,0.1358,0.1188,134,163811.0,17.040393,addition,0.1999895,Q1 2005,INDUSTRIALS,13F,06/30/2019,107.3425
Newmont goldcorp corp,NEM,"",3972950.0,152839000.0,0.1354,0.09,135,1214142.0,44.009659,addition,0.4845711,Q1 2005,MATERIALS,13F,06/30/2019,34.9384
American express co,AXP,"",1236563.0,152640000.0,0.1352,0.127,136,-36520.0,-2.868627,reduction,0.1490428,Q1 2005,FINANCE,13F,06/30/2019,74.7501
Cerner corp.,CERN,"",2075534.0,152137000.0,0.1348,0.1283,137,-382485.0,-15.560702,reduction,0.6518842,Q1 2005,HEALTH CARE,13F,06/30/2019,58.9681
Tesla inc,TSLA,CALL,670700.0,149875000.0,0.1328,0.0768,138,370000.0,123.046225,addition,N/A,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,
Csx corp,CSX,"",1917180.0,148333000.0,0.1314,0.1067,139,353648.0,22.618533,addition,0.2401939,Q1 2005,TRANSPORTS,13F,06/30/2019,47.1362
Iac/interactivecorp,IAC,"",672832.0,146361000.0,0.1296,0.0121,140,609545.0,963.14409,addition,0.8107386,Q1 2005,CONSUMER DISCRETIONARY,13F,06/30/2019,207.4209
Mettler-toledo international  inc.,MTD,"",172026.0,144503000.0,0.128,0.1385,141,-37884.0,-18.047735,reduction,0.6990085,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,497.1805
Idexx laboratories inc.,IDXX,"",524210.0,144331000.0,0.1278,0.1299,142,-112435.0,-17.660549,reduction,0.6089093,Q1 2005,HEALTH CARE,13F,06/30/2019,145.5602
Tesla inc,TSLA,"",645442.0,144231000.0,0.1278,0.0767,143,345062.0,114.875158,addition,0.3603204,Q4 2010,CONSUMER DISCRETIONARY,13F,06/30/2019,267.0443
Qualcomm inc.,QCOM,"",1888268.0,143640000.0,0.1272,0.1124,144,-272319.0,-12.603936,reduction,0.1553286,Q1 2005,INFORMATION TECHNOLOGY,13F,06/30/2019,62.9292
Air products & chemicals inc,APD,"",633675.0,143446000.0,0.1271,0.1084,145,11456.0,1.841152,addition,0.2875635,Q1 2005,MATERIALS,13F,06/30/2019,110.644
Nielsen n.v.,NLSN,"",6147673.0,138938000.0,0.1231,0.1326,146,6182.0,0.10066,addition,1.7284767,Q1 2011,COMMUNICATIONS,13F,06/30/2019,31.4148
Merck & co,MRK,PUT,1648400.0,138218000.0,0.1224,0.1088,147,215000.0,14.999302,addition,N/A,Q2 2015,HEALTH CARE,13F,06/30/2019,
Fedex corporation,FDX,"",836263.0,137305000.0,0.1216,0.0696,148,415827.0,98.903757,addition,0.3206407,Q1 2005,TRANSPORTS,13F,06/30/2019,144.5481
