Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Snap inc class a,SNAP,"",4465885.0,63862000.0,0.8397,,26,4465885.0,,new,0.3237861,Q3 2017,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,14.3
Myokardia inc,MYOK,"",975987.0,48936000.0,0.6434,0.8476,27,0.0,0.0,,2.1161904,Q3 2017,HEALTH CARE,13F,06/30/2019,46.1997
Bright scholar education holdings ltd adr,BEDU,"",3985797.0,36111000.0,0.4748,0.6884,28,0.0,0.0,,3.2164275,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,11.9
Momo inc adr,MOMO,"",968693.0,34679000.0,0.456,,29,968693.0,,new,0.4665477,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,35.8
Line corp adr,LN,"",1207763.0,33986000.0,0.4469,0.7103,30,0.0,0.0,,0.5013961,Q3 2016,UTILITIES AND TELECOMMUNICATIONS,13F,06/30/2019,41.8893
Netflix inc,NFLX,"",88902.0,32655000.0,0.4294,0.352,31,29810.0,50.446761,addition,0.0203047,Q3 2017,COMMUNICATIONS,13F,06/30/2019,329.6036
Square inc,SQ,"",428675.0,31092000.0,0.4088,0.1696,32,293175.0,216.365314,addition,0.1003617,Q1 2019,FINANCE,13F,06/30/2019,73.2855
Mogu inc,MOGU,"",10446970.0,29774000.0,0.3915,,33,10446970.0,,new,11.0234990,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,2.85
G1 therapeutics inc,GTHX,"",949431.0,29110000.0,0.3827,0.2633,34,0.0,0.0,,2.5304664,Q2 2017,HEALTH CARE,13F,06/30/2019,31.7684
Apple inc,AAPL,"",127759.0,25286000.0,0.3325,0.4054,35,0.0,0.0,,0.0028270,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,196.7057
Kiniksa pharmaceuticals ltd,KNSA,"",1835888.0,24858000.0,0.3268,0.5538,36,0.0,0.0,,3.3464965,Q2 2018,HEALTH CARE,13F,06/30/2019,17.5229
Uxin ltd,UXIN,"",10725209.0,23595000.0,0.3102,1.0004,37,-5076760.0,-32.127389,reduction,3.6536226,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,5.2416
Tencent music entertainment group,TME,"",1470491.0,22043000.0,0.2898,0.4446,38,0.0,0.0,,0.0900490,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,13.22
Zoom video communications inc,ZM,"",225000.0,19978000.0,0.2627,,39,225000.0,,new,0.0825840,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,88.79
Mercadolibre inc,MELI,"",32600.0,19944000.0,0.2622,0.2765,40,0.0,0.0,,0.0655804,Q1 2019,COMMUNICATIONS,13F,06/30/2019,507.73
Arvinas holding company llc,ARVN,"",855308.0,18808000.0,0.2473,0.2109,41,0.0,0.0,,2.5387593,Q3 2018,HEALTH CARE,13F,06/30/2019,16.87
Nextcure inc,NXTC,"",1053570.0,15783000.0,0.2075,,42,1053570.0,,new,No Data,Q2 2019,HEALTH CARE,13F,06/30/2019,14.98
Moderna inc,MRNA,"",978434.0,14324000.0,0.1883,0.3326,43,0.0,0.0,,No Data,Q4 2018,HEALTH CARE,13F,06/30/2019,15.27
Akero therapeutics inc,AKRO,"",722521.0,13837000.0,0.1819,,44,722521.0,,new,2.5298354,Q2 2019,HEALTH CARE,13F,06/30/2019,19.15
Sohucom ltd ads,SOHU,"",802034.0,11228000.0,0.1476,0.2221,45,0.0,0.0,,2.0444405,Q2 2012,COMMUNICATIONS,13F,06/30/2019,30.92
Regenxbio inc,RGNX,"",206000.0,10582000.0,0.1391,,46,206000.0,,new,0.5596305,Q2 2019,HEALTH CARE,13F,06/30/2019,51.37
Hookipa pharma inc,HOOK,"",943254.0,6348000.0,0.0835,,47,943254.0,,new,4.3689393,Q2 2019,HEALTH CARE,13F,06/30/2019,6.73
Arcus biosciences inc,RCUS,"",767128.0,6099000.0,0.0802,0.16,48,0.0,0.0,,1.6731254,Q1 2018,HEALTH CARE,13F,06/30/2019,14.0128
Eidos therapeutics inc,EIDX,"",178600.0,5551000.0,0.073,0.07,49,0.0,0.0,,0.4842733,Q2 2018,HEALTH CARE,13F,06/30/2019,20.34
China jo-jo drugstores  inc.,CJJD,"",4840000.0,5372000.0,0.0706,0.2118,50,0.0,0.0,,14.6933819,Q2 2018,CONSUMER STAPLES,13F,06/30/2019,1.44
Tcr2 therapeutics inc,TCRR,"",322903.0,4621000.0,0.0608,0.094,51,0.0,0.0,,1.3471131,Q1 2019,HEALTH CARE,13F,06/30/2019,17.43
Constellation pharmaceuticals inc,CNST,"",317921.0,3904000.0,0.0513,0.072,52,0.0,0.0,,1.2312974,Q3 2018,HEALTH CARE,13F,06/30/2019,6.73
Beyond meat inc,BYND,"",15000.0,2410000.0,0.0317,,53,15000.0,,new,0.0249252,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,160.68
Neon therapeutics inc,NTGN,"",399308.0,1893000.0,0.0249,0.0431,54,0.0,0.0,,1.4070049,Q2 2018,HEALTH CARE,13F,06/30/2019,12.6
China index holdings limited ads,CIH,"",300000.0,1065000.0,0.014,,55,300000.0,,new,0.3369272,Q2 2019,REAL ESTATE,13F,06/30/2019,3.55
Fang holdings ltd,SFUN,"",300000.0,932000.0,0.0123,0.0338,56,0.0,0.0,,1.6933845,Q1 2015,REAL ESTATE,13F,06/30/2019,30.0
Puxin ltd,NEW,"",126145.0,792000.0,0.0104,0.0146,57,0.0,0.0,,0.1450609,Q2 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,17.5491
Gs acquisition holdings corp,GSAH/WS,"",333333.0,417000.0,0.0055,,58,333333.0,,new,N/A,Q2 2019, ,13F,06/30/2019,
Goldman sachs group inc,GS,"",0.0,0.0,,0.1709,"",-53300.0,-100.0,soldall,0.0000000,Q1 2019,FINANCE,13F,06/30/2019,191.99
Msci inc,MSCI,"",0.0,0.0,,0.4261,"",-128301.0,-100.0,soldall,0.0000000,Q3 2018,FINANCE,13F,06/30/2019,168.992
Alphabet inc. class c,GOOG,"",0.0,0.0,,0.2571,"",-13118.0,-100.0,soldall,0.0000000,Q3 2018,COMMUNICATIONS,13F,06/30/2019,1167.6657
Berkshire hathaway inc class a,BRK.A,"",0.0,0.0,,0.3623,"",-72.0,-100.0,soldall,0.0000000,Q1 2017,FINANCE,13F,06/30/2019,284446.3368
Apollo glbl management llc,APO,"",0.0,0.0,,0.0762,"",-161437.0,-100.0,soldall,0.0000000,Q4 2018,FINANCE,13F,06/30/2019,27.3841
Gs acquisition holdings corp units,GSAH.U,"",0.0,0.0,,0.1752,"",-1000000.0,-100.0,soldall,No Data,Q2 2018,FINANCE,13F,06/30/2019,10.221
