Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price
Docusign inc,DOCU,"",300000.0,14913000.0,0.0793182,0.0859,50,0.0,0.0,,0.1726122,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,52.95
Pivotal software inc,PVTL,"",1300000.0,13728000.0,0.0730155,0.1496,51,0.0,0.0,,0.4780994,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,24.27
Farfetch ltd,FTCH,"",500000.0,10400000.0,0.0553148,0.0743,52,0.0,0.0,,0.1667445,Q3 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,27.23
Huya inc,HUYA,"",362000.0,8945000.0,0.047576,0.0562,53,0.0,0.0,,0.1659409,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,32.89
Ceridian hcm holding inc,CDAY,"",170000.0,8534000.0,0.04539,0.0481,54,0.0,0.0,,0.1187565,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,33.19
Fastly inc,FSLY,"",400000.0,8112000.0,0.0431455,,55,400000.0,,new,0.4279448,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,20.28
Okta inc,OKTA,"",60000.0,7411000.0,0.0394171,0.0274,56,0.0,0.0,,0.0525670,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,22.8
Avalara inc,AVLR,"",100000.0,7220000.0,0.0384012,0.0308,57,0.0,0.0,,0.1324679,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,53.37
Pagerduty inc,PD,"",150000.0,7058000.0,0.0375396,,58,150000.0,,new,0.1971350,Q2 2019,INFORMATION TECHNOLOGY,13F,06/30/2019,47.05
Luckin coffee inc,LK,"",300000.0,5847000.0,0.0310986,,59,300000.0,,new,0.1274535,Q2 2019,CONSUMER STAPLES,13F,06/30/2019,19.49
Dropbox inc,DBX,"",200000.0,5010000.0,0.0266468,0.0241,60,0.0,0.0,,0.0483805,Q1 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,31.25
Rise education cayman ltd,REDU,"",500000.0,4765000.0,0.0253437,0.0269,61,0.0,0.0,,0.8807469,Q4 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,14.79
Tenable holdings inc,TENB,"",150000.0,4281000.0,0.0227695,0.0262,62,0.0,0.0,,0.1548467,Q3 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,38.88
Solarwinds corp,SWI,"",200000.0,3668000.0,0.0195091,0.0216,63,0.0,0.0,,0.0644849,Q4 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,13.83
Fireeye inc,FEYE,"",200000.0,2962000.0,0.0157541,0.0185,64,0.0,0.0,,0.0931315,Q4 2013,INFORMATION TECHNOLOGY,13F,06/30/2019,43.61
Onesmart international education group ltd,ONE,"",320000.0,2547000.0,0.0135468,0.0139,65,0.0,0.0,,0.1964395,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,10.75
Fitbit inc,FIT,"",500000.0,2200000.0,0.0117012,0.0163,66,0.0,0.0,,0.1935359,Q2 2015,INFORMATION TECHNOLOGY,13F,06/30/2019,38.23
Realreal inc,REAL,"",70000.0,2023000.0,0.0107598,,67,70000.0,,new,0.0820441,Q2 2019,CONSUMER DISCRETIONARY,13F,06/30/2019,28.9
Bilibili inc,BILI,"",100000.0,1627000.0,0.00865357,0.0105,68,0.0,0.0,,No Data,Q1 2018,COMMUNICATIONS,13F,06/30/2019,11.0147
Penney (j.c.),JCP,"",850000.0,969000.0,0.00515385,0.007,69,0.0,0.0,,0.2682911,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,4.65
Lendingclub corp,LC,"",55000.0,902000.0,0.00479749,0.0047,70,0.0,0.0,,0.3154755,Q4 2014,FINANCE,13F,06/30/2019,25.3
Sunlands online education group,STG,"",300000.0,717000.0,0.00381353,0.006,71,0.0,0.0,,0.2771875,Q1 2018,CONSUMER DISCRETIONARY,13F,06/30/2019,8.3
Sogou inc,SOGO,"",150000.0,615000.0,0.00327102,0.0049,72,0.0,0.0,,0.0383289,Q4 2017,COMMUNICATIONS,13F,06/30/2019,11.57
Farmland partners inc,FPI,"",44502.0,314000.0,0.00167008,0.0016,73,0.0,0.0,,0.1503446,Q1 2017,REAL ESTATE,13F,06/30/2019,11.17
Cloudera inc,CLDR,"",50000.0,263000.0,0.00139882,0.003,74,0.0,0.0,,0.0182355,Q2 2017,INFORMATION TECHNOLOGY,13F,06/30/2019,16.02
Dominos pizza inc,DPZ,"",0.0,0.0,0.0,1.7453,75,-1224850.0,-100.0,soldall,0.0000000,Q4 2016,CONSUMER DISCRETIONARY,13F,06/30/2019,182.5083
Booking holdings inc. (priceline),BKNG,"",0.0,0.0,0.0,2.7311,76,-283507.0,-100.0,soldall,0.0000000,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,1352.3073
Restaurant brands international inc,QSR,"",0.0,0.0,0.0,0.2851,77,-793124.0,-100.0,soldall,0.0000000,Q4 2015,CONSUMER DISCRETIONARY,13F,06/30/2019,45.4935
Netshoes cayman ltd,NETS,"",0.0,0.0,0.0,0.0817,78,-8865903.0,-100.0,soldall,N/A,Q2 2017,CONSUMER DISCRETIONARY,13F,06/30/2019,19.03
Uxin ltd,UXIN,"",0.0,0.0,0.0,0.1555,79,-7430207.0,-100.0,soldall,0.0000000,Q2 2018,INFORMATION TECHNOLOGY,13F,06/30/2019,8.975
